,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-152188,2020-12-16,2021-01-25,['1'],DÉLÉGATION DU SERVICE PUBLIC DE L'ASSAINISSEMENT COLLECTIF DE LA COMMUNE DE GORREVOD (collecte et transport uniquement),joue,directive23,appeloffre,initial,Mairie de Gorrevod,01190,Gorrevod,,['Assainissement'],[18],non,non
1,20-149150,2020-12-16,2021-01-30,"['1', '73', '38']",Accord-cadre pour la réalisation de travaux de voirie sur le territoire de la Communauté de communes Bugey Sud,joue,directive24,appeloffre,initial,Communauté de communes Bugey Sud,01300,Belley,,['Voirie'],[365],non,non
2,20-153281,2020-12-16,2021-01-21,['2'],ACQUISITION DE NITRATE DE CALCIUM DESTINE AU TRAITEMENT H2S SUR 5 POSTES DE RELEVAGE,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Produits chimiques'],[275],non,non
3,20-153660,2020-12-16,2021-01-15,['3'],"Fourniture, pose et raccordement de prises électriques, informatiques, téléphoniques et de télévision",fns,cmp2006,appeloffre,initial,Centre Hospitalier Moulins-Yzeure,03006,Moulins,,['Electricité (travaux)'],[105],non,non
4,20-152430,2020-12-16,2021-01-25,['3'],Groupement de commande sous forme d'accord cadre à bons de commande - Missions de contrôle technique pour les bâtiments communaux et communautaires,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Etude'],[118],non,non
5,20-151078,2020-12-16,2021-01-25,['3'],groupement de commande sous forme d'accord-cadre à bons de commande - mission de coordination sécurité et protection de la santé pour les bâtiments communaux et communautaires,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Etude'],[118],non,non
6,20-153419,2020-12-16,2021-01-18,"['3', '63']",Programme 2020 - Travaux de renouvellement de réseaux d'eau potable,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
7,20-152155,2020-12-16,2021-01-14,['5'],"Marché à procédure adaptée - Prise en charge, transport et traitement des déchets de la déchetterie des piles suite à infructueux",joue,directive24,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,Gap,,['Déchetterie (exploitation)'],[405],non,non
8,20-152120,2020-12-16,2021-01-14,['5'],Appel d'Offres Ouvert - Prise en charge et traitement des déchets de la déchetterie des piles suite à infructueux,joue,directive24,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,Gap,,['Déchetterie (exploitation)'],[405],non,non
9,20-153357,2020-12-16,2021-02-02,['5'],Assistance à Maitrise d'Ouvrage pour la conception et le suivi d'un système d'alerte des inondations et des laves torrentielles dans la vallée de la Clarée (Hautes-Alpes),fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
10,20-153773,2020-12-16,2021-01-22,['5'],Contrôles et analyses pour la surveillance environnementale de l'Installation de Stockage de Déchets Non Dangereux de Pralong,mapa,cmp2006,appeloffre,initial,Communauté de Communes de l'Embrunais,05200,EMBRUN,,['Décharge'],[84],non,non
11,20-153334,2020-12-16,2021-02-16,['6'],marché de missions de conseil en prestations sociales,fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Assistance juridique'],[434],non,non
12,20-153374,2020-12-16,2021-02-16,['6'],marché de travaux de peinture de rénovation (marché d'opération),fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Peinture (travaux)'],[264],non,non
13,20-153568,2020-12-16,2021-02-15,['6'],CHU de Nice - Tous sites - Mise à jour de la base de données graphique,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Informatique (prestations de services)'],[163],non,non
14,20-153523,2020-12-16,2021-02-15,['6'],"CHU de Nice - Hôpital Archet II - Schéma Directeur Electrique : Remplacement des équipements HTA et TGBT Poste T1, T2 et T3",fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Electricité (travaux)'],[105],non,non
15,20-153522,2020-12-16,2021-01-15,['6'],"MAPA 2020-078 - Achat, livraison et installation de matériels radios et mise en service du réseau VHF",mapa,cmp2006,appeloffre,rectificatif,COMMUNE LE CANNET,06110,Le Cannet,,['Equipements spécialisés'],[115],non,non
16,20-151899,2020-12-16,2021-02-11,['6'],FOURNITURE DE PRODUITS ET MATERIEL D'ENTRETIEN,joue,directive24,attribution,initial,COMMUNE DE GRASSE,06130,Grasse,"[('2020-08-31', 'SANOGIA', (83527, 'EUR'), 'Produits de nettoyage pour les écoles, les bâtiments communaux et le service des sports.'), ('2020-08-31', 'SAS ORRU', (23212, 'EUR'), 'Brosserie, accessoires, petit matériel'), ('2020-08-31', 'SAS ORRU', (154280, 'EUR'), 'Produits ouatés et sacs poubelles')]","[""Produits d'entretien""]",[278],non,oui
17,20-153841,2020-12-16,2021-03-15,['6'],"L'Office de Tourisme et des Congrès souhaite trouver un prestataire pour une assurance complémentaire Santé ou une mutuelle Santé au bénéfice de ses salariés, leurs conjoints, leurs enfants",fns,cmp2006,attribution,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,['Assurance'],[20],non,non
18,20-152011,2020-12-16,2021-01-22,['6'],"Confection et livraison de repas en liaison froide pour les restaurants scolaires, les centres de loisirs, la crèche et la cafétéria",joue,directive24,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Restauration collective'],[66],non,non
19,20-152260,2020-12-16,2021-01-13,['6'],Travaux de réfection de voirie et maçonneries d'ouvrages d'art - Voirie 2020,joue,directive24,attribution,initial,SIVOM de Villefranche sur Mer,06230,Villefranche sur Mer,,"['Matériaux de construction', 'Matériaux routiers', 'Matériel de travaux publics', ""Ouvrage d'art"", 'Voirie']","[198, 199, 220, 252, 365]",non,oui
20,20-151897,2020-12-16,2021-01-21,['6'],20N0092-ETUDES DE DEPLACEMENTS SUR LE TERRITOIRE DE LA METROPOLE NICE COTE D'AZUR,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Etude', 'Prestations de services', 'Transport']","[118, 274, 347]",non,non
21,20-151977,2020-12-16,2021-01-26,['6'],20V01207- GEO REFERENCEMENT DE RESEAUX POUR LA PLANTATION D'ARBRES,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Espaces verts', 'Etude']","[116, 118]",non,non
22,20-153289,2020-12-16,2021-01-13,['6'],Maintenances préventive et corrective des moyens de secours des bâtiments communaux,fns,cmp2006,appeloffre,initial,Ville de Carros,06512,Carros Cedex,,"['Détection incendie', 'Extincteur', 'Maintenance', ""Matériel de secours et d'incendie""]","[90, 119, 196, 217]",non,non
23,20-153455,2020-12-16,2021-02-16,['6'],Travaux d'aménagement et d'installation de conteneurs maritimes démontables,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-12-11', 'SAS ONE BY JD DECO', (236254.9, 'EUR'), None)]","['Conteneur, poubelles']",[71],non,non
24,20-151892,2020-12-16,2021-02-14,['6'],"Acquisition de produits destinés au traitement des eaux de la Piscine Municipale et de divers bassins Lot no01 : Hypochlorite de Sodium, Hydroxyde de sodium en vrac",joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-12-03', 'JOPROCHIM', (7051.5, 'EUR'), 'Hypochlorite de Sodium, Hydroxyde de sodium en vrac (relance)')]",['Produits chimiques'],[275],non,non
25,20-153700,2020-12-16,2021-02-18,['6'],Assurance,mapa,cmp2006,appeloffre,initial,Mairie de FALICON,06950,Falicon,,['Assurance'],[20],non,non
