,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-144794,2020-11-30,2020-12-21,['1'],Création d'un spectacle de lumière de type mapping sur la façade du Monastère royal de Brou,mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Illumination', 'Monuments historiques', 'Prestations de services', 'Evénementiel', 'Spectacle']","[170, 236, 274, 445, 472]",non,non
1,20-146234,2020-11-30,2020-12-21,['2'],Travaux de rénovation des installations de production et de distribution d'EFS et d'ECS pour le CH de LE NOUVION EN THIERACHE,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"[""Travaux dans l'eau""]",[349],non,non
2,20-146207,2020-11-30,2021-01-15,"['2', '51', '59', '60', '8', '80', '62', '75']","Fournitures de bureau, scolaires, éducatives et petits matériels sportifs",fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse notre dame,,"['Articles de bureau et articles scolaires', 'Consommables informatiques', 'Equipement sportif', 'Jeux, jouets', 'Papeterie']","[16, 68, 113, 175, 262]",non,oui
3,20-145855,2020-11-30,2020-12-18,['5'],Maintenance du Groupe Froid du Stade de glace l'Alp'arena,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Maintenance'],[196],non,non
4,20-146027,2020-11-30,2021-01-28,['6'],Centre Hospitalier de Puget-Theniers - Travaux de remplacement de deux ascenseurs,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Ascenseur'],[17],non,non
5,20-146331,2020-11-30,2020-12-16,['6'],MISSION D'ASSISTANCE A MAITRISE D'OUVRAGE (AMO) POUR LA PREPARATION A LA RELANCE DE L'EXPLOITATION DE LA CUISINE CENTRALE POUR LA RESTAURATION COLLECTIVE,mapa,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,['Etude'],[118],non,non
6,20-145997,2020-11-30,2021-01-30,['6'],19N0794 - Réalisation d'un film de présentation du PLIE de la métropole Nice Côte d'Azur.Lot à prix global et forfaitaire.Début du contrat : À la notification du contrat.,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Audiovisuel'],[22],non,non
7,20-145884,2020-11-30,2021-01-04,['6'],Acquisition de trois véhicules utilitaires,mapa,cmp2006,appeloffre,initial,Régie des Eaux du Canal Belletrud,06530,Peymeinade,,"['Véhicules', 'Véhicules (acquisition)']","[359, 475]",non,non
8,20-146119,2020-11-30,2021-01-30,['6'],"Acquisition de pièces détachées, accessoires et équipements spécifiques pour l'entretien des véhicules (tout tonnage) de marque Renault Trucks",fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Pièces détachées'],[266],non,non
9,20-145888,2020-11-30,2020-12-28,['9'],RELANCE SUITE A DECLARATION SANS SUITE POUR MOTIF JURIDIQUE DU MARCHE DE FOURNITURE DE CONTENANTS POUR LA COLLECTE DES DECHETS MENAGERS ET ASSIMILES AVEC SYSTEME D'IDENTIFICATION,fns,cmp2006,appeloffre,initial,Cté de Communes Pays de Mirepoix,09500,Mirepoix,,"['Conteneur, poubelles']",[71],non,non
