,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-152824,2019-10-25,2019-12-23,['1'],fourniture de bureau,joue,directive24,attribution,initial,SDIS de L'Ain,01000,Bourg-en-Bresse,"[('2019-10-04', 'LYRECO', (69620.48, 'EUR'), 'Fourniture de bureau')]",['Articles de bureau et articles scolaires'],[16],non,oui
1,19-152067,2019-10-25,2019-11-13,['1'],"fourniture de vêtements de travail, d'équipements de protection individuelle, de vêtements issus du commerce équitable et de vêtements pour les activités nautiques",joue,directive24,attribution,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse,,"['Chaussures ou articles chaussants', 'Habillement']","[79, 150]",non,oui
2,19-162879,2019-10-25,2019-11-19,['1'],Création d'une aire de co-voiturage à Groissiat,fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Voirie et réseaux divers'],[366],non,oui
3,19-162709,2019-10-25,2019-11-29,['2'],Organisation de séjours de vacances (accueil collectif de mineurs avec hébergement) pour l'été 2020.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Prestations de services', 'Voyage']","[274, 367]",non,non
4,19-162330,2019-10-25,2019-11-25,['2'],fourniture de services de telecommunications fixes et mobiles,fns,cmp2006,appeloffre,initial,GIE CONVERGENCE,02000,Laon,,['Télécommunications'],[338],non,non
5,19-163257,2019-10-25,2019-11-22,['2'],FOURNITURE DE DEFIBRILLATEURS AUTOMATISES ET ACCESSOIRES-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE CHAUNY,02302,Chauny cedex,,"['Matériel électronique médical', 'Matériel médical']","[205, 212]",non,non
6,19-163356,2019-10-25,2019-11-18,['2'],"Etude de faisabilité pour l'implantation du crématorium et accompagnement administratif, juridique et technique dans la mise en ½uvre du mode de gestion choisi.-.",mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Etude'],[118],non,non
7,19-162584,2019-10-25,2019-11-25,['2'],requalification paysagère et patrimoniale de l'ancienne place du chateau,fns,cmp2006,appeloffre,initial,VILLE DE LA FERTE MILON,02460,La Ferté Milon,,"['Espaces verts', 'Mobilier urbain', 'Réseaux divers', 'Voirie']","[116, 231, 306, 365]",non,non
8,19-163364,2019-10-25,2019-11-19,['4'],MARCHE PUBLIC D'ASSURANCES,fns,cmp2006,appeloffre,initial,Commune de Villeneuve,04180,Villeneuve,,['Assurance'],[20],non,non
9,19-162834,2019-10-25,2019-11-18,['5'],Fourniture de livres et de fichiers scolaires,fns,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Livres'],[184],non,non
10,19-162865,2019-10-25,2020-01-22,['5'],"MISE EN SÉPARATIF, ÉLIMINATION DES EAUX CLAIRES PARASITES, RÉHABILITATION DES RÉSEAUX D'EAU POTABLE, DANS LE CENTRE DU VILLAGE DE LA BEAUME - TRONÇON N°5",fns,cmp2006,attribution,initial,Commune de LA BEAUME,05140,LA BEAUME,,"['Alimentation en eau potable', 'Assainissement', ""Compteur d'eau""]","[6, 18, 440]",oui,non
11,19-162737,2019-10-25,2019-11-15,['5'],Service de transport routier des usagers des station de ski du Dévoluy pendant les saisons touristiques (Navettes),fns,cmp2006,appeloffre,initial,Commune du Dévoluy,05250,LE DEVOLUY,,['Transport'],[347],non,non
12,19-162705,2019-10-25,2019-12-22,['6'],CHU de Nice - Travaux de désamiantage et retrait de matériaux et produits contenant de l'amiante de l'Hôpital Saint Roch,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Amiante (désamiantage)'],[479],non,non
13,19-161133,2019-10-25,2019-11-21,['6'],"Fourniture de 2 automates d'hémostase, maintenance préventive et corrective des 2 automates ainsi que fourniture des réactifs et consommables nécessaires au fonctionnement des 2 automates",joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2019-10-18', 'WERFEN', (404065.85, 'EUR'), ""FOURNITURE DE 2 AUTOMATES D'HEMOSTASE, MAINTENANCE PREVENTIVE ET CORRECTIVE DES 2 AUTOMATES AINSI QUE FOURNITURE DES REACTIFS ET CONSOMMABLES NECESSAIRES AU FONCTIONNEMENT DES 2 AUTOMATES."")]",['Automate'],[402],non,non
14,19-163365,2019-10-25,2019-12-06,"['6', '4', '13', '83', '84', '5']",Fourniture de panneaux et supports de signalétique pédestre et routière d'information et de réglementation pour le Parc national du Mercantour,fns,cmp2006,appeloffre,initial,Parc national du Mercantour,06006,Nice,,['Signalétique'],[333],non,oui
15,19-162614,2019-10-25,2019-11-25,['6'],RESTAURATION COLLECTIVE,fns,cmp2006,appeloffre,initial,CPAM Nice,06100,Nice,,['Restauration collective'],[66],oui,oui
16,19-162636,2019-10-25,2019-11-18,['6'],Fourniture et installation d'un ilot de 4 simulateurs cliniques pour l'UFR Odontologie,mapa,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,"['Equipements spécialisés', 'Matériel dentaire', 'Matériel médical']","[115, 201, 212]",non,oui
17,19-161517,2019-10-25,2019-11-25,['6'],Acquisition d'un automate de congélation à haute pression couplé à un microscope à fluorescence pour faire de la Clem (Corrélative Light and Electron Microscopy),joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,"['Equipements spécialisés', 'Laboratoire (matériel)', 'Matériel médical']","[115, 188, 212]",non,oui
18,19-161152,2019-10-25,2019-11-28,['6'],"19N0483 - Assistance à maîtrise d'ouvrage en matière d'ordonnancement, de pilotage et de coordination (OPC) urbain dans le cadre des nouveaux projets de renouvellement urbain",joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"[""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[433, 455]",non,non
19,19-161596,2019-10-25,2019-11-25,['6'],Travaux de grosses réparations et d'entretien des revêtements de sol dans les bâtiments communaux et de la Cacpl,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Revêtements de sols'],[308],non,non
20,19-161423,2019-10-25,2019-11-25,['6'],"marché relatif à la réparation, la maintenance, le dépannage et le remorquage de l'ensemble des véhicules pl et vl de la communauté de communes du pays des paillons",joue,directive24,appeloffre,initial,C. C. du Pays des Paillons,06440,La Pointe de Blausasc,,['Maintenance'],[196],non,non
21,19-161096,2019-10-25,2019-12-03,['6'],MISSION GEOTECHNIQUE G2 PRO / G2 DCE-ACT ET G4 AVEC MISSIONS COMPLEMENTAIRES DE DIAGNOSTIC SANITAIRE DES BATIMENTS AU DROIT DU VIEUX VILLAGE DE BREIL SUR ROYA (rectificatif),joue,autre,rectificatif,rectificatif,C.A. de la Riviera Française,06500,Menton,,['Etude'],[118],non,non
22,19-163125,2019-10-25,2019-11-24,['6'],Travaux de renouvellement et d'extensionRéseaux Eau potable et Assainissement E.U.Exercice 2020,fns,cmp2006,appeloffre,initial,Régie des Eaux du Canal Belletrud,06530,Peymeinade,,"['Alimentation en eau potable', 'Assainissement', 'Fibre optique']","[6, 18, 133]",non,non
23,19-163178,2019-10-25,2019-11-18,['6'],CONFECTION ET LIVRAISON DE COLIS ALIMENTAIRES FESTIFS ET CHOCOLATS DESTINÉS AUX PERSONNES ÂGÉES OU ISOLÉES DE LA COMMUNE D'ANTIBES JUAN-LES-PINS POUR L'ANNÉE 2020,fns,cmp2006,appeloffre,initial,CENTRE COMMUNAL D ACTION SOCIALE,06602,Antibes cedex,,"['Colis', 'Denrées alimentaires']","[65, 88]",non,oui
24,19-161684,2019-10-25,2019-11-25,['6'],Prestations d'hébergement des agents saisonniers affectés à la surveillance de la baignade,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestation hotelière'],[466],non,non
25,19-161460,2019-10-25,2019-11-26,['6'],"Prestations de maintenance des portes, portails et barrières automatiques des bâtiments de la commune et du CCAS",joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
26,19-161157,2019-10-25,2019-11-12,['6'],fourniture et maintenance d'ascenseurs à bacs enterrés et de colonnes enterrées et semi-enterrées (rectificatif),joue,autre,rectificatif,rectificatif,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis,,"['Conteneur, poubelles']",[71],non,non
27,19-163105,2019-10-25,2019-11-21,"['7', '69', '38', '42', '26', '43']",Mission de conduite d'opération relative à la restructuration du centre hospitalier de Moze à Saint Agrève.,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Moze,07320,Saint agrève,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
28,19-161297,2019-10-25,2020-01-01,['8'],Remplacement de l'infrastructure téléphonique et maintenance annuelle,joue,directive24,attribution,initial,ARDENNE METROPOLE,08003,Charleville-Mézières,"[('2019-10-08', 'MANHATTAN', (140000.0, 'EUR'), 'Lot unique')]",['Télécommunications'],[338],non,non
29,19-162741,2019-10-25,2019-11-22,['9'],MAITRISE D'OEUVRE POUR LA GRANDE INSPECTION TS REBENTY ET LIEVRE BLANC,mapa,cmp2006,appeloffre,initial,COMMUNE AX LES THERMES,09110,AX LES THERMES,,"[""Maîtrise d'oeuvre""]",[197],non,non
30,19-163006,2019-10-25,2019-11-22,['10'],"Opérations de logistique incluant le transport, l'emballage et la manipulation d'oeuvres d'art prêtées dans le cadre de l'exposition 'Troyes 1420 . Un roi pour deux couronnes&",mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"['Conditionnement', ""Oeuvre d'art"", 'Transport']","[67, 247, 347]",non,non
31,19-163148,2019-10-25,2019-11-22,['10'],CLIMATISATION DE BATIMENTS COMMUNAUX-.,fns,cmp2006,appeloffre,initial,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,"[""Tous corps d'état""]",[345],non,non
32,19-163031,2019-10-25,2019-11-20,['10'],RENOVATION DU GYMNASE AU COMPLEXE SPORTIF JEAN BIANCHI-.,fns,cmp2006,appeloffre,initial,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,"[""Tous corps d'état""]",[345],non,non
