a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-4936,2020-01-13,2020-03-10,"['1', '71', '69']",Entretien espaces verts,fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,['Espaces verts'],[116],non,non
20-3564,2020-01-13,2020-02-12,"['1', '69']",installation d'éclairage public dans le cadre des aménagements cyclables de la gare de miribel à la gare de beynost,fns,cmp2006,appeloffre,initial,Cté de Cnes de Miribel et du Plateau,01700,Miribel,,['Eclairage public'],[102],non,oui
20-4599,2020-01-13,2020-02-03,['2'],Travaux de rénovation de 3 salles d'exposition du musée de LAON.,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-Laon,,"['Bâtiment', 'Peinture (travaux)', 'Plâtrerie', 'Dépollution']","[33, 264, 269, 442]",non,non
20-4570,2020-01-13,2020-03-31,['2'],fourniture et livraison de repas en liaison froide au collège louise michel de villeneuve saint germain,fns,cmp2006,attribution,initial,COLLEGE LOUISE MICHEL,02200,Villeneuve Saint germain,,['Restauration collective'],[66],non,non
20-4730,2020-01-13,2020-03-31,['2'],fourniture et livraison de repas en liaison froide au collège saint just de soissons,fns,cmp2006,attribution,initial,Collège Saint Just,02200,Soissons,,['Restauration collective'],[66],non,non
20-4616,2020-01-13,2020-03-31,['2'],fourniture et livraison de repas en liaison froide pour le collège jean mermoz de belleu,fns,cmp2006,attribution,initial,COLLEGE JEAM MERMOZ,02200,belleu,,['Restauration collective'],[66],non,non
20-4883,2020-01-13,2020-03-31,['2'],fourniture et livraison de repas en liaison froide au collège lamartine de soissons,fns,cmp2006,attribution,initial,Collège LAMARTINE,02200,Soissons,,['Restauration collective'],[66],non,non
20-4847,2020-01-13,2020-03-31,['2'],fourniture et livraison de repas en liaison froide au collège maurice wajfelsner de cuffies,fns,cmp2006,attribution,initial,COLLEGE MAURICE WAJSFELNER,02880,Cuffies,,['Restauration collective'],[66],non,non
20-3277,2020-01-13,2020-03-12,"['3', '63']","fourniture de quincaillerie, outil à mains et produits connexes",fns,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy Cedex,,"['Outillage', 'Quincaillerie (articles)']","[251, 291]",oui,oui
20-4721,2020-01-13,2020-02-21,"['3', '69']",Le présent contrat porte sur la maintenance du réseau électrique lié à l activité industrielle de la 13ème BSMAT pour les sites de Clermont-Ferrand et de Moulins.Le dossier de consultation des ent..,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Equipement industriel'],[112],non,non
20-4839,2020-01-13,2020-01-27,['4'],TRAVAUX DE REALISATION DE RESEAUX D'EAU POTABLE PLACE DU GENERAL DE GAULLE A DIGNE LES BAINS,fns,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
20-5022,2020-01-13,2020-02-06,['4'],Prestation d'hydrocurage et d'inspection télévisuelle à la régie de l'assainissement,fns,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Curage'],[78],non,non
