,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-112972,2020-09-15,2020-11-15,['1'],Travaux de prolongement d'une piste cyclable,fns,cmp2006,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2020-09-14', 'PERRIER TP CENTRE CTPG', (176903.6, 'EUR'), None)]",['Terrassement'],[341],non,non
1,20-113017,2020-09-15,2020-10-08,['2'],Extension des locaux du siège de l'Agglomération,fns,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"['Isolation', 'Peinture (travaux)', ""Tous corps d'état""]","[169, 264, 345]",non,non
2,20-113037,2020-09-15,2020-10-12,['3'],Fournitures de produits d'entretien destinés au département de l'Allier,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Produits d'entretien""]",[278],non,oui
3,20-112895,2020-09-15,2020-10-09,"['3', '19']",Le présent contrat porte sur la confection de pièces pour la réalisation de 206 kits IED (Improvised Explosive Devise) inertes au profit de la 13ème BSMAT Détachement de Tulle.Ces pièces à confect..,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Plastique'],[268],non,non
4,20-110039,2020-09-15,2020-10-27,['4'],"réfection des installations de chauffage, ventilation et climatisation de la salle polyvalente de valensole",fns,cmp2006,appeloffre,initial,Commune de Valensole,04210,Valensole,,"['Chauffage (matériel)', 'Chauffage (travaux)', 'Climatisation', 'Ventilation']","[60, 61, 62, 360]",non,non
5,20-112839,2020-09-15,2020-10-20,['4'],Numéro de la consultation : 20MTD006 TRAVAUX DE RENOVATION ET D'AMENAGEMENT au CMS de SAINT-ANDRE LES ALPES,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Cloison, faux plafond', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)']","[63, 105, 222, 264, 270]",non,non
6,20-112686,2020-09-15,2020-10-05,['5'],ACCORD-CADRE A BONS DE COMMANDE- FOURNITURE DE MASQUES BARRIERE EN TEXTILE DE TYPE UNS C1,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Textile'],[343],non,non
7,20-113065,2020-09-15,2020-11-16,['6'],CONSTRUCTION DE BATIMENTS MODULAIRES PREFABRIQUES POUR LE C.H. DE MENTON,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Bâtiment'],[33],non,non
8,20-110604,2020-09-15,2020-10-06,['6'],fourniture et gestion de bons d'achats - remise de cadeaux de noël aux enfants de familles de rapatriés d'origine nord-africaine - rona,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Chèque cadeau'],[436],non,non
9,20-101326,2020-09-15,2020-10-13,['6'],construction de locaux de stockage des matériels sportifs dans les collèges les baous à saint jeannet et saint exupéry à saint laurent du var,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Maçonnerie'],[195],non,oui
