a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-88011,2020-07-11,2020-08-21,['1'],exploitation et collecte des déchèteries de la communauté d'agglomération du bassin de Bourg-en-Bresse,joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Déchetterie (exploitation)'],[405],non,non
20-384,2020-07-11,2020-08-26,['6'],"réalisation d'une étude ciblée des etablissements socio et médico-sociaux du département des alpes-maritimes, e t aide au pilotage et à la contractualisation de cpom",joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Etude'],[118],non,non
20-88199,2020-07-11,2020-10-06,"['6', '83']",Marché d'assistance à maîtrise d'ouvrage pour l'opération de réalisation d'unerésidence universitaire sur le site Dumont d'Urville à Toulonincluant la rédaction du prog,joue,directive24,attribution,initial,CROUS NICE-TOULON,06300,Nice,"[('2020-07-08', 'Scet', (148200, 'EUR'), None)]","['Etude', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[118, 433, 455]",non,non
20-88344,2020-07-11,2020-08-17,['6'],Fabrication et livraison de repas en liaison chaude aux cantines scolaires des écoles maternelle et élémentaire,joue,directive24,appeloffre,initial,CAISSE DES ECOLES D OPIO,06650,OPIO,,['Restauration collective'],[66],oui,non
20-88522,2020-07-11,2020-08-17,['10'],"CONCEPTION, IMPRESSION ET DISTRIBUTION DE MAGAZINES ET DE DOCUMENTS DE COMMUNICATION (3 lots)-.",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Reprographie'],[305],non,non
20-88031,2020-07-11,2020-09-15,['13'],Titres restaurant,joue,directive24,appeloffre,initial,Agence Régionale de Santé PACA,13003,Marseille,,['Titres restaurant'],[416],non,non
20-88233,2020-07-11,2020-08-31,['13'],Fourniture de dispositifs médicaux stériles à usage unique : Familles Cardiologie Interventionnelle,joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13005,Marseille,"[('2020-07-08', 'Abbott medical France', (78078, 'EUR'), 'Introducteur arteriel a valve standard'), ('2020-07-08', 'Medtronic france', (511093, 'EUR'), ""Catheter guide d'angioplastie 2 : cathéter guide d'angioplastie a support renforcé"")]",['Consommables médicaux'],[69],non,non
20-88254,2020-07-11,2020-09-17,"['13', '30']","Travaux de gestion de ressuyage des eaux déversées en rive gauche du Rhône entre Tarascon et Arles - Fossé de transfert, siphon de transfert sous le Vigueirat et canal d'amenée",joue,directive24,appeloffre,initial,SYMADREM (syndicat aménagement digues),13200,ARLES,,"['Digue', 'Génie civil', ""Ouvrage d'infrastructure"", 'Ouvrage hydraulique']","[91, 141, 253, 255]",non,non
20-88563,2020-07-11,2020-08-10,['13'],Port De Marseille/Fos - Ouvrage D'Art - Inspections Détaillées - Accord Cadre A Bons De Commande,joue,autre,rectificatif,rectificatif,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,"['Contrôle technique', 'Etude']","[72, 118]",non,non
20-88417,2020-07-11,2020-09-10,['13'],Fauchage des dépendances herbeuses et parcelles liées au domaine public routier départemental,joue,directive24,attribution,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,"[('2020-04-08', 'SATAL SARL', (632000, 'EUR'), ""Arrondissement d'Arles""), ('2020-04-08', 'SA IPS', (464000, 'EUR'), ""Arrondissement d'Aix-en-Provence""), ('2020-04-08', 'SA IPS', (432000, 'EUR'), 'Arrondissement de Marseille - Etang de Berre')]",['Travaux agricoles'],[348],oui,non
