,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-26610,2020-02-22,2020-03-26,['1'],"Fourniture pièces détachées d'origine ou adaptables de qualité équivalente, consommables, prestations d'entretien, réparation de véhicules de marque Renault Trucks du Département et du SDIS",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Pièces détachées', 'Véhicules']","[266, 359]",non,non
1,20-26540,2020-02-22,2020-04-17,['3'],"Exécution de transports scolaires.Les prestations consistent à assurer, à titre principal, à l'attention des élèves, la desserte d'établissements d'enseignement.",joue,directive24,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Prestations de services', 'Transport']","[274, 347]",non,non
2,20-26581,2020-02-22,2020-04-21,['5'],Accord cadre mono attributaire à bons de commande pour la fourniture d'électricité et services associés,joue,directive24,attribution,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,"[('2019-12-04', ""EDSB L'AGENCE"", (1627052, 'EUR'), 'Fourniture électricité et services associés')]","['Electricité, gaz (fourniture)']",[443],non,non
3,20-26798,2020-02-22,2020-03-09,['5'],Appel à candidatures dans le cadre d'une procédure avec négociation visant à sélectionner des candidats pour les travaux d'aménagement du domaine skiable - secteur de Mayt - Statio,joue,directive25,appeloffre,initial,SEM SEDEV,05560,Vars Les Claux,,['Transport'],[347],non,non
4,20-26618,2020-02-22,2020-03-09,['5'],Appel à candidatures dans le cadre d'une procédure avec négociation visant à sélectionner des candidats pour les travaux d'aménagement du domaine skiable - secteur de Peynier - Sta,joue,directive25,appeloffre,initial,SEM SEDEV,05560,Vars Les Claux,,['Prestations de services'],[274],non,non
5,20-26191,2020-02-22,2020-04-14,['6'],"20V0316 - Achat, installation et maintenance de brumisation",joue,directive24,appeloffre,initial,COMMUNE DE NICE,06000,Nice,,['Maintenance'],[196],non,non
6,20-26416,2020-02-22,2020-04-15,['6'],securite incendie et securisation - aeroport nice cote d'azur,joue,directive25,attribution,initial,Société Aéroports de la Côte d'Azur,06206,NICE Cedex 3,"[('2020-02-10', 'Mondial Protection', (1, 'EUR'), None)]","['Gardiennage', 'Prestations de services', 'Surveillance', 'Sécurité incendie']","[138, 274, 331, 332]",non,non
7,20-26852,2020-02-22,2020-03-23,['6'],Prestations De Débroussaillement De Terrains Divers,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Espaces verts'],[116],non,oui
8,20-26701,2020-02-22,2020-03-10,['7'],Fourniture de mobilier urbain pour vélos.,joue,directive24,attribution,initial,Département de l'Ardèche,07007,Privas,,['Mobilier urbain'],[231],non,non
9,20-26675,2020-02-22,2020-03-20,['7'],Fourniture d'émulsion de bitume,joue,directive24,appeloffre,initial,SYNDICAT INTERCOMMUNAL DE VOIRIE,07110,Montreal,,['Matériaux routiers'],[199],non,non
10,20-26771,2020-02-22,2020-03-15,['8'],"Ce marché a pour objet l'acquisition de titres-restaurant, sur support dématérialisé et ticket papier, destinés au personnel municipal et au personnel du CCAS de Revin",joue,directive24,attribution,initial,MAIRIE DE REVIN,08500,08500 REVIN,"[('2020-01-17', 'EDENRED', (399000, 'EUR'), 'TITRES RESTAURANT')]",['Titres restaurant'],[416],non,non
11,20-26745,2020-02-22,2020-03-16,['13'],"L'ensemble de protection textile est destiné à préserver, par les exigences essentielles de santé et de sécurité, l'utilisateur, des phénomènes spécifiques rencontrés pendant ses actions de",joue,autre,rectificatif,rectificatif,SDIS des Bouches-du-Rhône,13015,MARSEILLE,,"['Equipements spécialisés', 'Habillement']","[115, 150]",non,non
12,20-26658,2020-02-22,2020-03-26,"['13', '92']",Planification des activites,joue,directive24,appeloffre,initial,IRSN,13115,Saint paul lez durance,,['Prestations de services'],[274],non,non
13,20-26705,2020-02-22,2020-03-25,['13'],Acquisition De Fruits Et Légumes Frais Pour La Ville D'Istres,joue,directive24,appeloffre,initial,COMMUNE D ISTRES,13808,Istres,,['Denrées alimentaires'],[88],non,non
14,20-26614,2020-02-22,2020-04-03,['14'],marché d'exploitation de la chaufferie centrale du campus 1 de l'université de caen normandie,joue,directive24,appeloffre,initial,Université de Caen Normandie,14032,Caen cedex 5,,['Prestations de services'],[274],non,non
15,20-26551,2020-02-22,2020-03-23,['14'],Travaux restructurationterrassement - VRD - peinture - échafaudages - sols souples - végétation,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,Caen cedex 1,,"['Echafaudage', 'Espaces verts', 'Peinture (travaux)', 'Revêtements de sols', 'Terrassement', 'Végétaux', 'Voirie et réseaux divers']","[101, 116, 264, 308, 341, 358, 366]",non,non
16,20-24496,2020-02-22,2020-04-20,['17'],fourniture de prestations de restauration collective pour les restaurants administratifs du département de la charente-maritime,joue,directive24,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,"[('2020-01-09', 'CONVIVIO PRO', (1450000, 'EUR'), 'Fourniture de prestations de restauration collective pour les restaurants administratifs du Département de la Charente-Maritime')]",['Restauration collective'],[66],non,non
17,20-26438,2020-02-22,2020-05-19,['17'],Controles Reglementaires Des Installations Techniques Et Batiments De La Ville De La Rochelle,joue,directive24,attribution,initial,VILLE LA ROCHELLE,17086,La Rochelle,"[('2020-02-03', 'Bureau Veritas Exploitation', (240000, 'EUR'), 'Contrôles périodiques réglementaires des bâtiments scolaires, petite enfance et annexes'), ('2020-02-05', 'Apave Nord Ouest', (108000, 'EUR'), 'Contrôles périodiques réglementaires des bâtiments culturels et cultuels'), ('2020-02-05', 'Apave Nord Ouest', (240000, 'EUR'), 'Contrôles périodiques réglementaires des bâtiments sportifs et campings'), ('2020-02-05', 'Apave Nord Ouest', (96000, 'EUR'), 'Contrôles périodiques réglementaires des bâtiments sociaux et associatifs'), ('2020-02-03', 'Bureau Veritas Exploitation', (192000, 'EUR'), 'Contrôles périodiques réglementaires des autres bâtiments'), ('2020-02-03', 'Bureau Veritas Exploitation', (15600, 'EUR'), ""Contrôles périodiques réglementaires des bâtiments et équipements du service de l'Eau""), ('2020-02-03', 'Bureau Veritas Exploitation', (36000, 'EUR'), ""Contrôles périodiques réglementaires des équipements de l'espace public""), ('2020-02-18', 'Socotec Equipements', (90000, 'EUR'), 'Contrôles réglementaires des branchements électriques provisoires ou forains'), ('2020-02-03', 'Bureau Veritas Exploitation', (240000, 'EUR'), ""Vérifications ou contrôles réglementaires ponctuels d'installations techniques""), ('2020-02-05', 'Apave Nord Ouest', (90000, 'EUR'), ""Diagnostics réglementaires des installations électriques de l'éclairage public"")]","['Maintenance', 'Prestations de services']","[196, 274]",non,non
18,20-26351,2020-02-22,2020-05-19,['20A'],Accord-Cadre à marchés subséquents pour travaux dans les Etablissements Publics Locaux d'Enseignement de Corse,joue,directive24,attribution,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,"['Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)']","[222, 264, 270]",non,non
19,20-26466,2020-02-22,2020-03-24,['20B'],Entretien courant des routes en zone amiantifère,joue,directive24,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,"['Amiante', 'Voirie']","[24, 365]",non,non
