a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-149285,2020-12-07,2020-12-23,['1'],Collecte et traitement de déchets,fns,cmp2006,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,VILLARS-LES-DOMBES,,['Déchets non ménagers (prestations)'],[404],non,non
20-148974,2020-12-07,2021-01-07,['3'],Mission d'assistance à maîtrise d'ouvrage pour le renouvellement des marchés publics d'assurances - Groupement de commandes,mapa,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Assurance', ""Assistance à maîtrise d'ouvrage""]","[20, 433]",non,non
20-149099,2020-12-07,2021-01-07,['3'],Mission de coordination en matière de sécurité et protection de la santé pour la réalisation de divers projets de voirie et de bâtiments,fns,cmp2006,appeloffre,initial,Ville de Moulins,03016,Moulins cedex,,['Prestations de services'],[274],non,non
20-148876,2020-12-07,2021-01-21,['3'],Route Départementale 2144 - PR49+650 - Aménagement de l'accès à l'entreprise BERRY ALLOC - Commune de Meaulne-Vitray (03-Allier),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
20-148980,2020-12-07,2021-01-06,['4'],Création d'un atelier de transformation végétale,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Bâtiment'],[33],non,non
20-149304,2020-12-07,2021-01-15,['4'],FOURNITURE ET ACHEMINEMENT D ELECTRICITE POUR LA CCAPV,fns,cmp2006,attribution,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,"[('2020-11-18', 'ELECTRICITÉ DE France', (36161, 'EUR'), None)]",['Matériel électrique'],[203],non,non
20-149163,2020-12-07,2021-01-08,"['4', '13', '6', '5', '83']",DELEGATION DE SERVICE PUBLIC POUR LA GESTION ET L'EXPLOITATION DU CINEMA 'LE BOURGUET' A FORCALQUIER,dsp,dsp,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Délégation de service public'],[406],non,non
20-148940,2020-12-07,2021-01-08,['6'],"Maintenance corrective des moteurs électriques, pompes, machines tournantes et achat de pièces associées.",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Maintenance'],[196],non,non
20-149034,2020-12-07,2020-12-30,['6'],"Fourniture d'anti-bélier, de réservoirs hydropneumatiques et de leurs pièces détachées",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Equipement hydraulique'],[111],non,non
20-148855,2020-12-07,2020-12-21,['6'],20N0172 - Evolution et maintenance du logiciel CEGID et fourniture de prestations associées,fns,cmp2006,appeloffre,initial,METROPOLE NCA,06364,NICE CEDEX 4,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,oui
20-148486,2020-12-07,2021-02-08,['6'],Remise à niveau technique des installations du Palais des Festivals et des Congrès de Cannes. Lot no 06 - Ossatures primaires des équipements en toiture et travaux de renforcement sur existant.,fns,cmp2006,attribution,initial,S.E.M.E.C,06414,Cannes Cedex,"[('2020-11-03', ""SAS AGENCEMENT POUR L'HABITAT (mandataire du groupement)"", (620483.15, 'EUR'), None)]","['Etanchéité', 'Gros oeuvre', 'Métallerie', 'Ouvrage métallique', 'Serrurerie']","[117, 144, 223, 254, 321]",non,non
