,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-59619,2020-05-04,2020-08-01,['1'],Service de fourrière automobile,dsp,autre,attribution,initial,COMMUNE D OYONNAX,01100,Oyonnax,"[('2020-02-26', 'Berthiand Automobiles', (700000, 'EUR'), None)]",['Fourrière'],[451],non,non
1,20-53767,2020-05-04,2020-06-08,"['1', '69']","fourniture d'équipement de laverie en restauration scolaire, restructuration plonge laverie.",mapa,cmp2006,appeloffre,initial,LYCEE SAINT EXUPERY,01200,Valserhône,,"['Restauration collective', 'Equipements spécialisés']","[66, 115]",non,non
2,20-59963,2020-05-04,2020-06-11,['1'],"Maintenance préventive et curative des ascenseurs, des montes personne handicapée, portes et portails automatiques, portes sectorielles et rideaux métalliques motorisés pour le patrimoine de la commun",fns,cmp2006,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,"['Ascenseur', 'Porte automatique, portail']","[17, 412]",non,non
3,20-59676,2020-05-04,2020-05-25,['1'],"Travaux de signalisation horizontale et la fourniture de panneaux de signalisation verticale permanente ou temporaire, et de signalisation directionnelle, de panneaux et numéros de rues et de supports",fns,cmp2006,appeloffre,rectificatif,Commune de Valserhone,01206,Valserhône cedex,,['Signalisation'],[322],non,non
4,20-59599,2020-05-04,2020-07-15,['2'],Transformation de plateau de bureau en maison médicale à Fère en Tardenois,fns,cmp2006,appeloffre,initial,SEDA,02007,Laon cédex,,"['Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie']","[222, 264, 270, 308, 321]",non,non
5,20-59473,2020-05-04,2020-05-25,['2'],MISSION OPC POUR LA CONSTRUCTION D'UN PÔLE SPORTIF GYMNASTIQUE/TENNIS DE TABLE A SAINT-QUENTIN,mapa,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
6,20-59806,2020-05-04,2020-05-29,['2'],"L'exécution des travaux de remplacement et de mise en service, du groupe électrogène du Centre de Rééducation et de Réadaptation Fonctionnelle de Saint-Gobain",fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Groupe électrogène'],[143],non,non
7,20-59674,2020-05-04,2020-06-15,['3'],Gardiennage et surveillance de l'Hôtel du Département de l'Allier (03),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Gardiennage'],[138],non,non
8,20-59881,2020-05-04,2020-06-05,['6'],TRAVAUX D'URGENCE ET DE SECURISATION DU CLOCHER DE LA CATHEDRALE NOTRE-DAME DU PUY A GRASSE,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,"['Charpente', 'Couverture', 'Maçonnerie']","[57, 74, 195]",non,non
9,20-59934,2020-05-04,2020-05-14,['6'],"Numéro de la consultation : 20200189 Travaux de zinguerie pour l'entretien, les grosses réparations, la rénovation des bâtiments communaux de la Ville de Cannes et Communauté d'Agglomération",fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CANNES,06406,CANNES,,"['Bâtiment', 'Zinguerie']","[33, 372]",non,non
10,20-59971,2020-05-04,2020-06-01,['6'],Autorisations d'occupation temporaire d'emplacements appartenant au domaine public pour l'exploitation de kiosques alimentaires sis Promenade du Soleil à Antibes,dsp,dsp,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
11,20-59875,2020-05-04,2020-05-25,['6'],Travaux de réfection en gazon synthétique du terrain no2 - Stade de la Fontonne,fns,cmp2006,appeloffre,rectificatif,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Terrain de sport'],[342],non,non
12,20-59812,2020-05-04,2020-05-20,['6'],PRESTATIONS DE SERVICES RELATIVES A L'ORGANISATION DES DEPLACEMENTS SELON LES BESOINS DU SICTIAM,fns,cmp2006,appeloffre,initial,SICTIAM,06905,Sophia Antipolis Cedex,,"['Transport', 'Voyage', 'Titres de transport']","[347, 367, 417]",non,non
13,20-59555,2020-05-04,2020-07-04,['7'],"RD 104 privas - création de deux giratoires- une première tranche, giratoire dit vincent d'indy- une deuxième tranche, giratoire général de gaulle",fns,cmp2006,attribution,initial,MAIRIE DE PRIVAS,07006,Privas cedex,"[('2020-04-22', 'Groupement SAS COLAS RHONE-ALPES (mandataire) / SOLS VALLEE DU RHONE / JARDINS DE PROVENCE', (1019941.85, 'EUR'), None)]",['Voirie'],[365],non,non
14,20-59765,2020-05-04,2020-06-10,['11'],ACCORD CADRE DE VEGETALISATION,fns,cmp2006,appeloffre,initial,COMMUNE DE LEUCATE,11370,LEUCATE,,['Végétaux'],[358],non,non
15,20-59781,2020-05-04,2020-05-15,['13'],"Le présent marché consiste en la fourniture d'ordinateurs portables, de tablettes et accessoires pour la Métropole Aix-Marseille-Provence.La Métropole souhaite acquérir 200 ordinateurs portable",fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Informatique (matériel)'],[162],non,non
