a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-177449,2019-11-26,2020-01-26,['1'],"Aménagement de la pharmacie, du standard du csp et du cea dans les locaux du sdis de l'ain",fns,cmp2006,attribution,initial,SDIS de L'Ain,01000,Bourg en bresse,"[('2019-11-25', 'ROLLET SAS', (40140.62, 'EUR'), None), ('2019-11-25', 'GPR SAS', (43133.6, 'EUR'), None), ('2019-11-26', 'GLB Menuiserie', (7403.21, 'EUR'), None), ('2019-11-26', 'SAS FLOW ELEC', (41981.84, 'EUR'), None), ('2019-11-25', 'SARL SENTENAC', (12645, 'EUR'), None)]","['Démolition', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']","[87, 105, 222, 264, 270, 308]",non,oui
19-177712,2019-11-26,2020-01-07,"['1', '69', '73', '74']",Numéro de la consultation : 503-2019-431 : ALSH BRETONNIERE : travaux de réalisation d'un ACCUEIL DE LOISIRS SANS HERBERGEMENT A L'ECOLE DE LA BRETONNIERE ET MODIFICATIONS PARTIELLES DE L&ap,fns,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,PREVESSIN-MOENS,,['Bâtiment'],[33],non,non
19-167852,2019-11-26,2020-01-06,['3'],stade aquatique remise en etat de la partie sinistree suite a incendie marches de travaux,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Ascenseur', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie', 'Ventilation']","[17, 53, 57, 61, 63, 105, 117, 144, 222, 264, 269, 270, 308, 321, 360]",non,non
19-177259,2019-11-26,2019-12-18,['6'],"Fourniture de pinces multifonctions, de clés tricoises et de clés gaz",mapa,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve-Loubet Cedex,,['Outillage'],[251],non,non
19-177306,2019-11-26,2020-02-22,['7'],"Relance du lot 2 dans le cadre de travaux nécessaires à la construction du centre d'incendie et de secours de Privas (07000), des locaux du groupement territorial centre et de l'annexe des s",fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07000,Privas,,"[""Tous corps d'état""]",[345],oui,non
19-177673,2019-11-26,2020-01-17,['9'],Travaux de curage des deux lagunes de l'ancien centre d'enfouissement technique d'UNAC,fns,cmp2006,appeloffre,rectificatif,CONSEIL GENERAL de L'ARIEGE,09000,FOIX,,['Déchetterie (exploitation)'],[405],non,non
19-177592,2019-11-26,2019-12-17,['10'],Aménagement sécurité du bourg centre et de la traverse du village-.,fns,cmp2006,appeloffre,initial,commune de MORVILLIERS,10500,MORVILLIERS,,"[""Ouvrage d'infrastructure""]",[253],non,non
19-177547,2019-11-26,2019-12-27,['11'],aménagement de la zac du castellas: travaux de terrassements,mapa,cmp2006,attribution,initial,SEML ALENIS,11100,Narbonne,,['Terrassement'],[341],non,non
19-177395,2019-11-26,2020-01-07,['11'],RD 607-69 - Création d'un giratoire à Moussan au lieu-dit les 4 chemins,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Voirie'],[365],oui,non
19-177348,2019-11-26,2019-12-31,['11'],"Articles de maçonnerie, d'aménagements, de peinture, articles électriques, de plomberie et robinetterie, articles de quincaillerie, serrurerie et ferraille et pour l'entretien du jardin.",fns,cmp2006,attribution,initial,COVALDEM11,11890,Carcassonne cedex 9,,['Matériel de travaux publics'],[220],non,non
