,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-60986,2020-05-08,2020-06-08,['3'],Il s'agit d'un marché alloti comprenant 3 lots :LOT 1 : Assurance du Patrimoine d'EVOLEALOT 2 : Responsabilité Civile ProfessionnelleLOT 3 : Responsabilité Civile des Mandataires Soc,joue,directive24,appeloffre,initial,EVOLEA,03000,MOULINS,,['Assurance'],[20],non,non
1,20-60699,2020-05-08,2020-08-03,['3'],Fourniture et mise en oeuvre et fourniture seule de grave émulsion pour les années 2020-2021-2022-2023,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-05-05', 'Siorat', (2083945, 'EUR'), None)]",['Voirie'],[365],oui,oui
2,20-60687,2020-05-08,2020-06-23,['4'],Fourniture De Vetements Haute Visibilite Et De Vetements De Travail,joue,autre,rectificatif,rectificatif,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Habillement', 'Matériel de sécurité']","[150, 209]",non,oui
3,20-60794,2020-05-08,2020-06-18,['4'],Vérification du recensement et évaluation de l'état des murs de soutènement sur les routes départementales,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Etude', 'Mur de soutènement']","[118, 233]",non,non
4,20-59898,2020-05-08,2020-07-07,['6'],prestations d'évaluation de politiques publiques pour les besoins départementaux,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,nice cedex 3,,['Audit'],[21],non,non
5,20-60850,2020-05-08,2020-06-09,['6'],20V0547- SACHETS DE PIQUE-NIQUES ET DE GOUTERS,joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,Nice cedex 4,,"['Restauration collective', 'Denrées alimentaires', 'Repas, traiteur']","[66, 88, 304]",non,non
6,20-60921,2020-05-08,2020-07-06,['6'],commune de nice - travaux de mise en sécurité du tunnel liautaud.,joue,directive24,attribution,initial,Métropole Nice côte d'azur,06364,Nice Cedex 4,,"[""Ouvrage d'infrastructure""]",[253],non,non
7,20-60827,2020-05-08,2020-06-15,['6'],Prestations de services d'élagage et de taille de palmiers Quartiers Cannes Centre et Croisette,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,oui
8,20-60679,2020-05-08,2020-06-08,['6'],acquisition de véhicules pour la direction envinet de la communauté d'agglomération sophia antipolis,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,['Véhicules (acquisition)'],[475],non,non
9,20-60918,2020-05-08,2020-07-06,['10'],services de telecommunications,joue,directive24,attribution,initial,Ville de Romilly-sur-Seine,10100,romilly sur seine,"[('2020-04-01', 'Orange \x96 Agence Entreprises Nord de France', (98481.54, 'EUR'), 'Téléphonie fixe hors Trunk SIP'), ('2020-04-01', 'Société Française du Radiotéléphone (SFR)', (38693.6, 'EUR'), 'TÉLÉPHONIE MOBILE'), ('2020-04-01', 'STELLA TELECOM', (141772.7, 'EUR'), 'ACCÈS À INTERNET')]",['Télécommunications'],[338],non,non
