,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-84502,2021-06-21,2021-07-30,"['1', '69', '63']","prestations de maintenance des portes, portails, rideaux métalliques, barrières automatiques, plots escamotables et tourniquets de contrôle",fns,cmp2006,appeloffre,initial,CAF de l'Ain,01000,Bourg en bresse,,"['Porte automatique, portail']",[412],non,non
1,21-83219,2021-06-21,2021-07-19,['1'],"marché de service relatif à l'édition, mise sous pli, affranchissement et mise en poste des factures et courriers de la régie des eaux gessiennes.",fns,cmp2006,appeloffre,initial,REGIE DES EAUX GESSIENNES,01630,Saint Genis Pouilly,,['Edition'],[104],non,non
2,21-84668,2021-06-21,2021-07-26,"['2', '77', '51']",Travaux de raccordement des eaux usées de la commune de Pavant à la station d'épuration de Charly-sur-Marne-.,fns,cmp2006,appeloffre,initial,COMMUNE DE PAVANT,02310,Pavant,,"[""Tous corps d'état""]",[345],non,non
3,21-84931,2021-06-21,2021-07-21,"['2', '59', '60', '80', '62']",Travaux de requalification du Parc Sellier à Tergnier-.,fns,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Eclairage public', 'Espaces verts', ""Ouvrage d'infrastructure"", 'Réseaux divers', 'Voirie', 'Aire de jeux']","[102, 116, 253, 306, 365, 400]",oui,oui
4,21-84857,2021-06-21,2021-09-08,['4'],mission de maîtrise d'oeuvre pour la construction d'une antenne du sydevom à saint-andré-les-alpes,mapa,cmp2006,appeloffre,initial,SYDEVOM de Haute Provence,04310,Peyruis,,"[""Maîtrise d'oeuvre""]",[197],non,non
5,21-84833,2021-06-21,2021-07-22,['5'],Mission prestations intellectuelles 'complément de l'aléa inondation sur le territoire Briançonnais',mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Etude'],[118],non,non
6,21-84745,2021-06-21,2021-07-07,"['6', '13', '83']",Travaux de modernisation des systèmes d'éclairage des bâtiments du site Cap de Croix à Nice : Rectorat de l'Académie de Nice et Direction des services départementaux de l'éducation nati,fns,cmp2006,appeloffre,initial,Rectorat Aix-Marseille,06181,Nice cedex 2,,['Electricité (travaux)'],[105],non,non
7,21-84713,2021-06-21,2021-07-20,['6'],TRAVAUX DES ESPACES PUBLICS ZAC NICE GRAND ARENAS - ÎLOT 4.3 / ECOPARCLot unique : MOBILIER SPECIFIQUE ET SERRURERIE,fns,cmp2006,appeloffre,initial,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,"['Mobilier urbain', 'Serrurerie']","[231, 321]",non,non
8,21-84712,2021-06-21,2021-07-21,['6'],TRAVAUX D'ASSAINISSEMENT POSTES DE RELEVAGE ET RÉSEAUX RD 809 MOUGINS,fns,cmp2006,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Assainissement', 'Canalisations', 'Station de pompage']","[18, 48, 326]",non,non
9,21-84835,2021-06-21,2021-08-20,['6'],Travaux de rénovation et de sécurisation du groupe scolaire Laval,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2021-06-18', 'SAS AG3i', (11477.2, 'EUR'), None), ('2021-06-18', 'SERMATECH', (106103.0, 'EUR'), None), ('2021-06-18', 'NARDELLI TP', (24970.65, 'EUR'), None)]",['Plomberie (travaux)'],[270],non,non
