a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-174431,2019-11-20,2019-12-20,['1'],Construction de la station d'épuration de Saint-Julien sur Reyssouze,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,"['Assainissement', ""Station d'épuration (travaux)""]","[18, 328]",non,non
19-165908,2019-11-20,2020-01-08,['1'],"prestations de conseils, d'assistance et de représentation juridiques (3 lots)",mapa,cmp2006,appeloffre,initial,SDIS de L'Ain,01000,Bourg-en-bresse,,['Assistance juridique'],[434],non,non
19-172809,2019-11-20,2019-12-13,['1'],reconstruction du pont de fleurville (rectificatif),joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
19-172932,2019-11-20,2019-12-20,['1'],Travaux de mise en accessibilité des bâtiments départementaux - Plomberie sanitaire chauffage ventilation,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Bâtiment', 'Chauffage (travaux)', 'Climatisation', 'Ventilation']","[33, 61, 62, 360]",non,non
19-173066,2019-11-20,2019-12-20,['1'],Diffusion et contrôle de diffusion du magazine externe du Département de l'Ain,joue,directive24,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Prestations de services'],[274],non,non
19-174647,2019-11-20,2019-12-31,['1'],Prestation d'organisation de la journée des rencontres départementales de la transition énergétique,fns,cmp2006,attribution,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,"[('2019-11-19', 'Agence AOC (Animation Organisation Communication)', (868.75, 'EUR'), None)]",['Evénementiel'],[445],non,non
19-174306,2019-11-20,2019-12-27,"['1', '69', '73', '38', '74']",travaux de raccordement au réseau de chaleur d'Hauteville-Lompnes,fns,cmp2006,appeloffre,initial,Plateau d'Hauteville,01110,PLATEAU D'HAUTEVILLE,,['Réseaux divers'],[306],non,non
19-172727,2019-11-20,2019-12-02,['1'],fourniture de carburant pour les services municipaux,joue,directive24,attribution,initial,Ville de Divonne les Bains,01220,Divonne les Bains,"[('2019-10-21', 'CHARVET - LA MURE BIANCO', (368000, 'EUR'), None)]","['Carburant, hydrocarbure']",[52],non,non
19-172466,2019-11-20,2020-02-12,['2'],Concours restreint pour la création d'un pôle sportif gymnastique / tennis de table au quartier Europe de Saint-Quentin,joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,"[('2019-10-17', 'Atelier N2a', (820760, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
19-172546,2019-11-20,2020-02-12,['2'],Construction De Boites De Branchements Pour Le Raccordement Des Immeubles Au Reseau D'Assainissement Dans Les Communes Membres De L'Agglomeration Du Saint-Quentinois,joue,directive24,attribution,initial,CA DU SAINT QUENTINOIS,02108,Saint-Quentin,"[('2019-08-23', 'Sogea_est_btp_vailly', (30000, 'EUR'), None)]",['Assainissement'],[18],non,non
19-174253,2019-11-20,2019-12-10,['2'],PRESTATIONS DE DÉNEIGEMENT ET DE SALAGE DANS LES ZONES D'ACTIVITÉ DE LA COMMUNAUTÉ D'AGGLOMÉRATION DU SAINT-QUENTINOIS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,"['Déneigement', 'Sel de déneigement']","[98, 320]",non,non
19-174643,2019-11-20,2020-02-17,['3'],RD 120 - Lieu dit la Salette - Commune de Saint Clément ( 03) - Stabilisation de la route suite à un affaissement de talus,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2019-11-20', 'MIRO TP', (79649, 'EUR'), None)]","[""Ouvrage d'infrastructure"", 'Terrassement']","[253, 341]",non,non
