a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-75369,2020-06-14,2020-07-13,['1'],Exécution des services de transport régulier de voyageurs sur le ressort territorial de la Ville de Gex pour la période 2020-2022,joue,directive24,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,['Transport'],[347],non,oui
20-75838,2020-06-14,2020-07-20,['4'],Entretiens et réparations des véhicules légers pour les besoins du Sdis des Alpes de Haute Provence,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Prestations de services'],[274],non,non
20-75763,2020-06-14,2020-07-20,['4'],Entretiens et réparations des véhicules poids lourds du Sdis des Alpes de Haute Provence,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Prestations de services'],[274],non,non
20-75365,2020-06-14,2020-07-21,['6'],20V0333-ASSURANCE DOMMAGES AUX BIENS DE LA VILLE DE NICE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,['Assurance'],[20],non,non
20-75698,2020-06-14,2020-07-13,['6'],"Acquisition et installation de matériels de froid, de restauration, de laboratoire et d'appareils électroménagers domestiques et semi-professionels, accessoires et pièces détachées",joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cedex 1,"[('2020-05-18', 'CONCEPT CUISINES PROFESSIONNEL', (289000, 'EUR'), 'Lots : 1-2-3-4-10-11')]","['Equipements spécialisés', 'Matériel électrique']","[115, 203]",non,non
20-75716,2020-06-14,2020-06-25,['6'],19N0419 - Mission de maîtrise d'oeuvre relative à la mise en sécurité des tunnels Malraux et Cap Estel,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
20-74789,2020-06-14,2020-08-03,['6'],"assistance informatique, prestations pour le maintien en conditions opérationnelles et l'optimisation des systèmes d'information (si)",joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Informatique (prestations de services)', 'Informatique (assistance)']","[163, 453]",non,non
20-75426,2020-06-14,2020-06-30,"['7', '26', '30']",mission moe - performance des systemes d'eau potable - programme d'optimisation aep 2020-2022,joue,directive25,attribution,initial,Synd. des Eaux du Bassin de l'Ardèche,07110,LARGENTIÈRE,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-75399,2020-06-14,2020-06-30,"['7', '26', '30']",matériel technique pour l'exploitation des services d'eau potable et d'assainissement relance lots 1 et 2,joue,directive25,attribution,initial,Synd. des Eaux du Bassin de l'Ardèche,07110,LARGENTIÈRE,"[('2020-06-04', 'DESCOURS ET CABAUD - PROLIANS RAA', (50000, 'EUR'), ""Matériel générique pour les agents d'exploitation""), ('2020-06-04', 'FDS PRO FRANCE DÉTECTION SERVICES', (120000, 'EUR'), ""Matériel spécifique pour les agents d'exploitation"")]","['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
20-74537,2020-06-14,2020-09-11,['8'],fourniture de matériels informatique pour les services du conseil départemental des ardennes et des collèges des ardennes,joue,directive24,preinformation,initial,Conseil Départemental des Ardennes,08000,Charleville Mézières,,['Informatique (matériel)'],[162],non,non
