,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-11829,2021-01-26,2021-03-02,"['1', '73', '38', '74']",fourniture et livraison d'un câble porteur tracteur pour la télécabine du fierney,mapa,cmp2006,appeloffre,initial,Syndicat mixte Monts Jura,01170,Crozet,,"['Télécabines, télésièges, téléskis']",[337],non,non
1,21-11993,2021-01-26,2021-02-17,['1'],MAITRISE D'OUVRAGE DELEGUEE POUR L'EXTENSION DU CENTRE AQAUTIQUE AU FIL DE LO.Régies par les articles L2422-5 à L2422-10 du code de la commande publique.,fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
2,21-12027,2021-01-26,2021-02-25,['2'],Aménagement intérieur de trois appartements dans le pavillon central du Familistère-.,fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE DU FAMILISTERE GODIN,02120,GUISE,,"[""Tous corps d'état""]",[345],non,non
3,21-11582,2021-01-26,2021-03-05,['2'],Remplacement de la couverture du gymnase-.,fns,cmp2006,appeloffre,initial,SISS de MONTCORNET,02340,MONTCORNET,,"[""Tous corps d'état""]",[345],non,non
4,21-9152,2021-01-26,2021-02-22,['2'],Mission de maîtrise d'oeuvre pour la restauration générale et la mise en valeur de l'église Saint-Martin.,mapa,cmp2006,appeloffre,initial,Mairie de Montcornet,02340,Montcornet,,"['Clocher', 'Etude', ""Maîtrise d'oeuvre"", 'Monuments historiques', 'Prestations de services']","[80, 118, 197, 236, 274]",non,non
5,21-11383,2021-01-26,2021-02-26,['2'],Fourniture de bungalows-.,mapa,cmp2006,appeloffre,initial,SYND MIXTE PLAN EAU VALLEES AILETTE BI,02860,CHAMOUILLE,,['Bâtiments modulaires'],[27],non,non
6,21-11556,2021-01-26,2021-02-25,['3'],fourniture de composteurs en plastique et en bois,fns,cmp2006,appeloffre,initial,SYND MIXTE INTERCOMMUNAL COLLECTE TRAI,03410,Domérat,,['Composteur'],[439],non,non
7,21-11808,2021-01-26,2021-03-01,['4'],Délégation de service public pour la gestion des Accueils collectifs de mineurs,dsp,dsp,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Délégation de service public'],[406],non,non
8,21-11730,2021-01-26,2021-03-01,['6'],TRAVAUX DE MARQUAGE AU SOL POUR LA SIGNALISATION ROUTIERE A GRASSE,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Peinture (travaux)', 'Signalisation']","[264, 322]",non,oui
9,21-11676,2021-01-26,2021-03-10,['6'],Travaux de réhabilitation du réservoir d'eau potable de l'Abadie sur la commune de Tourette-Levens,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Canalisations', 'Génie civil', 'Menuiserie', 'Réservoir']","[48, 141, 222, 307]",non,non
