a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-145262,2020-12-06,2021-01-11,['1'],Délégation de service public de gestion du pôle petite enfance,joue,directive23,appeloffre,initial,COMMUNE DE MONTLUEL,01120,MONTLUEL,,"['Prestations de services', 'Délégation de service public']","[274, 406]",non,non
20-148677,2020-12-06,2021-03-03,['1'],Accord-cadre de fourniture de matériels informatiques et logiciels,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2020-11-20', 'Mediacom Systeme', (172815.88, 'EUR'), 'Pc et autres matériels'), ('2020-11-20', 'Quadria', (218472.2, 'EUR'), 'Pc et autres matériels'), ('2020-11-20', 'tilt informatique', (205592, 'EUR'), 'Pc et autres matériels'), ('2020-11-20', 'Mediacom Systeme', (123458.16, 'EUR'), 'Serveurs et San'), ('2020-11-20', 'Quadria', (129508, 'EUR'), 'Serveurs et San'), ('2020-11-20', 'Com6', (178592.4, 'EUR'), 'Serveurs et San'), ('2020-11-20', 'Ava6 Infrastructure', (83322.16, 'EUR'), 'Licences logicielles'), ('2020-11-20', 'tilt informatique', (106432, 'EUR'), 'Licences logicielles'), ('2020-11-20', 'Com6', (62240, 'EUR'), 'Licences logicielles')]","['Informatique (matériel)', 'Logiciel']","[162, 186]",non,non
20-148627,2020-12-06,2021-03-03,['1'],Maintenance préventive et corrective des matériels et équipements des cuisines de la ville de Valserhone,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2020-11-24', 'Joseph', (454240, 'EUR'), None)]",['Cuisine (équipement)'],[77],non,non
20-148194,2020-12-06,2021-02-15,['2'],MARCHE GLOBAL DE PERFORMANCE POUR LA CONSTRUCTION ET MAINTENANCE D'UN DEPOT DE CARS SCOLAIRES A CHARMES (02),joue,directive24,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"[""Maîtrise d'oeuvre"", ""Tous corps d'état"", 'Photovoltaïque']","[197, 345, 476]",non,non
20-148219,2020-12-06,2021-01-08,['3'],Marché de maîtrise d'oeuvre : renouvellement télégestion et renforcement de la sécurisation,joue,directive24,appeloffre,initial,SIVOM Val d'Allier,03260,Billy,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-148570,2020-12-06,2021-03-03,['5'],Passation de services d'assurances pour les besoins du Département des Hautes-Alpes,joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,"[('2020-12-01', 'Smacl', (60281, 'EUR'), 'Dommages aux biens immobiliers et mobiliers'), ('2020-12-01', 'Paris Nord Assurance', (46107, 'EUR'), 'Responsabilité civile et risques annexes'), ('2020-12-01', 'Smacl', (180934, 'EUR'), 'Flotte véhicules et risques annexes'), ('2020-12-01', 'Acl Courtage', (4637, 'EUR'), 'Tous risques expositions'), ('2020-12-01', 'frandet associes', (50110, 'EUR'), 'Risques statutaires agents affiliés Cnracl'), ('2020-12-01', 'Smacl', (2868, 'EUR'), 'Protection fonctionnelle'), ('2020-12-01', 'Sarre Et Moselle', (17982, 'EUR'), ""Atteintes au système d'informations (cyber risques)"")]",['Assurance'],[20],non,non
20-148572,2020-12-06,2021-03-03,['5'],Services D'Emission De Titre De Restaurant Et Services D'Emission De Cheques Cadeaux Pour Les Agents Du Departement Des Hautes-Alpes,joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Titres restaurant'],[416],non,non
20-148269,2020-12-06,2021-02-21,['6'],Fourniture de serveurs et logiciels systemes,joue,autre,rectificatif,rectificatif,SDIS (06),06273,Villeneuve Loubet Cedex,,"['Informatique (matériel)', 'Informatique (maintenance serveurs et réseaux)']","[162, 454]",non,non
20-148289,2020-12-06,2021-01-21,['6'],20N0553 - Fourniture de services de téléphonie mobile.,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Télécommunications', 'Matériel de téléphonie']","[338, 339]",non,non
20-148224,2020-12-06,2021-03-03,['6'],"Prestations de dératisation, désinsectisation et démoustication et de régulation de la population de pigeons-capture et effarouchement ponctuels de tous volatiles sur le domaine pu",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,,"['Animaux', 'Dératisation, désinsectisation']","[9, 89]",non,non
