a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-148895,2020-12-17,2021-06-16,"['1', '69']",maîtrise d'oeuvre relative au réaménagement des espaces publics des quartiers pont des chèvres et challes reyssouze,joue,directive24,attribution,initial,Ville de Bourg-en-Bresse,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-152781,2020-12-17,2021-01-18,['1'],Mission de coordination SPS pour la conception et l'exécution de travaux de maintenance programmée et de travaux,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Matériel de sécurité'],[209],non,non
20-152604,2020-12-17,2021-01-14,['1'],Prestations d'études géotechniques préalables à une opération pour des bâtiments du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Contrôle technique', 'Ingénierie']","[72, 455]",non,non
20-153059,2020-12-17,2021-01-18,['1'],"Fourniture de mobilier, équipement pédagogique et autres pour les bâtiments du Département de l'Ain",joue,directive24,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,"['Cuisine (équipement)', 'Mobilier']","[77, 230]",non,non
20-152971,2020-12-17,2021-02-15,['1'],Fourniture et livraison d'une pelle mécanique articulée sur pneus avec reprise,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2020-11-19', 'FRAMATEQ RHONE-ALPES', (154900, 'EUR'), ""Fourniture et livraison d'une pelle mécanique articulée sur pneus avec reprise"")]",['Véhicules (acquisition)'],[475],non,non
20-130193,2020-12-17,2021-02-12,['1'],"Fourniture, installation, entretien, exploitation commerciale de mobiliers urbains publicitaires et non publicitaires sur le domaine public du groupement d'autorités concedantes (agglo + ville)",joue,directive23,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,['Mobilier urbain'],[231],non,oui
20-151574,2020-12-17,2021-01-20,['1'],Marché public de maîtrise d'oeuvre pour la construction d'une crèche à Neuville-les-Dames.,fns,cmp2006,appeloffre,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-154059,2020-12-17,2021-01-17,['1'],"Marché de prestations de services Entretien et maintenance des installations électromécaniques du STEASALot 1 : électromécaniqueLot 2 : Instrumentaiton, Automatismes, Telegestion",fns,cmp2006,attribution,initial,STEASA,01500,Amberieu en bugey,"[('2020-10-29', 'AQUALTER', (298267.08, 'EUR'), None), ('2020-11-17', 'AQUALTER', (139199.4, 'EUR'), None)]",['Assainissement'],[18],non,non
20-154110,2020-12-17,2021-01-22,['2'],Fourniture et pose de dispositifs signalétiques.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Mobilier urbain', 'Signalétique', 'Voirie et réseaux divers']","[231, 333, 366]",non,non
20-154520,2020-12-17,2021-01-19,['2'],ANALYSE DES RISQUES DE DEFAILLANCE RELATIVE A DES OUVRAGES PUBLICS D'ASSAINISSEMENT,mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Etude'],[118],non,non
20-152709,2020-12-17,2020-12-31,['2'],"MARCHE DE SERVICES DE NETTOYAGE DES LOCAUX, DES INTERIEURS DES VEHICULES AVEC LEUR DESINFECTION TOTALE",joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,"['Hygiène (articles)', 'Nettoyage de locaux', 'Nettoyage urbain', 'Transport']","[153, 239, 240, 347]",non,non
20-154510,2020-12-17,2021-03-16,['3'],RESTRUCTURATION URBAINE AMÉNAGEMENT DES RUES MOLIÈRE ET JEAN DUMAZET,fns,cmp2006,attribution,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Voirie'],[365],oui,oui
20-152808,2020-12-17,2021-02-10,['4'],Entretien Des Abords Des Voiries Communautaires Des Zones D'Activites Et Industrielles,joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Espaces verts'],[116],non,non
20-153163,2020-12-17,2021-01-21,"['4', '13']",construction de l'ehpad lou cigalou les mées lot 09 sols souples,joue,directive24,appeloffre,initial,EMS LOU CIGALOU,04190,Les Mées,,['Revêtements de sols'],[308],non,non
20-154711,2020-12-17,2021-01-14,['5'],Fourniture et réparation de bennes à ordures ménagères pour le Service Déchets de la Communauté d'Agglomération,fns,cmp2006,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,['Benne'],[34],non,non
20-154198,2020-12-17,2021-01-25,['5'],Numerisation de la classothèque de la Maison Départementale des Personnes Handicapées des Hautes-Alpes (MDPH),fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Numérisation'],[463],non,non
20-153929,2020-12-17,2021-01-14,['5'],"REALISATION DU DOSSIER D'AUTORISATION ENVIRONNEMENTALE, DE L'ETUDE DE DANGERS ET DES CONSIGNES DE SURVEILLANCE DU SYSTEME D'ENDIGUEMENT DES CROS (LA GUISANE)",mapa,cmp2006,appeloffre,rectificatif,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Etude'],[118],non,non
20-153124,2020-12-17,2021-03-14,['5'],Placement et gestion d'un programme d'assurance pour les besoins de la Communauté de Communes de Serre Ponçon pour la période 01/01/2021 au 31/12/2023,joue,directive24,attribution,initial,Communauté de Communes de l'Embrunais,05200,Embrun,"[('2020-12-11', 'Smacl', (14420, 'EUR'), 'Dommage aux biens'), ('2020-12-11', 'Smacl', (32722, 'EUR'), 'Responsabilité Civile'), ('2020-12-11', 'Smacl', (72018, 'EUR'), 'Flotte Automobile et Auto-Mission'), ('2020-12-11', 'Assurances_pilliot', (3000, 'EUR'), 'Protection juridique et défense pénale des agents et des élus'), ('2020-12-11', 'Smacl', (10755, 'EUR'), 'Rc Environnement'), ('2020-12-14', 'Groupama_mediterranee', (230050, 'EUR'), 'Risques statutaires')]",['Assurance'],[20],non,non
20-153076,2020-12-17,2021-02-15,['6'],19N0661 TRAVAUX D'ENTRETIEN DES DEPENDANCES VERTES SUR L'ENSEMBLE DU RESEAU ROUTIER,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,,['Espaces verts'],[116],non,non
