a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-66059,2021-05-17,2021-06-15,['1'],Réhabilitation et mise aux normes de l'ancien Hôtel de l'Ain,fns,cmp2006,appeloffre,initial,Mairie de Saint Trivier de Courtes,01560,Saint trivier de courtes,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Terrassement']","[61, 105, 144, 222, 341]",non,non
21-66138,2021-05-17,2021-06-30,['2'],Elaboration et mise en place d'un Plan de Gestion de la Sécurité Sanitaire des Eaux sur l'unité de distribution de Chézy sur Marne (2 unités : captages d 'eau souterraine et prise d&apo,mapa,cmp2006,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Alimentation en eau potable', 'Captage', 'Etude']","[6, 51, 118]",non,non
21-65912,2021-05-17,2021-06-25,['3'],RD11 PR 46+610 - Travaux de réparation du pont de Vallon sur le Cher (Commune de Vallon-en-Sully (03190),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Ouvrage d'art""]",[252],non,non
21-66091,2021-05-17,2021-05-31,['3'],TRAVAUX D'AMENAGEMENT DU CENTRE DE LOISIRS JEAN NEGRE - BRIGNAT,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,"[""Tous corps d'état""]",[345],non,non
21-66049,2021-05-17,2021-06-14,['4'],MARCHE DE TRAVAUX A BONS DE COMMANDE RELATIF AUX TRAVAUX D'INVESTISSEMENT ET DE RÉHABILITATION DES VOIES COMMUNALES,mapa,cmp2006,appeloffre,initial,commune de ROUMOULES,04500,ROUMOULES,,['Voirie'],[365],non,non
21-65719,2021-05-17,2021-06-15,['5'],Reconversion de lancienne Chapelle des pénitents Noirs en un Tiers lieu - Ville de Briançon,fns,cmp2006,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Prestations de services'],[274],non,non
21-65654,2021-05-17,2021-06-15,['6'],"marché de prestations et services relatifs à la maintenance des portes et portails automatiques, contrôles d'accès et systèmes de visiophone/vidéoprotection de l'ensemble des sites du ccas de cannes",fns,cmp2006,appeloffre,initial,CCAS de Cannes,06400,Cannes,,"[""Contrôle d'accès"", 'Maintenance', 'Porte automatique, portail']","[81, 196, 412]",non,non
21-65421,2021-05-17,2021-06-14,['6'],Evaluation interne pour l'ensemble des prestations du maintien à domicile (aide à domicile et portage de repas à domicile),mapa,cmp2006,appeloffre,initial,CCAS de Cannes,06414,Cannes Cedex,,"['Audit', 'Prestations de services']","[21, 274]",non,non
21-65740,2021-05-17,2021-06-14,['6'],station de valberg-travaux de réhabilitation des gîtes touristiques,fns,cmp2006,appeloffre,initial,Commune de Péone,06470,Valberg,,['Bâtiment'],[33],non,non
21-65976,2021-05-17,2021-06-07,['7'],Fourniture et livraison de repas en liaison froide au restaurant scolaire avec une moyenne 120 repas par jour,fns,cmp2006,appeloffre,initial,Ville de Davezieux,07430,Davézieux,,['Restauration collective'],[66],non,oui
21-66218,2021-05-17,2021-07-09,['8'],Créer un espace de coopération pour adapter le bassin versant international de la Meuse aux impacts du changement climatique et aider au dépôt du premier projet de ce réseau dans le cadre des-.,fns,cmp2006,appeloffre,initial,ETS PUB AMENAGEMEN MEUSE ET AFFLUENTS,08000,Charleville-Mézières,,['Etude'],[118],non,non
21-66150,2021-05-17,2021-06-14,['10'],"Acquisition de défibrillateurs automatiques externes, maintenance curative et location ponctuelle de défibrillateurs automatiques externes-.",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Matériel médical'],[212],non,non
21-53175,2021-05-17,2021-06-11,['10'],accord-cadre mono-attributaire à bons de commande relatif à la fourniture et à la livraison de décors non lumineux de noël,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10026,Troyes Cedex,,"['Bois', 'Produits des industries diverses', 'Végétaux']","[38, 279, 358]",non,oui
21-65728,2021-05-17,2021-06-07,['13'],"TRAVAUX DE DÉPOSE, DE FOURNITURE ET POSE DE GAZON SYNTHÉTIQUE AU STADE D'HONNEUR DE LA PLAINE DES SPORTS",fns,cmp2006,appeloffre,initial,ville de Chateauneuf les Martigues,13168,CHATEAUNEUF-LES-MARTIGUES CEDEX,,['Equipement sportif'],[113],non,non
21-65214,2021-05-17,2021-06-10,"['83', '13', '6', '4', '5', '84']",installations de stations limnimétriques sur les fleuves côtiers de la londe les maures et bormes les mimosas dans le cadre du papi côtiers des maures,fns,cmp2006,appeloffre,initial,CCMPM,13182,Aix-en-Provence cedex 5,,['Matériel de précision'],[215],non,non
21-65833,2021-05-17,2021-06-29,['13'],Consultation Pour La Mise En Oeuvre D'Un Centre D'Inspections Frontalier,dsp,dsp,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,['Prestations de services'],[274],non,non
21-65697,2021-05-17,2021-06-07,['13'],"Fourniture et livraison de repas, de pique-niques et de goûters en liaison froide pour l'accueil collectif de mineurs (ACM) des centres de loisirs de la mairie des 2e et 3e arrondissements",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Repas, traiteur']",[304],non,oui
21-66032,2021-05-17,2021-08-14,['13'],"Maintenance des équipements d'imagerie médicale de marque SIEMENS - Fourniture de pièces détachées, accessoires et consommables associés",fns,cmp2006,attribution,initial,APHM,13292,MARSEILLE,"[('2021-03-31', 'SIEMENS', (2000000, 'EUR'), None)]",['Matériel médical'],[212],non,non
21-65851,2021-05-17,2021-08-14,['13'],Fourniture d'un système de mesure centralisé de débit dose pour la surveillance en chambres de Radiothérapie dans le service Médecine Nucléaire Maintenance et Accessoires associés,fns,cmp2006,attribution,initial,APHM,13292,MARSEILLE,"[('2021-05-17', 'Berthold FRANCE', (200000, 'EUR'), None)]",['Maintenance'],[196],non,non
21-65713,2021-05-17,2021-07-17,"['13', '83']",DECORATION FLORALE DES ESPACES HOSPITALITES DU GRAND PRIX DE FORMULE 1 2021,fns,cmp2006,appeloffre,initial,GPT INTERET PUB GD PRIX FRANCE CASTELL,13481,Marseille,,"['Décoration (travaux)', 'Evénementiel']","[85, 445]",non,non
21-66157,2021-05-17,2021-07-17,"['13', '83']",Prestation de fourniture de carburant pour les groupes électrogènes et les différents engins et véhicules du Grand Prix de France de Formule 1 2021.,fns,cmp2006,appeloffre,rectificatif,GPT INTERET PUB GD PRIX FRANCE CASTELL,13481,Marseille,,"['Carburant, hydrocarbure']",[52],non,non
21-66140,2021-05-17,2021-06-17,['13'],Accord Cadre à bons de commande pour des travaux d'entretien et de rénovation des voiries et réseaux sur la Commune de TRETS,fns,cmp2006,appeloffre,initial,Commune de Trets,13530,Trets,,['Voirie et réseaux divers'],[366],non,oui
21-65807,2021-05-17,2021-06-18,['13'],Marché de maintenance des équipements de la cuisine centrale de la Ville d'Aix en Provence 2022-2025,fns,cmp2006,appeloffre,initial,Caisse des Ecoles Aix en Provence,13616,Aix en provence cedex 1,,['Maintenance'],[196],non,non
21-65988,2021-05-17,2021-06-14,['13'],FOURNITURE ET LIVRAISON DE PRODUITS AGROCHIMIQUES (3 LOTS),fns,cmp2006,appeloffre,initial,Ville d'Arles,13637,Arles,,"['Espaces verts', ""Produits de l'agriculture"", ""Produits d'entretien""]","[116, 276, 278]",non,oui
21-65839,2021-05-17,2021-06-14,"['13', '84']",Entretien des Espaces Verts,fns,cmp2006,appeloffre,initial,COMMUNE DE LANCON PROVENCE,13680,Lançon-Provence,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
21-66226,2021-05-17,2021-06-02,['13'],Mission de Moe pour la construction d'un terrain synthétique sur le terrain no3 du complexe sportif du Bolmon,mapa,cmp2006,appeloffre,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-66192,2021-05-17,2021-08-14,['13'],Numéro de la consultation : 2020/FCS/0057 Service de dératisation et de désinsectisation,fns,cmp2006,attribution,initial,COMMUNE LES PENNES MIRABEAU,13758,LES PENNES MIRABEAU,,"['Dératisation, désinsectisation']",[89],non,non
21-66155,2021-05-17,2021-06-16,"['14', '27', '50', '61', '76']",Etude de programmation relative à l'opération 'Pôle Enfance - Jeunesse - Associatif du Puits Picard' à Caen,mapa,cmp2006,appeloffre,initial,Ville de Caen,14027,CAEN,,['Etude'],[118],non,non
