,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-69216,2020-05-28,2020-06-26,['1'],"Réhabilitation et extension du site de la Charité - Université Lyon III - Lot no1 : Travaux de désamiantage, curage et déconstruction du bâtiment annexe",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
1,20-64711,2020-05-28,2020-06-19,['1'],"le présent marché, concerne en réalisation et la pose d'une clôture métallique ainsi que la pose de portails autour du stade de biathlon des plans d'hotonnes.",fns,cmp2006,appeloffre,initial,Syndicat mixte du plateau retord,01130,Nantua,,['Clôture'],[64],non,non
2,20-69556,2020-05-28,2020-06-18,"['1', '42', '69', '38']",Prestations de signalisation horizontale et produits dérivés,fns,cmp2006,appeloffre,initial,COMMUNE D AMBERIEU EN BUGEY,01504,Amberieu en bugey cedex,,['Signalisation'],[322],non,non
3,20-69126,2020-05-28,2020-06-22,['2'],Liaisons mpls pour relier les sites distants et liaison internet,fns,cmp2006,appeloffre,initial,GIE CONVERGENCE,02000,Laon,,['Télécommunications'],[338],non,non
4,20-69307,2020-05-28,2020-06-23,['2'],Acquisition d'une balayeuse aspiratrice compacte de 5m3 pour les besoins du service voirie propreté urbaine de la ville de Château Thierry-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Equipement industriel'],[112],non,non
5,20-69599,2020-05-28,2020-07-23,['4'],Numéro de la consultation : AREMI20S02 ELABORATION D'UN DESCRIPTIF DÉTAILLÉ DU RÉSEAU D'ASSAINISSEMENT DE CERTAINES COMMUNES DE LA DLVA,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Etude'],[118],non,non
6,20-69470,2020-05-28,2020-07-03,"['4', '5', '6', '38']",Étude préalable au transfert de compétence eau potable,mapa,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,"['Etude', 'Réseaux divers']","[118, 306]",non,non
7,20-68459,2020-05-28,2020-06-30,['4'],fourniture de produits et consommables pour matériels et véhicules,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Produits des industries diverses'],[279],non,non
8,20-69265,2020-05-28,2020-08-25,['5'],Collège François Mitterrand - Aménagement de 4 salles banalisées,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,"[('2020-05-14', 'SEE THOMET', (13436, 'EUR'), None), ('2020-05-13', 'ac-tec', (18219, 'EUR'), None), ('2020-05-13', 'GAP CARRELAGES', (18979, 'EUR'), None), ('2020-05-13', 'MENUISERIE DE LA TOUR', (11922, 'EUR'), None), ('2020-05-13', 'AILLIAUD FRERES', (31482, 'EUR'), None), ('2020-05-13', 'ALPMEDELEC', (27948, 'EUR'), None), ('2020-05-13', 'Spinelli Bâtiment', (7285, 'EUR'), None), ('2020-05-18', 'MIROITERIE GAPENCAISE', (114000, 'EUR'), None), ('2020-05-13', 'SEA', (9340, 'EUR'), None)]",['Bâtiment'],[33],non,non
9,20-69258,2020-05-28,2020-06-25,['5'],Travaux de démolition-reconstruction de la cabane d'alpage du Vallon,fns,cmp2006,appeloffre,initial,COMMUNE DE VARS,05560,VARS,,['Bâtiment'],[33],non,non
10,20-68614,2020-05-28,2020-07-21,['6'],20V0536-LEGUMES DE 1ERE GAMME ISSUS DE L'AGRICULTURE BIOLOGIQUE POUR LA LEGUMERIE DE LA CUISINE CENTRALE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Denrées alimentaires', ""Produits de l'agriculture""]","[88, 276]",non,non
11,20-69274,2020-05-28,2020-06-24,['6'],INSTALLATION ET POSE DE LUMINAIRES LED ET D'EQUIPEMENTS DE REGULATION POUR L'ECLAIRAGE INTERIEUR DE DEUX PARKINGS SOUTERRAINS A GRASSE,mapa,cmp2006,appeloffre,initial,REGIE DES PARKINGS GRASSOIS,06130,Grasse,,['Eclairage public'],[102],non,oui
12,20-69349,2020-05-28,2020-06-24,['6'],INSTALLATION ET POSE DE LUMINAIRES LED ET D'EQUIPEMENTS DE REGULATION POUR L'ECLAIRAGE INTERIEUR DE DEUX PARKINGS SOUTERRAINS A GRASSE,fns,cmp2006,appeloffre,initial,REGIE DES PARKINGS GRASSOIS,06130,Grasse,,['Eclairage public'],[102],non,oui
13,20-69228,2020-05-28,2020-06-26,['6'],Renforcement du réseau d'eau potable et extension du réseau d'eaux usées - Commune de Colomars,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Canalisations', 'Réseaux divers']","[48, 306]",non,non
14,20-68508,2020-05-28,2020-06-18,['6'],19V0220 - Acquisition de matériels de fitness,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2020-02-14', 'TECHNOGYM', (204160, 'EUR'), 'Accord-cadre à bons de commandeMontant minimum : 40 000,00 EUR HTMontant maximum : 500 000,00 EUR HTDurée (hors reconduction) : 12 mois'), ('2020-02-14', 'BODYTONICFORM', (166016, 'EUR'), 'Accord-cadre à bons de commandeMontant minimum : 30 000,00 EUR HTMontant maximum : 500 000,00 EUR HTDurée (hors reconduction) : 12 mois')]",['Equipement sportif'],[113],non,non
15,20-68330,2020-05-28,2020-07-26,['6'],17N0615 Travaux d'extension du réseau d'eaux usées et de réhabilitation du réseau d'eaux pluviales - Quartier des Cambreniers - Commune de Vence,joue,directive25,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-02-18', 'EMGC', (409599, 'EUR'), ""Travaux d'extension du réseau d'eaux usées et de réhabilitation du réseau d'eaux pluviales - Quartier des Cambreniers - Commune de Vence"")]",['Assainissement'],[18],non,non
16,20-68527,2020-05-28,2020-07-26,['6'],"19N0282 - COMMUNE DE NICE - FOURNITURE, MISE EN PLACE ET ENTRETIEN DES VELUMS DES PERGOLAS DE LA PROMENADE DES ANGLAIS",joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-03-05', 'Nice Decor', (22155, 'EUR'), 'Accord-cadre à bons de commande avec un minimum et un maximum fixés en valeur : - Minimum : 10 000,00 EUR H.T.- Maximum : 100 000,00 EUR H.T.Durée (hors reconduction) : 12 mois')]",['Maintenance'],[196],non,non
17,20-68517,2020-05-28,2020-06-29,"['6', '83', '13', '75']","Prestations d'infogérance de la Cité des Entreprises du Campus "" Bastide Rouge """,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Informatique (prestations de services)', 'Télécommunications', 'Télégestion', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[163, 338, 352, 453, 454]",non,non
18,20-69533,2020-05-28,2020-07-02,['6'],Transport de scolaires et de personnes - Commune d'Isola,mapa,cmp2006,appeloffre,initial,COMMUNE D ISOLA,06420,Isola,,['Transport'],[347],non,non
19,20-68697,2020-05-28,2020-06-27,['6'],"Acquisition et maintenance de corbeilles bi-flux, compactrices et communicantes à énergie solaire",joue,directive24,attribution,initial,Commune de Menton,06500,Menton,"[('2020-02-12', 'ETICOL', (300000, 'EUR'), 'Acquisition et maintenance de corbeilles-flux, compactrices et communicantes à énergie solaire')]","['Conteneur, poubelles']",[71],non,non
20,20-69481,2020-05-28,2020-06-11,['8'],travaux allotis pour le remplacement de la verrière du sma de revin (08500).,mapa,cmp2006,appeloffre,rectificatif,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,"['Bardage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', ""Tous corps d'état""]","[30, 57, 61, 63, 74, 87, 105, 144, 222, 269, 270, 308, 309, 345]",non,non
21,20-68460,2020-05-28,2020-06-26,['9'],Fourniture de 4 tracteurs neufs 4 roues motrices porte-outils pour le Parc Matériel et Travaux du Conseil Départemental de l'Ariège,joue,directive24,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Véhicules (acquisition)'],[475],non,non
22,20-69270,2020-05-28,2020-06-19,['10'],Réfection de la chaufferie centrale et du bâtiment extension-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,10088,TROYES,,"[""Tous corps d'état""]",[345],non,non
23,20-69113,2020-05-28,2020-06-29,"['12', '46', '81']",réalisation de diagnostics énergétiques d'établissements publics,mapa,cmp2006,appeloffre,initial,SIEDA,12032,RODEZ CEDEX 9,,"['Audit', 'Etude']","[21, 118]",non,non
24,20-68069,2020-05-28,2020-09-01,['12'],CONTRAT DE CONCESSION,joue,autre,rectificatif,rectificatif,MAIRIE SAINT LAURENT D'OLT,12560,Saint laurent d'olt,,"['Chauffage (exploitation, entretien)']",[59],non,non
25,20-68416,2020-05-28,2020-06-03,"['13', '83', '84']",VALORISATION DES DÉCHETS VERTS ET DES DÉCHETS INERTES ISSUS DES DECHETERIES ET DES SERVICES TECHNIQUES (4 lots),joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-01-31', 'MACAGNO', (401296, 'EUR'), ""Déchets verts du Nord-Est du Pays d'Aix""), ('2020-01-31', 'MACAGNO', (260832, 'EUR'), ""Déchets verts du Nord-Ouest du Pays d'Aix""), ('2020-01-31', 'DURANCE GRANULATS SAS', (130000, 'EUR'), ""Déchets inertes du Sud du territoire du Pays d'Aix""), ('2020-01-31', 'DURANCE GRANULATS SAS', (97500, 'EUR'), ""Déchets inertes du Nord du territoire du Pays d'Aix"")]",['Déchets non ménagers (prestations)'],[404],non,non
26,20-69168,2020-05-28,2020-06-17,"['13', '6', '5', '4', '83', '84']",Travaux de renouvellement des équipements de sureté au centre pénitentiaire d'Aix-Luynes i - Relance du lot 2 infructueux,fns,cmp2006,appeloffre,initial,DISP PACA Corse DPE,13009,Marseille,,"['Bâtiment', 'Peinture (travaux)', 'Plomberie (travaux)']","[33, 264, 270]",non,non
27,20-68132,2020-05-28,2020-07-26,['13'],CONSTRUCTION D'UN BATIMENT ET AMENAGEMENT D'UN PARKING SUR LE SITE DE LA ROSE METRO - MARSEILLE 13EME ARRONDISSEMENT - LOT N°7 : SERRURERIE METALLIQUE,joue,directive25,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Serrurerie'],[321],non,non
28,20-69692,2020-05-28,2020-06-14,['13'],Réhabilitation du contrôle d'accès du site des arnavaux (rectificatif),fns,cmp2006,appeloffre,rectificatif,SOMIMAR,13014,Marseille,,"['Bâtiments modulaires', ""Contrôle d'accès"", 'Démolition', 'Electricité (travaux)', 'Equipement industriel', 'Métallerie', 'Réseaux divers', 'Terrassement', 'Voirie', 'Porte automatique, portail', 'Télésurveillance']","[27, 81, 87, 105, 112, 223, 306, 341, 365, 412, 415]",non,non
29,20-69116,2020-05-28,2020-06-04,"['83', '13', '4', '5', '6', '84']",Repenser la trame verte par l'identification de cheminements paysagers et patrimoniaux pour décloisonner le territoire à proximité des aménagements hydrauliques (papi côtiers des maures),mapa,cmp2006,appeloffre,rectificatif,CCMPM,13182,Aix-en-Provence cedex 5,,['Ingénierie'],[455],non,non
30,20-69180,2020-05-28,2020-07-06,['13'],"travaux de désamiantage, déplombage et déconstruction complète d'un ensemble de bâtiments situé sur le boulevard national à marseille (13).",fns,cmp2006,appeloffre,initial,ETS PUB FONCIER P A C A,13207,MARSEILLE CEDEX 01,,['Amiante (désamiantage)'],[479],oui,oui
31,20-68102,2020-05-28,2020-08-23,['13'],La fourniture de matériel de première intervention dans la lutte contre l'incendie- pièces détachées et vérifications- travaux sur les installations fixes du Gpmm,joue,directive24,attribution,initial,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,"[('2020-03-16', 'Desautel', (356000, 'EUR'), None)]","['Extincteur', ""Matériel de secours et d'incendie""]","[119, 217]",non,non
32,20-68560,2020-05-28,2020-06-26,['13'],Accord-cadre à bons de commande pour la fourniture de batteries de véhicules électriques de marque Renault ou équivalent du Conseil Départemental de Bouches du Rhône,joue,directive24,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,"['Matériel électrique', 'Véhicules']","[203, 359]",non,non
33,20-69489,2020-05-28,2020-06-22,"['13', '30', '83', '84', '6']",Mise en place de principes mécaniques d'insufflation d'air neuf dans les combles techniques du bâtiment ainsi que la reconfiguration du refoulement d'air des différentes pompes à chaleu,fns,cmp2006,appeloffre,initial,Préfecture des Bouches du Rhône,13282,Marseille,,['Ventilation'],[360],non,non
