a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-89418,2021-07-08,2021-09-06,['1'],Construction d'un collège et d'un gymnase à Saint Didier de Formans,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],oui,non
21-94719,2021-07-08,2021-07-30,['1'],Collecte et recyclage des masques jetables,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Déchets non ménagers (prestations)'],[404],non,non
21-95485,2021-07-08,2021-08-16,['1'],Opération de travaux relative à l'extension et la réhabilitation du bâtiment Espace Caf Bourg,fns,cmp2006,appeloffre,initial,CAF de l'Ain,01014,Bourg en bresse cedex,,['Bâtiment'],[33],non,non
21-94811,2021-07-08,2021-07-29,['1'],travaux d'aménagement de deux salles de classes,fns,cmp2006,appeloffre,initial,COMMUNE DE CROZET,01170,Crozet,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', 'Ventilation']","[61, 105, 169, 222, 264, 269, 270, 308, 319, 360]",non,non
21-93612,2021-07-08,2021-10-03,['1'],Dépollution du site en vue de la requalification de l'ancien site Pechiney en complexe sportif et récréatif (intégrant un pôle rugby et un pôle tennis) à Valserhône (Ain),joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2021-07-02', 'Groupement Valgo / Famy', (233502, 'EUR'), None)]",['Dépollution'],[442],non,non
21-93443,2021-07-08,2021-09-08,"['1', '69']",marché de collecte des déchets ménagers et assimilés,joue,directive24,attribution,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux cedex,"[('2021-06-28', 'Eco.Déchets environnement', (7871957.4, 'EUR'), None)]","['Collecte sélective', 'Ordures ménagères (prestations)']","[82, 249]",non,oui
21-90820,2021-07-08,2021-08-10,['1'],concours de maîtrise d'oeuvre pour la construction d'un nouveau restaurant scolaire sur la commune de péronnas,joue,directive24,attribution,initial,mairie de Péronnas,01960,PERONNAS,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-95432,2021-07-08,2021-08-03,['2'],Construction d'un pôle sportif au quartier Europe à Saint-Quentin - Relance du lot 15 'serrurerie',fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Serrurerie'],[321],oui,non
21-93577,2021-07-08,2021-08-06,['2'],Travaux d'installation des équipements de gymnastique pour le Pôle sportif au quartier Europe à Saint-Quentin,joue,directive24,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Equipement sportif'],[113],non,non
21-93618,2021-07-08,2021-10-03,['2'],Acquisition Et Remplacement De Pneumatiques Rechapes,joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Pneumatiques'],[271],non,non
21-94776,2021-07-08,2021-09-07,"['2', '8', '51', '60', '59', '80', '62', '75', '94']","Achats textile : linge hôtelier, tenues professionnelles et fournitures pour circuit du linge",fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse notre dame,,"['Habillement', 'Textile']","[150, 343]",oui,oui
21-95203,2021-07-08,2021-08-23,['2'],acquisition et livraison de papeteries et de fournitures scolaires et pédagogiques pour la ville de villers-cotterêts,fns,cmp2006,appeloffre,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts,,['Articles de bureau et articles scolaires'],[16],non,oui
