,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-59750,2021-05-08,2021-06-06,['1'],prestations d'entretien hebdomadaire et de nettoyage des locaux de la communauté d'agglomération du pays de gex,joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2021-04-26', 'ONET SERVICES', (52612.32, 'EUR'), 'Bâtiment technique GVD'), ('2021-04-26', 'TEAMEX-GEX NETTOYAGE', (14976, 'EUR'), 'CLIC'), ('2021-04-26', 'SRP POLYSERVICES', (40800, 'EUR'), 'ZAE technoparc'), ('2021-04-26', 'LA PROFESSIONNELLE DU NETTOYAGE', (30829.44, 'EUR'), 'Maintenance'), ('2021-04-26', 'ONET SERVICES', (101956.8, 'EUR'), 'Crèche ""Les Pitchouns""'), ('2021-04-26', 'SRP POLYSERVICES', (4560, 'EUR'), 'PAD'), ('2021-04-26', 'TEAMEX-GEX NETTOYAGE', (27120, 'EUR'), 'Bâtiments techniques déchèteries'), ('2021-04-26', 'SRP POLYSERVICES', (24880, 'EUR'), ""Bâtiment de l'OTI"")]",['Nettoyage de locaux'],[239],non,non
1,21-61592,2021-05-08,2021-06-11,['1'],Le présent marché a pour objet l'acquisition d'un porteur et d'une benne à ordures ménagères équipée d'un lève-conteneurs et d'un système de pesée embarquée.,joue,autre,rectificatif,rectificatif,COM. COM. BRESSE & SAONE,01380,BAGE LE CHATEL,,['Véhicules (acquisition)'],[475],non,non
2,21-61274,2021-05-08,2021-08-03,['2'],Entretien des espaces verts de la Ville de Saint Quentin (10 lots),joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,"[('2021-05-05', 'Omala Espaces Verts / Vrd', (3910, 'EUR'), 'Cité Billion'), ('2021-05-05', 'Id Verde', (10927.36, 'EUR'), 'Quartier Artois Champagne'), ('2021-05-05', 'Id Verde', (14880.8, 'EUR'), 'Gymnase Gamess'), ('2021-05-05', 'Omala Espaces Verts / Vrd', (1730, 'EUR'), 'Ecole Jean Macé'), ('2021-05-05', 'Omala Espaces Verts / Vrd', (15173.1, 'EUR'), 'Boulevard Pierret'), ('2021-05-05', 'Id Verde', (10889.34, 'EUR'), 'Route de Paris et secteur Oestres'), ('2021-05-05', 'Omala Espaces Verts / Vrd', (6425.5, 'EUR'), 'Lotissement rue Jacky Tabar'), ('2021-05-05', 'Omala Espaces Verts / Vrd', (16810.4, 'EUR'), 'Parvis de la Gare'), ('2021-05-05', 'Id Verde', (7952.72, 'EUR'), 'Cité des peintres'), ('2021-05-04', ""Ateliers D'Ascalon"", (17971, 'EUR'), 'Interventions ponctuelles')]",['Espaces verts'],[116],non,non
3,21-61514,2021-05-08,2021-06-09,['3'],"Mission de Maîtrise d'oeuvre pour la réalisation d'une voie verte entre Gannat et Saint Pourçain sur Sioule :Gannat - Le Mayet d'Ecole, Le Mayet d'Ecole - Bayet, Bayet - Saint Pour",joue,directive24,appeloffre,initial,CC Saint Pourcain Sioule Limagne,03500,Saint-Pourçain-sur-Sioule,,"[""Maîtrise d'oeuvre""]",[197],non,non
4,21-61335,2021-05-08,2021-06-07,['4'],Prestation d'assistance informatique pour la mairie de Digne les Bains,joue,directive24,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,['Informatique (assistance)'],[453],non,non
5,21-61376,2021-05-08,2021-05-21,['4'],Construction D'Un Centre Aqualudique Communautaire,joue,autre,rectificatif,rectificatif,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Piscine'],[265],oui,non
6,21-61115,2021-05-08,2021-11-06,['6'],"conception, mise en place et support à l'exploitation du système d'information pour la gestion des interventions de la régie eau d'azur",joue,directive25,modification,modification,REGIE EAU D'AZUR,06203,Nice Cedex 3,"[('2021-03-30', 'SOMEI SA', (787156, 'EUR'), ""Conception, mise en place et support à l'exploitation du système d'information pour la gestion des interventions de la Régie Eau d'Azur"")]","['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
7,21-61405,2021-05-08,2021-06-14,['6'],FOURNITURE ET POSE DE PNEUMATIQUES ET PRESTATIONS ASSOCIEES,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,['Pneumatiques'],[271],non,non
8,21-61483,2021-05-08,2021-06-10,['6'],"20N0590 - LOCATION DE MATERIELS AUDIOVISUEL, DE VIDEO, DE STREAMING ET DE PROJECTION POUR LES BESOINS DE LA METROPOLE NICE CÔTE D'AZUR",joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Audiovisuel', 'Prestations de services', 'Télévision']","[22, 274, 340]",non,oui
9,21-61175,2021-05-08,2021-06-07,['6'],Entretien des chaudières murales dans les bâtiments communaux et intercommunaux de la ville de Cannes / Cacpl,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Contrôle technique'],[72],non,non
10,21-61057,2021-05-08,2021-07-05,['6'],Acquisition et maintenance de photocopieurs numériques multi-fonctions neufs,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2021-05-05', 'CANON FRANCE SAS', (102984, 'EUR'), 'Acquisition et maintenance de photocopieurs numériques multi-fonctions neufs')]",['Reprographie'],[305],non,non
11,21-61597,2021-05-08,2021-06-17,['7'],Terrassement RD264 du PR 0+380 au PR 9+840 -,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Terrassement'],[341],non,non
12,21-61462,2021-05-08,2021-06-07,['8'],Location de modules sanitaires raccordables pour le Collège Val de Meuse 08160 Nouvion-Sur-Meuse-.,joue,directive24,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,['Equipement industriel'],[112],non,non
13,21-61698,2021-05-08,2021-06-10,['9'],Fourniture et livraison de repas et goûters servis en liaison froide,joue,directive24,appeloffre,initial,Communauté d'Agglomération Pays Foix-V,09000,Foix,,"['Repas, traiteur']",[304],non,non
14,21-61710,2021-05-08,2021-08-03,['9'],Fourniture et gestion des abonnements aux périodiques et bases de données de la Bibliothèque Départementale de l'Ariège et du Pôle Ressources de la Drh du Conseil Départemental de,joue,directive24,attribution,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,"[('2021-04-19', 'Cid - Centre International de Distribution', (3076.1, 'EUR'), ""Abonnements pour la Bibliothèque Départementale de l'Ariège""), ('2021-04-20', 'A2presse - Agence Française Abonnement Presse', (54779.74, 'EUR'), ""Abonnements pour le Pôle Ressources de la Direction des Ressources Humaines du Conseil Départemental de l'Ariège"")]",['Abonnement'],[2],non,non
15,21-61712,2021-05-08,2021-08-03,['9'],Fourniture d'épareuses à bras déporté pour le Parc Matériel et Travaux du Conseil Départemental de l'Ariège,joue,directive24,attribution,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,"[('2021-04-19', 'Sas Noremat', (235115, 'EUR'), None)]",['Véhicules (acquisition)'],[475],non,non
16,21-35743,2021-05-08,2021-06-14,['10'],opération de restauration immobilière relative à l'immeuble 18 rue général saussier à troyes - relance du lot no1 : diagnostic structure,joue,directive24,intentionconclure,initial,MAIRIE DE TROYES,10026,Troyes Cedex,"[('2021-04-29', 'SARL IDS', (6800, 'EUR'), 'Diagnostic structure')]","['Etude', 'Ingénierie']","[118, 455]",non,non
17,21-61141,2021-05-08,2021-05-17,['10'],nettoyage des batiments communaux (rectificatif),joue,autre,rectificatif,rectificatif,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,['Nettoyage de locaux'],[239],non,non
18,21-61216,2021-05-08,2021-06-06,['11'],Fourniture et livraison de pièces détachées pour débroussailleuses,joue,directive24,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,"[('2021-05-04', 'EUROPE SERVICE', (15000, 'EUR'), ""Pièces d'origine de marque ROUSSEAU""), ('2021-05-06', 'SMA FAUCHEUX SAS', (15000, 'EUR'), ""Pièces d'origine de marque SMA""), ('2021-05-05', 'SAS NOREMAT', (175000, 'EUR'), ""Pièces d'origine de marque NOREMAT""), ('2021-05-04', 'LIMONGI MOTOCULTURE', (5000, 'EUR'), ""Pièces d'origine de marque MUTHING""), ('2021-05-04', 'FORGES GORCE', (15000, 'EUR'), 'Pièces adaptables toutes marques')]",['Pièces détachées'],[266],non,non
19,21-61407,2021-05-08,2021-07-06,['11'],Location de bouteilles et fourniture d'oxygène médicinal et de -mélange équimolaire d'oxygène-protoxyde d'azote -,joue,directive24,attribution,initial,SDIS DE L'AUDE,11870,CARCASSONNE CEDEX 9,"[('2021-05-04', 'LINDE FRANCE', (250000.0, 'EUR'), ""Location de bouteilles et fourniture d'oxygène médicinal et de mélange équimolaire d'oxygène-protoxyde"")]",['Gaz médicaux'],[140],non,non
20,21-61232,2021-05-08,2021-06-01,['12'],procédure avec négociation pour la mission de maîtrise d'oeuvre du projet roquefort demain sur la commune de roquefort sur soulzon (rectificatif),joue,autre,rectificatif,rectificatif,CC SAINT AFFRICAIN ROQUEFORT 7 VALLONS,12400,VABRES L'ABBAYE,,"[""Maîtrise d'oeuvre""]",[197],non,non
21,21-61460,2021-05-08,2021-06-07,"['13', '83', '84']",Collecte des points d'apport volontaire et mise à disposition d'un quai de rupture/centre de tri pour le flux verre pour le territoire du Pays d'Aubagne et de l'Etoile,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
22,21-61255,2021-05-08,2021-06-14,['13'],"Mission Csps, Mission Ct Et Mission Opc Dans Le Cadre De l'Operation De Rehabilitation De La Bibliotheque Mejanes De La Ville Aix En Provence",joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Contrôle technique', 'Prestations de services']","[72, 274]",non,non
23,21-61759,2021-05-08,2021-06-07,['13'],"Marche Public De Maintenance Des Ascenseurs, Monte-Charges Et Monte Pmr De La Ville D'Aix En Provence",joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Ascenseur', 'Maintenance']","[17, 196]",non,non
24,21-61352,2021-05-08,2021-05-27,['13'],"Marché Global de Performance - 4 LOTS - Réhabilitation des écoles Bouge, Malpassé les Oliviers, Emile Vayssière, Aygalades Oasis et Saint André La Castellane - 13013, 13014, 13015 et 13016 Marseille",joue,autre,rectificatif,rectificatif,Ville de Marseille,13233,Marseille cedex 20,,"[""Tous corps d'état""]",[345],oui,oui
25,21-61263,2021-05-08,2021-05-22,['13'],Formation en anglais professionnel pour les besoins des agents du département des Bouches-du-Rhône,joue,directive24,appeloffre,initial,Conseil Departementa des Bouches-du R,13256,Marseille cedex 20,,"['Prestations de services', 'Formation']","[274, 410]",non,non
26,21-61449,2021-05-08,2021-06-30,['13'],"ACQUISITION DE COT MÈTRE, MAINTENANCE ET FOURNITURES ASSOCIÉES POUR LE LABORATOIRE DÉPARTEMENTAL D'ANALYSES DES BOUCHES-DU-RHÔNE",joue,directive24,appeloffre,initial,Conseil Departementa des Bouches-du R,13256,Marseille cedex 20,,"['Analyses médicales, biologiques']",[8],non,non
27,21-62680,2021-05-08,2021-06-02,"['30', '13', '34', '84', '7', '26', '48']",REMPLACEMENT DE LA CLÔTURE DE L'ENP DE NÎMES,fns,cmp2006,appeloffre,initial,SGAP de Marseille,13311,Marseille cedex 14,,['Clôture'],[64],non,non
28,21-61338,2021-05-08,2021-08-03,['13'],Marché de maîtrise d'oeuvre pour l'aménagement de l'Avenue Thiers et du chemin de Sauvecanne,joue,directive24,attribution,initial,Commune de Bouc bel Air,13320,Bouc Bel Air,"[('2021-02-15', 'Enveo Ingénierie', (45250, 'EUR'), ""aménagement de l'Avenue Thiers""), ('2021-02-15', 'Snapse', (72500, 'EUR'), 'aménagement du chemin de Sauvecanne')]",['Prestations de services'],[274],non,non
29,21-61100,2021-05-08,2021-06-07,['4'],Réhabilitation et restructuration du lycée Louis Martin Bret à Manosque (04),joue,directive24,appeloffre,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13331,Marseille,,['Menuiserie'],[222],oui,non
30,21-61205,2021-05-08,2021-06-15,"['13', '4', '5', '38', '83', '84']",Réfection de la protection anticorrosion du caisson et des encorbellements de l'ouvrage central métallique du viaduc de l'A55 franchissant la passe de Caronte à Martigues,joue,directive24,appeloffre,initial,DIRMED,13331,Marseille cedex 03,,"['Bâtiment', 'Ouvrage métallique']","[33, 254]",oui,oui
31,21-61354,2021-05-08,2021-07-19,['13'],Le présent marché a pour objet des prestations de Gardiennage et surveillance des locaux de la CPRPSNCF à Marseille.,joue,autre,rectificatif,rectificatif,CPRP SNCF,13347,Marseille cedex 20,,['Gardiennage'],[138],oui,non
32,21-61488,2021-05-08,2021-06-07,['13'],Relance du lot no1 : Acquisition de véhicules utilitaires légers thermiques 2 places type pick-up,joue,directive24,appeloffre,initial,Commune de Trets,13530,Trets,,['Véhicules'],[359],non,oui
33,21-61207,2021-05-08,2021-06-07,['14'],Fourniture de réactifs et consommables pour différents laboratoires,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen cedex 9,,"['Etude', 'Laboratoire (fourniture)']","[118, 181]",non,non
34,21-61131,2021-05-08,2021-06-04,['14'],2020ACA273 - RD35 / RD219 - Aménagement de la traverse de Tailleville - DOUVRES LA DELIVRANDE,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,['Voirie'],[365],non,non
35,21-61359,2021-05-08,2021-06-10,['14'],Réalisation d'une enquête mobilité certifiée Cerema (EMC²) de Caen la mer sur le territoire du Calvados,joue,directive24,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,"['Publicité, Communication', 'Sondage, enquête']","[285, 471]",non,non
36,21-61702,2021-05-08,2021-06-08,['14'],Fourniture De Luminaires Peints Pour éclairage Routier 2021,joue,directive24,appeloffre,initial,SDEC ENERGIE,14077,Caen,,['Eclairage public'],[102],non,non
37,21-61635,2021-05-08,2021-06-11,"['14', '50', '76']",Contrat de maintenance du système de télé-conduite et de supervision des ouvrages de Caen-Ouistreham /Cherbourg et Dieppe,joue,directive24,appeloffre,initial,Ports Normands Associés,14280,Saint-contest,,"['Informatique (prestations de services)', 'Prestations de services']","[163, 274]",non,non
38,21-61084,2021-05-08,2021-06-18,['16'],DM à UU et tests biologiques,joue,directive24,appeloffre,initial,Centre Hospitalier Angoulême,16959,ANGOULEME,,"['Consommables médicaux', 'Matériel médical']","[69, 212]",non,non
39,21-61154,2021-05-08,2021-05-25,['17'],"fourniture, installation et raccordement de bâtiments modulaires à usage de locaux scolaires dans 4 collèges du département de la charente-maritime (rectificatif)",joue,autre,rectificatif,rectificatif,Cons. Départ. de la Charente-Maritime,17076,La Rochelle,,['Bâtiments modulaires'],[27],non,non
40,21-61280,2021-05-08,2021-06-18,['17'],entretien des espaces verts et des plantations de la ville de ROYAN,joue,directive24,appeloffre,initial,Ville de ROYAN,17200,ROYAN,,"['Abris', 'Espaces verts']","[1, 116]",non,non
41,21-61293,2021-05-08,2021-07-06,['19'],2020AFF051 - Nettoyage des locaux et vitrages des bâtiments du Conseil Départemental de la Corrèze (3 lots),joue,directive24,attribution,initial,DEPARTEMENT DE LA CORREZE,19005,Tulle cedex,"[('2021-04-30', 'ONET SERVICES', (1200000, 'EUR'), 'Nettoyage des locaux et vitrages - secteur de Tulle'), ('2021-04-30', 'ONET SERVICES', (480000, 'EUR'), 'Nettoyage des locaux et vitrages - secteur de Brive'), ('2021-04-30', 'ONET SERVICES', (640000, 'EUR'), ""Nettoyage des locaux et vitrages - secteur d'Ussel"")]",['Nettoyage de locaux'],[239],oui,non
42,21-61779,2021-05-08,2021-06-14,['20A'],Châssis-cabines PL équipés de BOM,joue,directive24,appeloffre,initial,Cté Cnes de l'Alta-Rocca,20170,LEVIE,,['Véhicules (acquisition)'],[475],non,non
43,21-61553,2021-05-08,2021-05-31,['20A'],"Maîtrise d'oeuvre pour la finalisation de la conception, construction et assistance à l'exploitation du projet d'extension du port de plaisance de Porto-Vecchio",joue,autre,rectificatif,rectificatif,Commune de Porto-Vecchio,20537,Porto-vecchio,,['Ingénierie'],[455],non,non
44,21-61663,2021-05-08,2021-06-09,['20A'],"Acquisition d'équipements, d'accessoires de radiocommunications et services associés",joue,directive24,appeloffre,initial,SDIS Corse du Sud,20700,Ajaccio cedex 9,,['Matériel de transmission'],[210],non,non
45,21-61669,2021-05-08,2021-06-10,['20A'],FOURNITURE DE CARBURANT EN VRAC,joue,directive24,appeloffre,initial,SDIS Corse du Sud,20700,Ajaccio cedex 9,,"['Carburant, hydrocarbure']",[52],non,non
46,21-36502,2021-05-08,2021-06-10,['21'],"maintenance préventive et corrective des extincteurs portatifs et mobiles, des robinets d'incendie armés (ria), des colonnes sèches (cs) et fournitures associées",joue,directive24,appeloffre,initial,SDIS de Côte d'Or,21062,Dijon cedex,,['Extincteur'],[119],non,non
47,21-60288,2021-05-08,2021-06-08,['22'],maîtrise d'oeuvre pour la réhabilitation de l'école de cesson bourg,joue,directive24,appeloffre,initial,Ville de Saint-Brieuc,22023,Saint-Brieuc,,"[""Maîtrise d'oeuvre""]",[197],non,non
48,21-15438,2021-05-08,2021-12-31,['24'],"fourniture, mise en oeuvre, hébergement, maintenance et développements spécifiques d'un système d'in",joue,directive24,modification,modification,Agence Technique Départementale,24000,Perigueux,"[('2017-06-29', 'Géomatika SARL', (220000, 'EUR'), None)]","['Informatique (prestations de services)', 'Progiciel']","[163, 283]",non,non
49,21-61497,2021-05-08,2021-06-08,['71'],RCEA - Prestations d'ingénierie écologique,joue,directive24,appeloffre,initial,DREAL BFC/SG/DAJCP,25005,Besançon cedex,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
50,21-61424,2021-05-08,2021-06-09,['25'],Prestations de génie électrique pour la rénovation de l'éclairage public sur différents sites de la commune (25300 Pontarlier),joue,directive24,appeloffre,initial,COMMUNE DE PONTARLIER,25304,Pontarlier,,['Eclairage public'],[102],non,non
51,21-61579,2021-05-08,2021-06-07,['27'],"Marché global de performances énergétiques pour l'exploitation-maintenance et la (re)construction des installations d'éclairage public, signalisation tricolore, illuminations festives et ann",joue,directive24,attribution,initial,Ville d'Evreux,27000,EVREUX,,['Eclairage public'],[102],non,non
52,21-61403,2021-05-08,2021-06-18,['27'],Fourniture et acheminement de gaz naturel et services associés,joue,directive24,appeloffre,initial,Département de l'Eure,27000,ÉVREUX,,"['Abris', 'Gaz divers', 'Electricité, gaz (fourniture)']","[1, 139, 443]",non,non
53,21-61410,2021-05-08,2021-06-06,['29'],Enlèvement et traitement des déchets dangereux des ménages collectés en déchèteries,joue,directive24,attribution,initial,CA QUIMPER BRETAGNE OCCIDENTALE,29000,Quimper,"[('2021-04-01', 'SARP', (252000, 'EUR'), 'Enlèvement et traitement des déchets dangereux des ménages')]",['Prestations de services'],[274],non,non
54,21-61122,2021-05-08,2021-08-01,['29'],Fourniture et livraison de changes complets jetables,joue,directive24,attribution,initial,Ville de Brest,29238,Brest cedex 02,"[('2021-04-30', 'LABORATOIRE RIVADIS', (21718.0, 'EUR'), 'Fourniture de changes complets jetables et de lingettes'), ('2021-05-03', 'LES CELLULOSES DE BROCELIANDE', (2770.0, 'EUR'), 'Fourniture de changes complets jetables écologiques et biodégradables')]",['Hygiène (articles)'],[153],non,oui
55,21-61289,2021-05-08,2021-06-06,"['29', '56']",AC A BDC RELATIF MAINTENANCE / EXPLOITATION DES RESEAUX HUMIDES DES INSTALLATIONS DE PRODUCTION D'EAU POTABLE ET DE TRAITEMENT DES EAUX USEES,joue,directive24,attribution,initial,ESID de Brest,29240,Brest cédex 9,"[('2021-03-12', ""COMPAGNIE DES EAUX ET DE L'OZONE (VEOLIA)"", (2415756.4, 'EUR'), 'Lot 1 : Brest et Landivisiau')]",['Maintenance'],[196],non,non
56,21-61489,2021-05-08,2021-06-07,"['30', '34']",Maintenance des ascenseurs et monte-charges des collèges et bâtiments départementaux,joue,directive24,appeloffre,initial,Conseil général du Gard,30044,Nîmes Cedex 9,,"['Ascenseur', 'Informatique (prestations de services)']","[17, 163]",non,oui
57,21-61711,2021-05-08,2021-05-28,['30'],"Relevés géomètre, structurels et des réseaux du bâtiment pour le transfert du Conservatoire de danse, de musique et d'art dramatique de la ville de Nîmes",joue,autre,rectificatif,rectificatif,Ville de Nîmes,30900,Nîmes,,['Ingénierie'],[455],non,non
58,21-61749,2021-05-08,2021-05-27,['31'],Renouvellement de l'infrastructure téléphonique et du contrat de maintenance associé,joue,directive25,appeloffre,initial,SYND MIXTE TRPT COMMUN AGGL TOULOUSAIN,31011,Toulouse,,['Prestations de services'],[274],non,non
59,21-61396,2021-05-08,2021-06-21,"['31', '32', '65', '81']",Prestations d'entretien et de couture du linge et des vêtements de travail et d'Equipements de Protection Individuelle de l'Université Toulouse III - Paul Sabatier,joue,directive24,appeloffre,initial,Université Paul Sabatier,31062,Toulouse,,"['Blanchissage', 'Habillement']","[36, 150]",non,non
60,21-61066,2021-05-08,2021-06-03,"['31', '34']",Maîtrise d'oeuvre relative à l'installation de stations de dépotage sur le Canal des Deux Mers,joue,autre,rectificatif,rectificatif,Voies navigables de France,31073,Toulouse cedex 7,,['Ingénierie'],[455],non,non
61,21-61425,2021-05-08,2021-06-09,['31'],Mt/Sm-21mc0152aoo-Amo pour la mise en place et le suivi d'une démarche de réduction de la vulnérabilité des réseaux aux inondations sur le périmètre du Papi d'Intention de l'Agglom,joue,directive24,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
62,21-61264,2021-05-08,2021-06-14,['31'],"Je/Sm-21m0155pn-Mise en oeuvre,développement,évolution,formation et maintenance d'une solution logicielle de gestion des productions du spectacle vivant en mode Saas pour le Tonc",joue,directive24,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,['Logiciel'],[186],non,non
63,21-61104,2021-05-08,2021-08-03,['31'],Concours Pour L'Attribution D'Un Marche De Maîtrise D'Oeuvre - Construction de la maternelle Lucie Aubrac - 20v0147cor - Msa/La,joue,directive24,attribution,initial,COMMUNE DE TOULOUSE,31505,Toulouse,"[('2021-05-05', 'Atelier Fga François Guibert Architecte (Mandataire)', (733004.99, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
64,21-61511,2021-05-08,2021-06-07,['31'],21v0050aoo - Cb//Eo - Location De Minibus 9 Places Sans Chauffeur - Annees 2021 A 2025,joue,directive24,appeloffre,initial,COMMUNE DE TOULOUSE,31505,Toulouse,,['Véhicules (location)'],[474],non,non
65,21-61373,2021-05-08,2021-06-11,['31'],"21m0144aoo - Pr/Hl - Assistance A Maitrise D'Ouvrage Pour Le Montage, La Negociation Et La Conduite D'Un Projet Europeen",joue,directive24,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,['Audit'],[21],non,non
66,21-61605,2021-05-08,2021-06-07,['31'],N° 21mc0063aoo - Fourniture De Bennes Amovibles A Dechets - Annees 2021 A 2025 - Cb/Jm,joue,directive24,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,['Benne'],[34],non,non
67,21-61381,2021-05-08,2021-06-08,['31'],Souscription de contrats d'assurance,joue,directive24,appeloffre,initial,Mairie de NAILLOUX,31560,Nailloux,,['Assurance'],[20],non,non
68,21-61266,2021-05-08,2021-06-09,['31'],Fourniture et livraison de repas en liaison froide pour les 2 écoles de la commune et portage à domicile de 2021 à 2025,joue,autre,rectificatif,rectificatif,Mairie de NAILLOUX,31560,Nailloux,,"['Restauration collective', 'Denrées alimentaires']","[66, 88]",non,non
69,21-61296,2021-05-08,2021-06-15,"['33', '40', '79', '19', '64', '86', '17', '16', '87']","ESID BORDEAUX - ACBC relatif aux contrôles réglementaires et aux vérifications périodiques obligatoires sur les matériaux, matériels et installations implantées sur les emprises militaires.",joue,directive24,appeloffre,initial,MINDEF/SGA/DCSID/ESID Bordeaux,33068,Bordeaux cedex,,"['Contrôle technique', 'Prestations de services']","[72, 274]",non,oui
70,21-61313,2021-05-08,2021-06-03,['33'],Fournitures et livraisons de vêtements de travail et EPI,joue,directive24,appeloffre,initial,MAIRIE DE SAINT-MEDARD-EN-JALLES,33160,Saint médard en jalles,,"['Abris', 'Textile']","[1, 343]",non,oui
71,21-61158,2021-05-08,2021-12-31,['33'],Acquisition d'un banc d'équilibrage Masse Centrage et Inertie (détermination précise des centre d'inertie et masses) de munitions embarquées sous aéronefs. Le présent projet de marché,joue,directive81,appeloffre,initial,MINARM/DGA/DO/S2A,33164,La teste cedex,,['Matériel de précision'],[215],non,non
72,21-61703,2021-05-08,2021-06-03,['33'],Digitalisation de supports de formation pour Aerocampus aquitaine,joue,directive24,appeloffre,initial,AEROCAMPUS AQUITAINE,33360,Latresne,,"['Prestations de services', 'Formation']","[274, 410]",non,non
