,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-91848,2021-07-04,2021-08-16,['1'],Accord-cadre à bons de commande de services de télécommunications,joue,directive24,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Télécommunications'],[338],non,non
1,21-92030,2021-07-04,2021-07-20,"['1', '38', '42', '69', '73', '74']","Marathon de la biodiversité - Fourniture, plantation de végétaux et aménagement paysager",joue,directive24,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Végétaux'],[358],oui,non
2,21-91379,2021-07-04,2021-08-02,"['1', '38', '42', '69', '73', '74']",Prestations de surveillance des bâtiments et lieux publics municipaux,joue,directive24,appeloffre,initial,COMMUNE D AMBERIEU EN BUGEY,01504,Amberieu en bugey cedex,,"['Prestations de services', 'Surveillance']","[274, 331]",oui,non
3,21-91604,2021-07-04,2021-07-30,['6'],Assurance flotte automobile,joue,directive25,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Assurance'],[20],non,non
4,21-91512,2021-07-04,2021-09-24,"['4', '6']",MISSION DE MAITRISE D'OEUVRE RELATIVE AUX TRAVAUX DE RESTAURATION DE LA CONTINUITE ECOLOGIQUE DU SEUIL D'ANNOTCOMMUNE D'ANNOT - RIVIERE VAÏRE,joue,directive24,appeloffre,initial,SYND MIXTE INONDATIONS AMENAGEMENT GES,06204,NICE Cedex 3,,['Ingénierie'],[455],non,non
5,21-91567,2021-07-04,2021-09-07,['6'],"19V2068 - Acquisition de Pistolets à Impulsions Electriques (PIE) avec accessoires, munitions et pièces détachées de marque TASER (Axon).",joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,Nice cedex 4,,['Matériel de sécurité'],[209],non,non
6,21-91659,2021-07-04,2021-09-02,['6'],20V1123 - ASSURANCE TOUS RISQUES EXPOSITIONS VILLE DE NICE,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Assurance'],[20],non,non
7,21-91955,2021-07-04,2021-08-04,"['6', '83', '13', '75']",COLLECTE DES DECHETS MENAGERS ET ASSIMILES SUR LE TERRITOIRE DE LA COMMUNE DE THEOULE-SUR-MER,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Conteneur, poubelles', 'Collecte sélective', 'Ordures ménagères (prestations)']","[71, 82, 249]",oui,non
8,21-91447,2021-07-04,2021-09-02,['6'],Mission de Coordination de la Sécurité et de la Protection de la Santé pour la construction du groupe scolaire de la Rostagne,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2021-07-01', 'BUREAU VERITAS CONSTRUCTION SAS', (14298.25, 'EUR'), 'MISSION DE COORDINATION DE LA SECURITE ET DE LA PROTECTION DE LA SANTE POUR LA CONSTRUCTION DU GROUPE SCOLAIRE DE LA ROSTAGNE')]",['Prestations de services'],[274],non,non
9,21-91472,2021-07-04,2021-09-02,['6'],Mission de Contrôle Technique pour la construction du groupe scolaire de la Rostagne,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
