a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-80176,2021-06-11,2021-07-09,['1'],Fourniture de petit outillage et de matériels consommables pour les besoins de l'exploitation de la RDTA,fns,cmp2006,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,['Outillage'],[251],non,non
21-78078,2021-06-11,2021-07-26,['1'],Entretien des espaces verts des équipements communautaires de la Communauté d'Agglomération du Bassin de Bourg-en-Bresse (CA3B),joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Espaces verts'],[116],non,non
21-78185,2021-06-11,2021-06-23,"['1', '39', '69', '73', '74']",Accord-Cadre D'Etudes Et De Maitrise D'Oeuvre Urbaine,joue,autre,rectificatif,rectificatif,COMMUNE DE PREVESSIN MOENS,01280,Prevessin-Moens,,"['Etude', ""Maîtrise d'oeuvre""]","[118, 197]",non,non
21-79584,2021-06-11,2021-07-09,"['1', '69']",travaux de déploiement d'un dispositif de vide protection et fibre optique sur la commune de meximieux,fns,cmp2006,appeloffre,initial,Mairie de Meximieux,01800,Meximieux,,"['Matériel de sécurité', 'Réseaux divers', 'Surveillance', 'Vidéo, cinéma']","[209, 306, 331, 362]",non,non
21-79725,2021-06-11,2021-07-02,['2'],Acquisition d'un véhicule utilitaire type benne neuf.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Véhicules (acquisition)'],[475],non,non
21-80186,2021-06-11,2021-06-23,['2'],Maintenance préventive et assistance sur des bases de données,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Maintenance'],[196],non,non
21-80264,2021-06-11,2021-07-02,['2'],RENOVATION ET MISE EN SECURITE DES DECHETTERIES DE VILLERS SUR FERE ET NEUILLY SAINT FRONT-.,fns,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"[""Tous corps d'état""]",[345],non,non
21-79979,2021-06-11,2021-07-16,"['2', '60', '80', '59', '62']",Rénovation et mise aux normes de l'accueil et de la petite salle de cinéma 'Le Casino' 7 rue Marceau à Tergnier - Fourniture et pose d'une plateforme PMR-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,['Appareil élévateur'],[11],non,non
21-80240,2021-06-11,2021-06-23,['3'],Travaux d'étanchéité 2021 - Ecole DESNOS - AYME,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Couverture'],[74],non,non
21-79966,2021-06-11,2021-06-23,['3'],Programme de couverture-zinguerie 2021-Ecole maternelle Marx DORMOY,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Couverture'],[74],non,non
21-73302,2021-06-11,2021-07-09,['3'],palais des congrès opéra - accessibilité des personnes à mobilité réduite,fns,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,"['Ascenseur', 'Chauffage (travaux)', 'Décoration (travaux)', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Serrurerie', ""Tous corps d'état""]","[17, 61, 85, 105, 195, 222, 264, 269, 270, 321, 345]",non,non
21-78696,2021-06-11,2021-07-15,['3'],Prestation de remplacement des agents Communaux absents,joue,directive24,appeloffre,initial,Ville de Domérat,03410,Domerat,,['Prestations de services'],[274],non,non
21-80099,2021-06-11,2021-07-02,"['4', '5', '83', '84', '13']",Le présent marché a pour objet la fourniture et la livraison de repas pour les restaurants scolaires des écoles publiques (maternelle et primaire) et le centre aéré de la commune de Forcalquier.L..,fns,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,"['Repas, traiteur']",[304],non,non
21-79999,2021-06-11,2021-07-11,"['4', '5', '6', '13']",Mission de maîtrise d'oeuvre pour la tranche no 1 des travaux sur le fort de Tournoux (04 530).,fns,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,"['Bâtiment', 'Etude']","[33, 118]",non,non
21-80131,2021-06-11,2021-07-02,['6'],MAPA 2021-040 / Prestations de blanchisserie / pressing et location de linge (2 lots),fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Blanchissage', 'Location (matériels)', 'Prestations de services']","[36, 185, 274]",non,non
21-78590,2021-06-11,2021-07-09,['6'],TRAVAUX DE RENOUVELLEMENT DU CANAL DU FOULON PROGRAMME N°3 ET LIAISON ADRETS-TREILLE,joue,directive24,appeloffre,initial,SI DES EAUX DE FOULON,06130,Grasse,,['Alimentation en eau potable'],[6],non,non
21-78151,2021-06-11,2021-07-09,['6'],"2021 Entretien, maintenance,réparation, amélioration et grosses réparations des ascenseurs et monte-charges au sein de Côte d'Azur Habitat Lot no1 Ouest Département Lot no2 Nice Ouest",joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Ascenseur'],[17],non,non
21-79736,2021-06-11,2021-07-05,['6'],travaux de création d'une cloison salle livraison bagages t2.1 zcv - aéroport nice côte d'azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice cedex 3,,"['Cloison, faux plafond']",[63],non,non
21-78418,2021-06-11,2021-07-13,['6'],19V1385 - EXÉCUTION DE TRAVAUX DE MENUISERIE ET VITRERIE,joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,Nice cedex 4,,['Menuiserie'],[222],oui,oui
21-78634,2021-06-11,2021-06-30,['6'],Nettoyage des Bâtiments Communaux,joue,directive24,attribution,initial,Ville de Biot,06410,Biot,"[('2021-05-14', 'Sarl LEONETTI HYGIENE Maintenance Service', (869454, 'EUR'), 'Nettoyage des Bâtiments Communaux')]",['Nettoyage de locaux'],[239],non,non
21-79820,2021-06-11,2021-07-02,['8'],"2021-124-DPI : Mise en, oeuvre de dispositif d'étaiement au Couvent des Cordeliers, domaine de La Cassine 08160 VENDRESSE-.",fns,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,['Equipement industriel'],[112],non,non
21-80087,2021-06-11,2021-07-02,['10'],REMISE EN ÉTAT DE L'OUVRAGE D'ART DE LA RD12 AU PR25+000 Á CLAIRVAUX SUR LA COMMUNE DE VILLE SOUS-LA-FERTÉ (10)-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
21-79893,2021-06-11,2021-07-12,['10'],Aménagement de la RD442 dans la traverse de Saint Flavy - P.R. 20+690 à P.R. 22+130-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-80214,2021-06-11,2021-07-05,['10'],Travaux de remise en état de l'ouvrage de la RD122 au PR005+705 à ERVY-LE-CHATEL (10)-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-79774,2021-06-11,2021-07-05,['10'],Complexe sportif de Foicy - Transformation des terrains de football en stabilisé en gazon synthétique - Lot no 3 Equipement sportif et clôture Relance - Lot no 4 Arrosage-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Arrosage', 'Clôture', 'Equipement sportif', ""Tous corps d'état""]","[13, 64, 113, 345]",non,non
21-80001,2021-06-11,2021-06-30,['10'],Maitrise d'oeuvre pour la réhabilitation et la mise aux normes de la salle polyvalente de Trouans (10).-.,fns,cmp2006,appeloffre,initial,Mairie de Trouans,10700,TROUANS,,"[""Tous corps d'état""]",[345],non,non
21-79640,2021-06-11,2021-07-06,"['11', '81', '31']",rénovation energetique mairie de castans,fns,cmp2006,appeloffre,initial,MAIRIE DE CASTANS,11160,Castans,,"['Bâtiment', 'Cloison, faux plafond', 'Couverture', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Photovoltaïque', 'Amiante (désamiantage)']","[33, 63, 74, 169, 222, 264, 476, 479]",oui,non
