,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-159034,2019-10-21,2019-11-13,['1'],réaménagement du cheminement piétons en bordure de canal de crans - site ens du marais des bidonnes,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Bois', 'Passerelle']","[38, 286]",non,non
1,19-159722,2019-10-21,2019-11-22,"['1', '71']",Travaux de démolitions à Saint Trivier de Courtes,mapa,cmp2006,appeloffre,initial,Mairie de Saint Trivier de Courtes,01560,Saint trivier de courtes,,['Démolition'],[87],non,non
2,19-159248,2019-10-21,2019-11-22,"['1', '69']",marché de travaux pour l'évacuation du collecteur de transfert amiante du château de tanay - saint didier de formans,fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,,['Ouvrage hydraulique'],[255],non,non
3,19-160046,2019-10-21,2019-11-22,['1'],la présente procédure a pour objet la souscription des contrats d'assurance pour la regie des eaux gessiennes - responsabilité civile - risques environnementaux.,mapa,cmp2006,appeloffre,initial,REGIE DES EAUX GESSIENNES,01630,Saint-Genis-Pouilly,,['Assurance'],[20],non,non
4,19-159972,2019-10-21,2019-11-21,"['19', '3']",Le présent contrat porte sur la confection de pièces mécaniques pour ensemble extracteur de bielle de réaction GBC180 (FAT71 0580 19) au profit de la 13ème BSMAT Détachement de Tulle.  Le dossier..,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Acier'],[3],non,non
5,19-159489,2019-10-21,2019-11-08,['5'],Bilan et réécriture du plan départemental d'action pour le logement et l'hébergement des personnes défavorisées (PDALHPD) des hautes-alpes (rectificatif),mapa,cmp2006,appeloffre,rectificatif,DDCSPP 05,05010,Gap Cedex,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
6,19-159922,2019-10-21,2019-10-31,"['5', '4', '38']",Prestation de maîtrise d'oeuvre pour la restauration des remparts de la Ville Haute pour la Commune de Briançon,fns,cmp2006,appeloffre,rectificatif,Ville de Briançon,05100,Briançon,,['Prestations de services'],[274],non,non
7,19-160012,2019-10-21,2019-11-12,['5'],ACQUISITION DE VEHICULES,fns,cmp2006,appeloffre,initial,COMMUNE DE VARS,05560,VARS,,['Véhicules (acquisition)'],[475],non,non
8,19-159940,2019-10-21,2019-11-12,['6'],"MAPA 2019-107 - Travaux de démolition de bâtiment et d'aménagement d'un parking de surface, 83 avenue Franklin Roosevelt.",mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Démolition', 'Génie civil']","[87, 141]",non,oui
9,19-159879,2019-10-21,2019-11-25,['6'],Numéro de la consultation : 2019-0893 Travaux de rénovation et remplacement des installations thermiques dans les écoles et crèches de la Ville de Cannes,fns,cmp2006,appeloffre,initial,COMMUNE DE CANNES,06406,CANNES,,"['Chauffage (travaux)', 'Equipement thermique']","[61, 114]",non,non
10,19-159530,2019-10-21,2019-12-21,['6'],Travaux d'aménagement de l'Avenue de Cannes et du Chemin des Eucalyptus - Entrée de Ville,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2019-10-18', 'SNC EIFFAGE ROUTE MEDITERRRANEE', (395891.22, 'EUR'), None), ('2019-10-18', 'SNC EIFFAGE ROUTE MEDITERRRANEE', (395891.22, 'EUR'), None)]",['Voirie et réseaux divers'],[366],non,non
11,19-160208,2019-10-21,2019-11-14,"['7', '26', '30', '69', '38', '84', '42', '43']","Accord-cadre à bons de commande - interventions ponctuelles, branchements et réparations pour les réseaux d'eaux usées, d'eaux pluviales et d'eau potable pour 2020-2022",fns,cmp2006,appeloffre,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,,"['Alimentation en eau potable', 'Assainissement', 'Canalisations']","[6, 18, 48]",non,non
12,19-159630,2019-10-21,2019-11-18,['10'],Opération de restauration immobilière relative aux immeubles 21 et 23 rue Jaillant Deschaînets à Troyes-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Contrôle technique', 'Démolition', ""Tous corps d'état"", 'Amiante (désamiantage)']","[72, 87, 345, 479]",non,non
