,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-124617,2020-10-12,2020-11-04,['1'],"Mise en séparatif des réseaux d'assainissement - Chemin des vignes, rue de l'Egratay et chemin de la Grillère - Meillonnas",fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Assainissement'],[18],non,non
1,20-124888,2020-10-12,2020-10-30,['2'],20039FVD FOURNITURE D'UNE PATINOIRE ET D'UN PARCOURS PEDAGOGIQUE DANS LE CADRE DU VILLAGE DE NOEL DE LA VILLE DE SAINT-QUENTIN,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Location (matériels)'],[185],non,non
2,20-124592,2020-10-12,2020-11-12,['2'],ACQUISITION ET MAINTENANCE D'UNE SOLUTION INFORMATIQUE DE GESTION D'ACTIVITÉ POUR LE PARC D'ISLE ET LE POLE MÉCANIQUE DE LA CLEF DES CHAMPS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
3,20-124610,2020-10-12,2020-11-05,['2'],MISE EN OEUVRE ET ANIMATION DU VOLET AGRICOLE AUPRES DES AGRICULTEURS DU BASSIN D'ALIMENTATION DE CAPTAGE D'HARLY,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Prestations de services'],[274],non,non
4,20-124237,2020-10-12,2020-11-13,['2'],délégation de service public pour la gestion du service d'eau potable,dsp,dsp,appeloffre,initial,Syndicat des Eaux de Blanzy-Les-Fismes,02160,Blanzy-Les-Fismes,,['Alimentation en eau potable'],[6],non,non
5,20-124804,2020-10-12,2020-11-02,['2'],Aménagement de deux aires de jeux à Château-Thierry-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"[""Tous corps d'état""]",[345],non,non
6,20-124390,2020-10-12,2020-11-04,['3'],Visites médiatisées dans le cadre de ' l'Aide Sociale à l'Enfance (ASE) ' sur le Département de l'Allier 2021-2022,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Prestations de services'],[274],non,non
7,20-124398,2020-10-12,2020-11-02,['3'],"Réalisation des travaux relatifs à l'élargissement et la consolidation du pont sur la Petite Tèche, route de Barrais-Bussolles à Lapalisse",fns,cmp2006,appeloffre,initial,Cté de Communes Pays de Lapalisse,03120,Lapalisse,,['Voirie'],[365],non,non
8,20-90588,2020-10-12,2020-11-30,"['3', '63']",fourniture et livraison de coagulant (polychlorosulfate d'aluminium),fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Produits chimiques'],[275],non,non
9,20-124443,2020-10-12,2020-11-06,['3'],"Levés topographiques et bathymétriques nécessaires à la réalisation de la cartographie de l'aléa inondation de la rivière Besbre sur le territoire de 19 communes de l'Allier, de Saint-Clémen",mapa,cmp2006,appeloffre,initial,MINT / 03 - DDT - 03,03403,Yzeure,,['Etude'],[118],non,non
