a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-3282,2020-01-09,2020-02-09,['1'],Acquisition d'autocars pour les besoins de l'exploitation de la RDTA,fns,cmp2006,attribution,initial,R.D.T. Ain,01000,Bourg en Bresse,"[('2019-12-16', 'MAN Truck et Bus France', (340000, 'EUR'), None)]",['Véhicules (acquisition)'],[475],non,non
20-2047,2020-01-09,2020-03-09,['1'],Fourniture et livraison de véhicules utilitaires neufs (VU) pour le Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2019-12-24', 'AUTOMOBILES REPARATIONS NEUVES OCCASIONS', (353626.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type fourgonnette 3 places'), ('2019-12-24', 'AUTOMOBILES REPARATIONS NEUVES OCCASIONS', (44268.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type fourgonnette 5 places'), ('2019-12-24', 'AUTOMOBILES REPARATIONS NEUVES OCCASIONS', (177840.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type petit fourgon 3 places'), ('2019-12-23', 'SADAL', (215030.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type petit fourgon surélevé, 3 places'), ('2019-12-24', 'AUTOMOBILES REPARATIONS NEUVES OCCASIONS', (38938.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type cabine approfondie, 6 places'), ('2019-12-23', 'SADAL', (115080.0, 'EUR'), 'Fourniture et livraison de véhicules utilitaires type fourgon, 3 places')]",['Véhicules (acquisition)'],[475],non,non
20-2692,2020-01-09,2020-01-31,['1'],Réaménagement de la rue Montesquieu : Réfection totale de la voirie et aménagement paysager des trottoirs (rectificatif),fns,cmp2006,appeloffre,rectificatif,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Espaces verts', 'Mobilier urbain', 'Végétaux', 'Voirie et réseaux divers']","[116, 231, 358, 366]",oui,non
20-3105,2020-01-09,2020-01-28,['2'],ACQUISITION DE MOBILIER URBAIN ET SIGNALETIQUE,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Mobilier urbain'],[231],non,non
20-3381,2020-01-09,2020-03-09,['2'],Remplacement de chaudières dans les bâtiments communaux,mapa,cmp2006,attribution,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts,,['Chauffage (travaux)'],[61],non,non
20-3445,2020-01-09,2020-02-10,['4'],La commune d'Estoublon lance un appel d'offre sur le choix d'entreprises pour les travaux de sauvegarde et la mise en valeur des ruines du monastère fortifié de St André,fns,cmp2006,appeloffre,initial,COMMUNE D\'ESTOUBLON,04270,ESTOUBLON,,"['Maçonnerie', 'Métallerie', 'Signalétique']","[195, 223, 333]",non,oui
20-1669,2020-01-09,2020-04-06,['5'],Hébergement et infogérance du dossier patient informatisé pour le groupement de commandes du GHT des Alpes du sud,joue,directive24,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,"[('2019-12-11', 'SOFTWAY MEDICAL SERVICES', (913050, 'EUR'), 'Hébergement et infogérance du dossier patient informatisé pour le groupement de commandes du GHT des Alpes du sud')]",['Informatique (prestations de services)'],[163],non,non
20-1615,2020-01-09,2020-04-06,"['5', '4']",Assurances pour les besoins du Groupement de Commandes du GHT des Alpes du Sud,joue,directive24,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Assurance'],[20],non,non
20-3483,2020-01-09,2020-02-08,['6'],FOURNITURE ET POSE DE LUMINAIRES LED ET D'EQUIPEMENTS DE REGULATION POUR L'ECLAIRAGE INTERIEUR DE DEUX PARKINGS SOUTERRAINS A GRASSE,mapa,cmp2006,appeloffre,initial,REGIE DES PARKINGS GRASSOIS,06130,Grasse,,['Eclairage public'],[102],non,non
20-2053,2020-01-09,2020-02-06,['6'],"Emission, livraison et gestion de titres restaurant au bénéfice des agents du SIVOM de Villefranche-sur-Mer",joue,directive24,attribution,initial,SIVOM de Villefranche sur Mer,06230,VILLEFRANCHE SUR MER,"[('2019-12-27', 'EDENRED FRANCE', (250000, 'EUR'), 'Emission, livraison et gestion de titres restaurant au bénéfice des agents du SIVOM de Villefranche-sur-Mer.')]",['Titres restaurant'],[416],non,non
20-1635,2020-01-09,2020-02-28,"['6', '83', '13', '84']",FOURNITURE ET LIVRAUSON DE TITRES RESTAURANT AU BENEIFICE DU PERSONNEL COMMUNAL ET DU CCAS DE BEAUSOLEIL,joue,directive24,attribution,initial,Commune de Beausoleil,06240,Beausoleil,"[('2019-12-30', 'SODEXO PASS FRANCE', (1000000, 'EUR'), 'FOURNITURE ET LIVRAISON DE TITRES RESTAURANT AU BÉNÉFICE DU PERSONNEL COMMUNAL ET DU CCAS DE BEAUSOLEIL')]",['Titres restaurant'],[416],non,non
