,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-89811,2020-07-13,2020-08-06,"['1', '39', '69', '73', '74']",Fourniture et pose de panneaux de rues et leurs supports et fourniture de plaques de numéro de maison,mapa,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,PREVESSIN-MOENS,,['Panneaux'],[261],non,non
1,20-89901,2020-07-13,2020-07-23,"['1', '69', '73', '74', '38', '39']",Consommables pour fabrication et réparation 3S.,fns,cmp2006DEFENSE,appeloffre,initial,AIA Ambérieu en Bugey,01500,Ambérieu en bugey,,['Quincaillerie (articles)'],[291],non,non
2,20-89695,2020-07-13,2020-07-31,['6'],"Travaux d'équipements, d'électricité, et de canalisations pour deux forages sur le champ captant des Prairies, commune de Nice",fns,cmp2006,appeloffre,rectificatif,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Canalisations', 'Electricité (travaux)', 'Electromécanique', 'Génie civil', 'Ouvrage hydraulique', 'Station de pompage', 'Terrassement']","[48, 105, 107, 141, 255, 326, 341]",non,non
3,20-89802,2020-07-13,2020-07-31,"['6', '83']","achat et livraison de vêtements, matériel et équipements spécifiques pour les agents de police municipale et les agents de surveillance de la voie publique (a.s.v.p.) de la commune.",fns,cmp2006,appeloffre,initial,Mairie de Villeneuve-Loubet,06270,Villeneuve-Loubet,,"['Equipements spécialisés', 'Habillement']","[115, 150]",non,non
4,20-89827,2020-07-13,2020-10-10,['6'],Fourniture et pose de trois ascenseurs pour personnes à mobilité réduite - brevet d'exclusivité,fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,"[('2020-07-06', 'OTIS', (90000, 'EUR'), None)]",['Ascenseur'],[17],non,non
5,20-89726,2020-07-13,2020-08-24,['6'],Remise à niveau technique des installations du Palais des Festivals et des Congrès de Cannes. Lot no 06 - Ossatures primaires des équipements en toiture et travaux de renforcement sur existant.,fns,cmp2006,appeloffre,initial,S.E.M.E.C,06414,Cannes Cedex,,"['Etanchéité', 'Gros oeuvre', 'Métallerie', 'Ouvrage métallique', 'Serrurerie']","[117, 144, 223, 254, 321]",non,non
6,20-89814,2020-07-13,2020-10-10,['9'],Numéro de la consultation : 200416 Travaux d'extension d'un bâtiment de type modulaire de 172.1 mètres carrés au CHIVA permettant l'accueil de bureaux,fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,FOIX CEDEX,,['Bâtiments modulaires'],[27],non,non
7,20-89714,2020-07-13,2020-07-31,['10'],Construction d'une halle sportive équipée d'une aire d'escalade de haut niveau à Rosières-près-Troyes - Relance lot 1 : Mission CTC-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Contrôle technique'],[72],non,non
8,20-89715,2020-07-13,2020-08-11,['10'],Prestations d'audit des contrôles qualité interne et externe des installations de radiothérapie du Centre Hospitalier Simone VEIL,mapa,cmp2006,appeloffre,initial,Centre hospitalier de Troyes,10003,Troyes cedex,,['Audit'],[21],oui,oui
9,20-88338,2020-07-13,2020-08-18,['10'],marché de travaux lié à la mise en place de climatisations dans des bâtiments de la ville de romilly sur seine,fns,cmp2006,appeloffre,initial,Ville de Romilly-sur-Seine,10105,romilly sur seine cedex,,['Climatisation'],[62],non,non
