a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-70005,2021-05-25,2021-07-26,['1'],Réparation de trois ouvrages d'art sur RD (3 lots),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AIN,01003,Bourg en Bresse,,"[""Ouvrage d'art""]",[252],non,non
21-70139,2021-05-25,2021-06-02,['1'],Rénovation en vue d'amélioration énergétique,fns,cmp2006,appeloffre,initial,Commune de Lagnieu,01150,Lagnieu,,['Menuiserie'],[222],non,non
21-70056,2021-05-25,2021-06-24,"['1', '69', '75', '38', '73', '74', '42', '39', '26']",Acquisition et installation d'une machine de traction et compression neuve avec ses capteurs au profit de la division Métrologie de l'atelier Industriel de l'Aéronautique d'Ambérie,fns,cmp2006DEFENSE,appeloffre,initial,AIA Ambérieu en Bugey,01500,Ambérieu en bugey,,['Matériel de précision'],[215],non,non
21-70119,2021-05-25,2021-07-30,['1'],"Maîtrise d'?uvre pour la construction d'une nouvelle unité de traitement des eaux usées, et ouvrages Associés, pour le système d'assainissement d'Ambérieu Château-Gaillard",fns,cmp2006,appeloffre,initial,STEASA,01500,Amberieu en bugey,,"[""Station d'épuration (travaux)""]",[328],non,oui
21-69915,2021-05-25,2021-06-17,['3'],Travaux de protection contre les instabilités rocheuses-RD 604-LAVAULT-SAINTE-ANNE (03100),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"['Protection, chutes de pierres']",[288],non,non
21-70161,2021-05-25,2021-08-22,['3'],Retraitement de chaussées RD 2209 ET RD36 ( 03- Allier ),fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-05-25', 'EIFFAGE TRAVAUX PUBLICS RAA', (869853.7, 'EUR'), None)]",['Voirie'],[365],non,non
21-70032,2021-05-25,2021-08-07,['3'],Acquisition d'un châssis 8x4 32 tonnes de PTAC et 44 tonnes de PTRA préalablement équipé pour recevoir un bras GUIMA T26,fns,cmp2006,appeloffre,rectificatif,SICTOM Sud Allier,03500,Bayet,,['Véhicules (acquisition)'],[475],non,non
21-69798,2021-05-25,2021-07-01,"['3', '63']",Fourniture de repas en liaison chaude pour le service de restauration scolaire de la commune de Serbannes,mapa,cmp2006,appeloffre,initial,Commune de Serbannes,03700,Serbannes,,['Restauration collective'],[66],non,non
21-69985,2021-05-25,2021-06-14,"['3', '63']","fourniture des repas, préparation en liaison froide et le portage à domicile des repas destinés aux personnes âgées",mapa,cmp2006,appeloffre,initial,Centre Communal d'Action Sociale,03700,Bellerive-sur-Allier,,"['Repas, traiteur']",[304],non,non
21-69868,2021-05-25,2021-06-12,"['4', '5', '13']",Location et la maintenance de 21 systèmes d'impression neufs sur la commune de Forcalquier 04300,mapa,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Impression'],[160],non,non
21-70073,2021-05-25,2021-06-21,"['4', '83', '74', '73']",Mission d'inventaire pour identifier la réponse de la Bryoflore à la maturité et à l'ancienneté des forêts,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,['Végétaux'],[358],non,non
21-69846,2021-05-25,2021-07-02,['6'],DEPLACEMENT DES CUVES FIOUL ET DEMONTAGE DE LA COGENERATION,fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cédex 1,,"['Chaudronnerie', 'Génie civil']","[58, 141]",non,non
21-69722,2021-05-25,2021-06-17,['6'],"Le présent marché a pour objet la mission de maîtrise d'oeuvre relative à la réhabilitation et résidentialisation de la résidence Les Sitelles (lot 1), et à la réhabilitation des résidences Les M",fns,cmp2006,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Ingénierie'],[455],non,oui
21-70068,2021-05-25,2021-07-16,['6'],MISSION D'ASSISTANCE AU RECRUTEMENT ET A LA MOBILITE INTERNE DU PERSONNEL DE L'EPA ECOVALLEE PLAINE DU VAR,fns,cmp2006,appeloffre,initial,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,['Prestations de services'],[274],non,non
21-69858,2021-05-25,2021-06-08,"['6', '13']",2021-054 Contrat de maintenance licences MAXIMO - Aéroports de la Côte d'Azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice cedex 3,,['Logiciel'],[186],oui,oui
