a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-192173,2019-12-26,2020-01-23,['2'],ASSISTANCE A MAITRISE D'OUVRAGE POUR LA CONSTRUCTION D'UN EQUIPEMENT PLURIDISCIPLINAIRE DE TYPE ARENA,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Ingénierie'],[455],non,non
19-192171,2019-12-26,2020-01-23,['2'],MISSION D'ASSISTANCE A MAITRISE D'OUVRAGE BIM POUR LA CONSTRUCTION D'UN EQUIPEMENT PLURIDISCIPLINAIRE DE TYPE ARENA,mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Ingénierie'],[455],non,non
19-191442,2019-12-26,2020-03-22,['4'],"Deneigement Des Voies, Places Et Parcs De Stationnement De La Commune D'Allos",joue,directive24,attribution,initial,Commune d'Allos,04260,Allos,"[('2019-12-10', 'Eiffage Route Medit. Alpes Vaucluse', (75000, 'EUR'), ""La Foux village, La Baumelle et la station de La Foux d'Allos"")]",['Déneigement'],[98],non,non
19-191509,2019-12-26,2020-03-22,['4'],Service De Transport Routier Des Usagers Des Stations Du Val D'Allos Pendant Les Saisons Touristiques (Navettes),joue,directive24,attribution,initial,Commune d'Allos,04260,Allos,"[('2019-11-22', 'Jag Haut Verdon Voyages', (900000, 'EUR'), None)]",['Transport'],[347],non,oui
19-191440,2019-12-26,2020-03-22,['4'],"Deneigement Des Voies, Places Et Parcs De Stationnement De La Commune D'Allos",joue,directive24,attribution,initial,Commune d'Allos,04260,Allos,,['Déneigement'],[98],non,non
19-192156,2019-12-26,2020-01-27,"['4', '5', '13']",Le présent marché concerne l'approvisionnement en plaquettes forestières et la maintenance de deux chaufferies bois-gaz : complexe sportif et la Tomie à Forcalquier.Il est passé par le groupemen,fns,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Bois'],[38],non,non
19-192031,2019-12-26,2020-01-25,['6'],FOURNITURE DE CAVEAUX POUR LE CIMETIERE DES ROUMIGUIERES,mapa,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,['Cimetière'],[437],non,non
19-191526,2019-12-26,2020-01-23,['6'],"Maintenance, entretien et travaux sur les installation de chaufferie et chaudières murales - 19C0007",joue,directive24,attribution,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,"[('2019-12-18', 'SAS VEOLIA ENERGIE FRANCE', (150833, 'EUR'), 'Maintenance, entretien et travaux sur les installations de chaufferie et chaudières murales.')]","['Chauffage (exploitation, entretien)']",[59],non,non
19-191464,2019-12-26,2020-02-11,['6'],Equipement des établissements de la Petite Enfance en mobilier spécifique divers,joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,Nice cedex 4,,"['Equipements spécialisés', 'Literie', 'Matériel de sécurité', 'Mobilier']","[115, 183, 209, 230]",non,oui
19-191781,2019-12-26,2020-01-28,['6'],Diagnostics réglementaires des biens immobiliers de la Ville de Cannes et Communauté d'Agglomération Cannes Pays de Lérins,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Prestations de services', 'Amiante (diagnostic)']","[274, 431]",non,non
19-191778,2019-12-26,2020-01-27,['6'],Fourniture de pièces détachées pour poids lourds et engins spéciaux de la Ville de Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Pièces détachées'],[266],non,non
