a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-35746,2020-03-09,2020-03-30,['2'],ACCORD CADRE A BONS DE COMMANDE DE FOURNITURES SCOLAIRES ET DE MATERIELS PEDAGOGIQUES-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Papeterie'],[262],non,non
20-35563,2020-03-09,2020-04-09,['3'],Travaux de modernisation d'un ascenseur électrique au pavillon Saint-François à Saint-Pourçain-sur-Sioule (03500) pour le Centre Hospitalier Coeur du Bourbonnais (03240 Tronget),mapa,cmp2006,appeloffre,initial,HOPITAL COEUR DU BOURBONNAIS,03240,TRONGET,,['Ascenseur'],[17],non,non
20-35744,2020-03-09,2020-06-06,['6'],REMPLACEMENT DE LA CANALISATION PRINCIPALE D'ASSAINISSEMENT DU CAMPUS VALROSE,mapa,cmp2006,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,[],['Etude'],[118],non,non
20-28770,2020-03-09,2020-03-30,['6'],organisation technique et artistique du festival des mots - edition 2020,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Prestations de services'],[274],non,non
20-35515,2020-03-09,2020-03-20,['6'],"Location de cuves de stockage et approvisionnement en CO2Lot no 1 : secteur Nice, Littoral, Moyen Pays, Rive Droite Lot no 2 : vallées de la Tinée et de la Vésubie",fns,cmp2006,appeloffre,rectificatif,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Gaz divers', 'Location (matériels)']","[139, 185]",non,non
20-35315,2020-03-09,2020-04-10,"['6', '83']","Location de matériel scénique (structures, éclairage, sonorisation) nécessaires à la tenue des manifestations communales",fns,cmp2006,appeloffre,initial,Mairie de Villeneuve-Loubet,06270,Villeneuve Loubet,,"['Location (matériels)', 'Prestations de services']","[185, 274]",non,oui
20-35518,2020-03-09,2020-05-09,['6'],Fourniture et pose de faux plafonds pour les bâtiments du patrimoine du CCAS.,fns,cmp2006,attribution,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,,"['Peinture (travaux)', 'Revêtements de sols']","[264, 308]",non,non
20-35310,2020-03-09,2020-05-09,['6'],La présente consultation est lancée suivant la procédure:Marché à procédure adaptée - article R.2123-1 du Code de la commande publiqueLa consultation a pour objet : Le présent accord cadre a pour ..,fns,cmp2006,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Conteneur, poubelles']",[71],non,non
20-33693,2020-03-09,2020-04-06,['6'],réhabilitation réfectoire 3éme niveau ehpad de saorge,fns,cmp2006,appeloffre,initial,EHPAD SAORGE,06540,Saorge,,"['Climatisation', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Revêtements de sols', 'Revêtements muraux']","[62, 63, 87, 105, 222, 264, 308, 309]",non,non
20-35585,2020-03-09,2020-05-07,['6'],Travaux d'aménagement des plages et des ouvrages associés,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-03-06', 'Colas midi mediterranee', (34841, 'EUR'), None)]",['Terrassement'],[341],non,oui
20-35233,2020-03-09,2020-04-06,['6'],définition d'un projet global d'aménagement à l'échelle de la technopole de sophia antipolis dans le cadre de l'ami quartiers durables,fns,cmp2006,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,['Etude'],[118],non,non
20-35139,2020-03-09,2020-04-30,['7'],Alimentation en eau potable - Canalisations - Talencieux : Bas Village - Rameaux - Garde - Balais - Procédure adaptée,fns,cmp2006,attribution,initial,Syndicat des Eaux Annonay Serrières,07300,Saint jean de muzols,"[('2020-02-28', 'Entreprise Molina / Cheval', (472210, 'EUR'), None)]",['Aliments pour animaux'],[7],non,non
20-35697,2020-03-09,2020-04-03,['10'],Mission d'assistance pour la mise en place d'une convention de participation pour le risque santé-.,mapa,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,10088,TROYES,,['Assurance'],[20],non,non
20-35633,2020-03-09,2020-04-03,['10'],Aménagement de la rue du général de Gaulle de la rue Pasteur au camp militaire-.,fns,cmp2006,appeloffre,initial,Commune de Mailly le Camp,10230,MAILLY LE CAMP,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-35285,2020-03-09,2020-04-09,['11'],Acquisition et livraison de fournitures spécifiques pour les archives départementales,fns,cmp2006,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Conditionnement'],[67],non,non
20-33445,2020-03-09,2020-04-10,['11'],fourniture de carburant par enlèvement des les stations-services avec cartes accréditives,fns,cmp2006,appeloffre,initial,CARCASSONNE AGGLO,11890,Carcassonne,,"['Carburant, hydrocarbure']",[52],non,non
20-35620,2020-03-09,2020-06-01,['13'],Les présents accords-cadres ont pour objet la fourniture de liquides de refroidissement homologués Mercedes Benz 326.0 et 326.5 pour la Régie des Transports Métropolitains.,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13002,Marseille,,['Equipements spécialisés'],[115],non,non
