,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-145111,2020-11-26,2020-12-04,['1'],"Réalisation de la couverture finale du nouveau casier, de l'alvéole S3 et du talus de l'alvéole 7 de l'Installation de Stockage de Déchets Non Dangereux de Veyziat",fns,cmp2006,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2020-11-20', 'DECREMPS BTP', (411246.4, 'EUR'), None), ('2020-11-20', 'EUROVIA ETANCHEITE', (529305.55, 'EUR'), None)]","['Etanchéité', 'Terrassement']","[117, 341]",non,non
1,20-144571,2020-11-26,2021-01-08,"['1', '69']",contrôle des installations d'assainissement non collectif,fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01600,Trévoux,,"['Assainissement', 'Prestations de services']","[18, 274]",non,non
2,20-144243,2020-11-26,2020-12-18,['2'],Ecole élémentaire Saint Exupéry : Réfection des sols.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Revêtements de sols'],[308],non,non
3,20-144744,2020-11-26,2020-12-17,['2'],Diffusion de l'information de la Ville de Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Publicité, Communication']",[285],non,non
4,20-143613,2020-11-26,2021-02-15,['2'],Assurance des risques statutaires des personnels territoriaux relevant du Centre de Gestion de la Fonction Publique Territoriale de l'Aisne.,joue,directive24,attribution,initial,CDG 02,02300,CHAUNY Cedex,,['Assurance'],[20],non,non
5,20-145038,2020-11-26,2020-12-11,['2'],PRESTATION D'OPTIMISATION DES CHARGES SOCIALES ET FISCALES,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Assistance juridique'],[434],non,non
6,20-143824,2020-11-26,2020-12-14,['2'],Nettoyage et entretien des locaux et des vitres de GrandSoissons Agglomération,joue,directive24,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2020-11-03', 'AGENOR Soissons', (58422, 'EUR'), 'Nettoyage des vitres'), ('2020-11-03', 'AGENOR Soissons', (14146, 'EUR'), 'Nettoyage des vitres de la CMD'), ('2020-11-03', 'AGENOR Soissons', (1119054, 'EUR'), 'Entretien et nettoyage des locaux')]",['Nettoyage de locaux'],[239],oui,oui
7,20-144897,2020-11-26,2020-12-07,"['4', '83']",Etude d'incidence des prélèvements en eau sur les nappes et cours d'eau des bassins versants du Colostre et du ruisseau de Notre Dame.,mapa,cmp2006,appeloffre,rectificatif,PNR du Verdon,04360,Moustiers Sainte Marie,,['Rivières/ruisseaux'],[310],non,non
8,20-143779,2020-11-26,2021-02-21,['4'],fourniture de produits et consommables pour matériels et véhicules,joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Produits des industries diverses'],[279],non,non
9,20-144745,2020-11-26,2021-01-11,['5'],La fourniture et la livraison de polymères pour la déshydratation des boues à la station d'épuration deGap,fns,cmp2006,appeloffre,initial,Ville de Gap,05000,Gap,,"[""Station d'épuration (travaux)""]",[328],non,non
