,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-15005,2020-01-31,2020-02-21,['1'],"Services de transport des oeuvres présentées dans le cadre de l'exposition itinérante "" Suzanne Valadon et ses contemporaines. Peintres et sculptrices, 1880-1940 """,mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"[""Oeuvre d'art"", 'Transport']","[247, 347]",non,non
1,20-15508,2020-01-31,2020-03-06,['1'],travaux électriques divers extérieurs,fns,cmp2006,appeloffre,initial,Ville de Divonne les Bains,01220,Divonne les bains,,['Réseaux divers'],[306],non,non
2,20-15486,2020-01-31,2020-02-14,['2'],Travaux de reconstruction du préau du collège Alexandre Dumas à Guignicourt-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
3,20-14286,2020-01-31,2020-02-24,['2'],Etudes d'ingénierie en voirie et bâtiment pour la Ville et le Ccas de Saint-Quentin,joue,autre,rectificatif,rectificatif,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Ingénierie'],[455],non,non
4,20-15375,2020-01-31,2020-02-15,['2'],HERBERGEMENT DE DONNES DE SANTE A CARACTERE PERSONNEL SUR SUPPORT PAPIER ET HERBERGENT D'ARCHIVES PAPIER DONT DES DONNES DE SANTE A CARACTERE PERSONNEL SUR SUPPORT PAPIER EN CONTENEURS ET PALETTE,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Papeterie'],[262],non,non
5,20-15820,2020-01-31,2020-03-03,['2'],Etude diagnostique du réseau d'assainissement de la commune de Bucy le Long-.,fns,cmp2006,appeloffre,initial,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,['Assainissement'],[18],non,non
6,20-14425,2020-01-31,2020-03-02,['3'],Fourniture et mise en oeuvre et fourniture seule de grave émulsion pour les années 2020-2021-2022-2023,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Voirie'],[365],oui,oui
7,20-15444,2020-01-31,2020-02-28,['3'],Fourniture de pompes à boues (type SEEPEX) pour le service eau et assainissement de Montluçon Communauté,fns,cmp2006,appeloffre,initial,Montluçon Communauté,03106,MONTLUCON,,"['Assainissement', 'Pompes']","[18, 272]",non,non
8,20-14768,2020-01-31,2020-03-02,"['3', '63']",accord-cadre de fourniture de mobilier dans le cadre de la rénovation de la médiathèque valery larbaud de vichy,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Mobilier'],[230],non,non
9,20-13998,2020-01-31,2020-02-27,['4'],"Travaux De Voirie, Réseaux Divers Et Aménagements Dans La Zone D'Aménagement Concerte Chanteprunier",joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Voirie et réseaux divers'],[366],non,non
10,20-15813,2020-01-31,2020-02-27,"['4', '5', '6', '13', '83']","FOURNITURE, INSTALLATION ET MAINTENANCE DE PANNEAUX A AFFICHAGE VARIABLE SOUS FORME DE LEASING 24 MOIS AVEC POSSIBILITÉ D'ACHAT EN FIN DE PÉRIODE.",mapa,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,['Panneaux'],[261],non,non
11,20-16153,2020-01-31,2020-02-22,['4'],Substitution des captages du Melezen par le captage de la Chapelle,fns,cmp2006,appeloffre,initial,MAIRIE DE ST PAUL SUR UBAYE,04530,St Paul sur Ubaye,,"['Alimentation en eau potable', 'Génie civil', 'Terrassement']","[6, 141, 341]",non,non
12,20-15536,2020-01-31,2020-02-13,['4'],"Numéro de la consultation : 20COM001 Conseil, gestion et achat d'espaces publicitaires",fns,cmp2006,appeloffre,rectificatif,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Publicité, Communication']",[285],non,non
13,20-14710,2020-01-31,2020-04-02,['6'],CHU de NICE - ARCHET 2- RELOCALISATION DU SERVICE DE GENETIQUE - MAITRISE D'OEUVRE,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Prestations de services'],[274],non,non
14,20-15818,2020-01-31,2020-03-20,['6'],"La conception, la construction et l exploitation d une centrale photovoltaïque en autoconsommation par un tiers investisseur",fns,cmp2006,appeloffre,initial,CCI de Nice Côte d'Azur,06005,Nice cedex 1,,['Panneaux'],[261],non,non
15,20-15473,2020-01-31,2020-02-14,['6'],MAPA 2020-010 FOURNITURE ET MAINTENANCE D'UNE IMPRIMANTE D'ADRESSAGE,mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Maintenance', ""Matériel d'imprimerie""]","[196, 211]",non,non
16,20-10959,2020-01-31,2020-02-21,['6'],prestations de transport d'oeuvres d'art pour le musée départemental des arts asiatiques de nice,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"[""Oeuvre d'art"", 'Transport']","[247, 347]",non,non
17,20-15501,2020-01-31,2020-02-28,['6'],Contrat de maintenance des systèmes de climatisation des avions au sol de type pca - aéroport nice côte d'azur,mapa,cmp2006,appeloffre,rectificatif,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"['Climatisation', 'Maintenance']","[62, 196]",non,non
18,20-15739,2020-01-31,2020-02-21,['6'],accord cadre pour la mise en OEuvre d'une solution de gestion des temps et des activites,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"['Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[163, 453, 454]",non,non
19,20-13978,2020-01-31,2020-03-12,['6'],"taille, élagage, abattage et entretien du patrimoine arboré communal.",joue,directive24,appeloffre,initial,ville de Villefranche- sur- Mer,06236,Villefranche-sur-Mer,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
20,20-16027,2020-01-31,2020-03-09,['6'],Travaux de construction d'un centre d'incendie et de secours sur la commune de Puget-Théniers,fns,cmp2006,appeloffre,initial,SDIS (06),06270,Villeneuve Loubet,,"['Bâtiment', 'Charpente', 'Chauffage (travaux)', 'Climatisation', 'Couverture', 'Electricité (travaux)', 'Espaces verts', 'Etanchéité', 'Fondations spéciales', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Serrurerie', 'Terrassement', 'Ventilation', 'Voirie et réseaux divers', 'Zinguerie', 'Porte automatique, portail']","[33, 57, 61, 62, 74, 105, 116, 117, 129, 144, 222, 269, 270, 308, 309, 321, 341, 360, 366, 372, 412]",non,non
21,20-14711,2020-01-31,2020-02-21,['6'],19C0028 REMPLACEMENT DE PERSONNEL INFIRMIER ET SOIGNANT PAR DU PERSONNEL INTERIMAIRE,joue,directive24,appeloffre,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,,['Mise à disposition de personnel'],[461],non,non
22,20-14700,2020-01-31,2020-04-16,['6'],18N0717 - Fourniture de dispositifs relatifs à la collecte et à la gestion des déchets,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Déchetterie (exploitation)'],[405],non,oui
23,20-14487,2020-01-31,2020-03-02,['6'],"Fabrication, pose et maintenance de cache conteneurs assortis aux kiosques du littoral cannois",joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Mobilier urbain'],[231],non,non
24,20-14099,2020-01-31,2020-03-02,"['6', '83', '13', '75']",FOURNITURES ET PRESTATIONS DE MAINTENANCE DE MATÉRIELS ET INFRASTRUCTURES DE RADIOFRÉQUENCE MIXTE,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Equipements spécialisés', 'Maintenance', 'Matériel de transmission']","[115, 196, 210]",non,non
25,20-15502,2020-01-31,2020-02-27,['6'],Restauration de la Chapelle Saint Jacques (6 lots),fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Bâtiment'],[33],non,non
26,20-15719,2020-01-31,2020-03-01,['6'],PRESTATIONS DE SERVICES D'ASSISTANCE DANS LA RÉCEPTION DES TRAVAUX DE CONSTRUCTION DU RÉSEAU D'INITIATIVE PUBLIQUE (avis rectificatif de report de la date limite de remise des offres).,fns,cmp2006,appeloffre,rectificatif,SICTIAM,06905,Sophia Antipolis Cedex,,"['Fibre optique', 'Prestations de services', ""Tous corps d'état"", 'Ingénierie']","[133, 274, 345, 455]",non,non
27,20-14325,2020-01-31,2020-04-09,['7'],Marchés de travaux pour la construction de la Cité des Mômes à Charmes sur Rhône,joue,directive24,appeloffre,initial,SYNDICAT DEPARTEMENTAL EQPT ARDECH,07000,Privas,,"['Abris', 'Bâtiment']","[1, 33]",non,non
28,20-14675,2020-01-31,2020-02-09,['7'],Mise en oeuvre de Mesure d'Accompagnement Social Personnalisé (MASP) et de Mesure d'Accompagnement en Economie Sociale et Familiale (MAESF) pour les années 2020 à 2022,joue,directive24,attribution,initial,Département de l'Ardèche,07007,Privas cedex,"[('2020-01-09', ""Union Départementale des Associations Familiales de l'Ardèche (UDAF07)"", (819720, 'EUR'), ""Mise en oeuvre de Mesure d'Accompagnement Social Personnalisé (MASP) et de Mesure d'Accompagnement en Economie Sociale et Familiale (MAESF) pour les années 2020 à 2022."")]",['Prestations de services'],[274],non,non
29,20-15905,2020-01-31,2020-02-24,['10'],Travaux de reconstruction du pont Philbois-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"[""Ouvrage d'art""]",[252],non,non
30,20-14188,2020-01-31,2020-04-07,['10'],Entretien périodique des équipements techniques des propriétés et bâtiments départementaux,joue,directive24,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-01-20', 'a2a ascenseurs', (100000.0, 'EUR'), ""Les prestations comprennent l'entretien, la maintenance et le dépannage des installations des portes, portails, portes sectionnelles, portillons, rideaux métalliques, barrières et autres automatismes d'ouverture""), ('2020-01-27', 'NORD PICARDIE MAINTENANCE SERVICE', (340000.0, 'EUR'), ""Les prestations comprennent la maintenance et les travaux sur les alarmes incendie, intrusion, PPMS, contrôle d'accès, vidéosurveillance, onduleurs, éclairage de sécurité.."")]","['Alarme', 'Automatisation', 'Maintenance', 'Sécurité incendie', 'Porte automatique, portail', 'Télésurveillance']","[5, 14, 196, 332, 412, 415]",non,non
31,20-15788,2020-01-31,2020-02-15,['10'],Restauration des parties hautes et des façades extérieures de l'église paroissiale de la nativité de la vierge de Fontaine : tranches 1 et 2,fns,cmp2006,attribution,initial,COMMUNE DE FONTAINE,10200,FONTAINE,"[('2020-01-27', 'LEON NOEL', (161884.0, 'EUR'), None), ('2020-01-27', 'GLAIS DIDIER', (64639.42, 'EUR'), None), ('2020-01-27', 'GLAIS DIDIER', (71834.52, 'EUR'), None), ('2020-01-27', 'DOMINIQUE BATY', (23622.0, 'EUR'), None), ('2020-01-31', 'MANUFACTURE VINCENT-PETIT', (24005.0, 'EUR'), None), ('2020-01-31', 'D.L. ELECTRICITE', (3948.84, 'EUR'), None)]","[""Tous corps d'état""]",[345],non,non
32,20-14388,2020-01-31,2020-03-09,['11'],amo pour la restructuration du réseau des déchèteries,joue,directive24,appeloffre,initial,COM COM REG LEZ CRES MINERVOIS,11200,Lézignan-corbières,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
33,20-15915,2020-01-31,2020-02-25,['11'],Travaux de réfection partielle de l'étanchéité des toitures terrasses de l'IUT de chimie de Narbonne (11100),fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"['Bâtiment', 'Etanchéité']","[33, 117]",non,non
34,20-14034,2020-01-31,2020-03-30,"['12', '34', '31', '81']",Marché public global de performance relatif à la rénovation du centre aquatique et à la création d'une salle d'escalade artificielle sur le territoire Millau Grands Causses,joue,directive24,attribution,initial,COM DE COMMUNES DE MILLAU GDS CAUSSES,12104,Millau cedex,,['Bâtiment'],[33],non,non
35,20-14167,2020-01-31,2020-03-02,"['12', '34', '31', '32', '13', '30', '48', '11', '81']","Fourniture de conteneurs semi-enterrés et prestation de lavage des conteneurs enterrés, semi-enterrés et bacs roulants",joue,directive24,appeloffre,initial,COM DE COMMUNES DE MILLAU GDS CAUSSES,12104,Millau cedex,,"['Equipements spécialisés', 'Prestations de services']","[115, 274]",non,non
36,20-13124,2020-01-31,2020-03-04,['12'],Rénovation de la chaufferie sarrus à rodez-remplacement de la chaudière gaz,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,"['Chauffage (matériel)', 'Chauffage (travaux)', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre']","[60, 61, 87, 105, 144]",non,non
37,20-14142,2020-01-31,2020-04-27,['13'],Construction de l'école des Arts à Marignane (13) - Concours restreint de maîtrise d'oeuvre,joue,directive24,attribution,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13003,Marseille,,"[""Maîtrise d'oeuvre""]",[197],non,non
