a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-182025,2019-12-07,2020-01-15,['1'],Entretien des espaces verts sur divers sites communautaires du territoire de Haut-Bugey agglomération (01),joue,directive24,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Prestations de services'],[274],oui,oui
19-181942,2019-12-07,2020-02-04,"['1', '69', '38']",2019.FCS.CCPA.0028,joue,directive24,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2019-11-15', 'TRIVALO Rhône Alpes', (801140.0, 'EUR'), 'Tri et conditionnement de déchets Traitement des refus de tri et revente de certains matériaux')]",['Prestations de services'],[274],non,non
19-181943,2019-12-07,2020-02-04,"['1', '38', '69']",Tontes des terrains de sport et espaces verts,joue,directive24,attribution,initial,COMMUNE D AMBERIEU EN BUGEY,01504,Amberieu en bugey cedex,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
19-181689,2019-12-07,2020-03-03,['2'],"Fourniture, acheminement d'électricité et services associes",joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,"[('2019-12-04', 'Terralis', (528507, 'EUR'), 'Points de livraison Haute Tension et Basse Tension >36kva utilisation permanente'), ('2019-12-04', 'Edf', (570507, 'EUR'), 'Points de livraison Haute Tension et Basse Tension >36kva utilisation permanente'), ('2019-12-04', 'Total Direct Energie', (518884, 'EUR'), 'Points de livraison Haute Tension et Basse Tension >36kva utilisation permanente'), ('2019-12-04', 'Edf', (79436, 'EUR'), 'Points de livraison Haute Tension et Basse Tension >36kva utilisations temporaires'), ('2019-12-04', 'Total Direct Energie', (28700.21, 'EUR'), 'Points de livraison Haute Tension et Basse Tension >36kva utilisations temporaires'), ('2019-12-04', 'Edf', (261691, 'EUR'), 'Eclairage public Points de livraison Basse Tension puissance inférieure < 36kva'), ('2019-12-04', 'Total Direct Energie', (235506.45, 'EUR'), 'Eclairage public Points de livraison Basse Tension puissance inférieure < 36kva'), ('2019-12-04', 'Edf', (123647, 'EUR'), 'Points de livraison Basse Tension puissance inférieure < 36kva'), ('2019-12-04', 'Total Direct Energie', (110216.24, 'EUR'), 'Points de livraison Basse Tension puissance inférieure < 36kva')]","['Electricité, gaz (fourniture)']",[443],non,non
19-182214,2019-12-07,2020-01-07,['3'],Maintenance du matériel informatique dans les collèges du département de l'Allier,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Maintenance'],[196],non,non
19-181901,2019-12-07,2020-03-03,['3'],Marché 19st04 - Prestation De Nettoyage Des Locaux Et Fournitures Associees,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,Yzeure,"[('2019-11-12', 'Gsf Phebus', (1191.59, 'EUR'), 'Centre de Secours Principal de Moulins'), ('2019-11-12', 'Gsf Phebus', (1354.59, 'EUR'), 'Centre de Secours Principal de Vichy'), ('2019-11-12', 'Aber Proprete', (67.42, 'EUR'), ""Centre de Formation à l'Incendie et aux Secours""), ('2019-11-12', 'Aber Proprete', (1338.81, 'EUR'), 'Direction Départementale')]",['Nettoyage de locaux'],[239],non,non
19-181147,2019-12-07,2020-02-05,['4'],concours restreint de maîtrise d'oeuvre sur esquisse plus pour la construction d'un centre aquatique,joue,directive24,attribution,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,MANOSQUE,,['Etude'],[118],non,non
19-181843,2019-12-07,2020-02-10,['6'],ACCORD CADRE A MARCHE(S) SUBSEQUENT(S) POUR LA FOURNITURE EN ELECTRICITE,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,Mandelieu Cedex,"[('2019-12-04', 'Électricité de France Sa', (4480640, 'EUR'), 'Lot 1 : Comptage de puissance supérieure strictement à 36 kVAPour ce lot, la ville de Mandelieu-La Napoule et le CCAS sont constitués en un groupement de commandes.'), ('2019-12-04', 'Électricité de France Sa', (1004779, 'EUR'), 'Lot 2 : Comptage éclairage public.'), ('2019-12-04', 'Électricité de France Sa', (367769, 'EUR'), 'Lot 3 : Comptage de puissance inférieure ou égale à 36 kVA, hors éclairage public'), ('2019-12-04', 'ENGIE SA', (4489579, 'EUR'), 'Lot 1 : Comptage de puissance supérieure strictement à 36 kVA Pour ce lot, la ville de Mandelieu-La Napoule et le CCAS sont constitués en un groupement de commandes.'), ('2019-12-04', 'ENGIE SA', (952487, 'EUR'), 'Lot 2 : Comptage éclairage public.'), ('2019-12-04', 'ENGIE SA', (308022, 'EUR'), 'Lot 3 : Comptage de puissance inférieure ou égale à 36 kVA, hors éclairage public'), ('2019-12-04', 'Total Direct Energie SA', (4298593, 'EUR'), 'Lot 1 : Comptage de puissance supérieure strictement à 36 kVA Pour ce lot, la ville de Mandelieu-La Napoule et le CCAS sont constitués en un groupement de commandes.'), ('2019-12-04', 'Total Direct Energie SA', (734911, 'EUR'), 'Lot 2 : Comptage éclairage public.'), ('2019-12-04', 'Total Direct Energie SA', (256606, 'EUR'), 'Lot 3 : Comptage de puissance inférieure ou égale à 36 kVA, hors éclairage public.'), ('2019-12-04', 'Hydroption Société SAS', (2235410, 'EUR'), 'Lot 1 : Comptage de puissance supérieure strictement à 36 kVA Pour ce lot, la ville de Mandelieu-La Napoule et le CCAS sont constitués en un groupement de commandes'), ('2019-12-04', 'Hydroption Société SAS', (737942, 'EUR'), 'Lot 2 : Comptage éclairage public.'), ('2019-12-04', 'Hydroption Société SAS', (270711, 'EUR'), 'Lot 3 : Comptage de puissance inférieure ou égale à 36 kVA, hors éclairage public.')]","['Gaz divers', 'Electricité, gaz (fourniture)']","[139, 443]",non,non
19-182021,2019-12-07,2020-01-04,['6'],Fourniture et pièces détachées de signalisation active pour véhicules et embarcations d'incendie et de secours,joue,directive24,attribution,initial,SDIS (06),06273,Villeneuve Loubet Cedex,"[('2019-11-07', 'MERCURA', (20640, 'EUR'), 'LOT 1 : FOURNITURE ET PIECES DETACHEES D EQUIPEMENT SONORE ET LUMINEUX DE MARQUE MERCURA'), ('2019-11-08', 'SIGNALTEC', (33904, 'EUR'), 'LOT 2 : FOURNITURE ET PIECES DETACHEES D EQUIPEMENT SONORE ET LUMINEUX DE MARQUE SIGNALTEC')]",['Signalisation'],[322],non,non
19-182278,2019-12-07,2020-02-05,['10'],PROJET DE PLATEFORMES INTERCONNECTEES,joue,directive24,attribution,initial,UNIVERSITE DE TECHNOLOGIE DE TROYES,10004,Troyes cedex,,"['Audiovisuel', 'Equipement industriel', 'Equipements spécialisés', 'Laboratoire (fourniture)', 'Machines-outils', 'Automate']","[22, 112, 115, 181, 194, 402]",non,non
