a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-43891,2020-03-25,2020-05-04,['1'],"entretien des espaces verts communaux : travaux de tonte, fauchage, entretien de massifs, d'arbustes, taille de haies, plantations... (3 lots) allongement du délai de réponse",joue,autre,rectificatif,rectificatif,Mairie de Gex,01174,GEX Cedex,,"['Espaces verts', 'Prestations de services', 'Végétaux']","[116, 274, 358]",oui,oui
20-44355,2020-03-25,2020-06-21,['1'],"Prestations de stockage, enlèvement, transport et traitement des déchets issus des déchèteries d'Injoux-Génissiat et de Champfromier (Ain) - 2 lots",joue,directive24,attribution,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,Valserhone,"[('2019-04-29', 'excoffier recyclage', (547840, 'EUR'), 'Stockage, enlèvement, recyclage et traitement des Déchets Encombrants Ménagers (Dem) des déchèteries de Champfromier et Injoux-Génissiat'), ('2019-04-29', 'Triadis Services', (168640, 'EUR'), ""Stockage, enlèvement, recyclage et traitement des Déchets Ménagers Spéciaux (Dms) des déchèteries de Champfromier et d'Injoux-Génissiat"")]",['Déchetterie (exploitation)'],[405],non,oui
20-44857,2020-03-25,2020-05-13,['2'],communauté de communes de la thiérache du centre - enlèvement et transport des déchets banals issus des déchetteries.,fns,cmp2006,appeloffre,initial,Communauté de Communes de la Thiérache,02260,La Capelle,,['Déchets non ménagers (prestations)'],[404],non,non
20-44800,2020-03-25,2020-06-01,['2'],Progiciel full web de gestion des abonnés et de facturation du service eau et assainissement,fns,cmp2006,appeloffre,rectificatif,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Logiciel'],[186],non,non
20-44927,2020-03-25,2020-04-24,['2'],Acquisition d'une infrastructure de virtualisation de postes de travail (VDI),fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
20-44945,2020-03-25,2020-04-24,['2'],Référencement de prestations d'appui,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Informatique (prestations de services)'],[163],non,non
20-36515,2020-03-25,2020-05-23,['2'],"Valorisation agricole des boues des stations d'épuration de Château-Thierry, Neuilly St-Front et en tranche optionnelle la station d'épuration de Fère-en-Tardenois-.",joue,directive24,attribution,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,"[('2020-02-06', 'SEDE environnement sas', (190652, 'EUR'), 'Epandage des boues'), ('2020-02-06', 'SEDE environnement sas', (38800, 'EUR'), 'Déshydratation des boues de la station de Neuilly St Front')]",['Assainissement'],[18],non,non
20-43755,2020-03-25,2020-04-06,['3'],Exécution des services de Lignes Régulières du réseau de transport interurbain de l'Allier,joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
20-44138,2020-03-25,2020-06-20,['3'],"Acquisition de postes de travail, d'écrans et d'ordinateurs portables pour le conseil départemental de l'Allier",joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-03-20', 'Quadria', (60369.5, 'EUR'), None)]",['Informatique (matériel)'],[162],non,non
20-44043,2020-03-25,2020-05-28,['4'],Fourniture De Vetements Haute Visibilite Et De Vetements De Travail,joue,autre,rectificatif,rectificatif,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Habillement', 'Matériel de sécurité']","[150, 209]",non,oui
20-43830,2020-03-25,2020-05-19,['4'],Numéro de la consultation : 20ctrd001 La fourniture de carburants à la pompe et de prestations annexes pour le Conseil Départemental des Alpes de Haute-Provence,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Carburant, hydrocarbure']",[52],non,non
20-45077,2020-03-25,2020-04-24,['5'],RD16 - Travaux de réparation du pont de la Blache,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],non,non
20-44953,2020-03-25,2020-04-16,['5'],Travaux entretien végétation sur les berges naturelles ou sur les ouvrages de protection contre les inondations des cours d'eau du territoire de la Communauté de Communes du Briançonnais,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Berge'],[35],non,oui
20-43832,2020-03-25,2020-04-27,['6'],"Acquisition d'un véhicule autonome pour la zone "" screenplay "" de la plateforme technologique "" Smart City Innovation Center "" - Imredd",joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Equipements spécialisés', 'Véhicules (acquisition)']","[115, 475]",non,oui
20-44079,2020-03-25,2020-05-23,['6'],CRÉATION ET RÉPARATION DE RÉSEAUX D'ARROSAGE,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,"[('2020-03-10', 'SAS TERIDEAL - SEGEX ENERGIES', (29736, 'EUR'), ""CREATION ET REPARATION DE RESEAUX D'ARROSAGE"")]","['Arrosage', 'Canalisations', 'Espaces verts', 'Terrassement', 'Voirie et réseaux divers']","[13, 48, 116, 341, 366]",non,non
20-43967,2020-03-25,2020-04-22,['6'],19V0634 - Maintenance et évolution des régies audio et vidéo existantes des salles du Centre Universitaire Méditerranéen et du Conseil Municipal,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2020-02-20', '4 CAST', (42397, 'EUR'), 'Maintenance et évolution des régies audio et vidéo existantes des salles du Centre Universitaire Méditerranéen et du conseil municipal')]","['Audiovisuel', 'Maintenance', 'Prestations de services']","[22, 196, 274]",non,non
20-44114,2020-03-25,2020-05-21,['6'],18N0717 - FOURNITURE DE DISPOSITIFS RELATIFS À LA COLLECTE ET À LA GESTION DES DÉCHETS,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Déchetterie (exploitation)'],[405],non,non
20-44092,2020-03-25,2020-05-21,['6'],18N0719 - Prestations de travaux et d'équipement des infrastructures de collecte des déchets Métropolitains,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Déchetterie (travaux)'],[96],non,non
20-43685,2020-03-25,2020-04-22,['6'],19N0320 - REALISATION DE DOCUMENTS IMPRIMES,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice Cedex 4,,['Reprographie'],[305],non,non
20-43678,2020-03-25,2020-04-19,['6'],"19N0873 - Sonorisation des différentes salles de réunion, maintenance, et gestion associées",joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Sonorisation'],[324],non,non
20-43697,2020-03-25,2020-05-14,['6'],18N0681 - ACHAT DE FLACONNAGES ET DE CONSOMMABLES EN PLASTIQUE ET EN VERRE,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice Cedex 4,,['Laboratoire (fourniture)'],[181],non,non
20-44048,2020-03-25,2020-05-22,['6'],19N0331 - Prestations relatives aux négociations et à l'accompagnement avec les entreprises du Marché d'Intérêt National de Nice dans le cadre de son transfert sur le site de la Baronne,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
20-43725,2020-03-25,2020-06-11,['6'],19N0703 - EXPLOITATION DES STATIONS DE RELÈVEMENT SUR LE RÉSEAU D'EAUX PLUVIALES MÉTROPOLITAIN.,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Equipements spécialisés'],[115],non,non
20-44320,2020-03-25,2020-05-20,['6'],20N0012 - EXPLOITATION DES SIX PORTES SEMI ETANCHES DU TUNNEL ANDRE LIAUTAUD,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice Cedex 4,,"['Electromécanique', 'Equipement hydraulique']","[107, 111]",non,non
20-44876,2020-03-25,2020-04-24,['6'],Entretien et réfection des voies communales - Rectificatif pour la date de dépôt des offres et candidatures,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CASTILLON,06500,Castillon,,['Voirie'],[365],non,non
20-39331,2020-03-25,2020-05-15,['6'],prestations de services de transports publics scolaires pour le compte de la c.a.s.a,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,['Transport'],[347],non,non
