,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-72967,2020-06-08,2020-07-08,"['1', '69', '71']",délégation de service public su service d'assainissement collectif sur la commune de vonnas,dsp,dsp,attribution,initial,CC DE LA VEYLE,01290,PONT-DE-VEYLE,"[('2020-03-09', 'SUEZ EAU FRANCE', (715490, 'EUR'), ""Délégation de service public d'assainissement collectif sur la commune de VONNAS"")]",['Assainissement'],[18],non,non
1,20-72978,2020-06-08,2020-08-27,['2'],FOURNITURE D'OXYGENE ET LOCATION DE BOUTEILLE-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,02007,Laon,,"['Electricité, gaz (fourniture)']",[443],non,non
2,20-73285,2020-06-08,2020-06-24,['2'],Achat de véhicules d'occasion pour la Ville de Château-Thierry-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Pièces détachées'],[266],non,non
3,20-72948,2020-06-08,2020-06-30,['2'],"Aménagement paysager d'une partie des abords du logis des évêques à Septmonts, et mise en conformité de l'accès pour le parcours des visites guidées",fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2020-03-24', 'EIFFAGE ROUTE NORD EST', (73413, 'EUR'), None), ('2020-03-24', 'COMPAGNIE NORMANDE DES CLamp;Ocirc;TURES', (22246, 'EUR'), None), ('2020-03-24', 'GEPELEC SAS', (3907, 'EUR'), None)]","['Clôture', 'Eclairage public', 'Espaces verts', 'Ferronnerie', 'Voirie et réseaux divers']","[64, 102, 116, 126, 366]",non,non
4,20-73487,2020-06-08,2020-07-08,['3'],Travaux de sécurisation suite à des éboulements rocheux- Commune de Cusset (03)- RD995 - PR 2+800 à 2+970,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"['Protection, chutes de pierres']",[288],non,non
5,20-72984,2020-06-08,2020-06-19,"['3', '63']",Investigations sur le pont de Lattre de Tassigny à Vichy,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cédex,,"['Amiante (diagnostic)', 'Sondage (travaux)']","[431, 478]",non,non
6,20-73032,2020-06-08,2020-06-19,"['3', '63']",Inspection subaquatique des culées rives droite et gauche du pont de lattre de tassigny,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Etude'],[118],non,non
7,20-73460,2020-06-08,2020-07-03,['6'],"Numéro de la consultation : TVX-MLTICAMPUS MARCHE DE TRAVAUX DE REPARATION, D'ENTRETIEN, OU DE RENOVATION DES BATIMENTS DE L'UNIVERSITE COTE D'AZUR",fns,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"[""Ouvrage d'infrastructure""]",[253],non,non
8,20-73471,2020-06-08,2020-07-03,['6'],"Numéro de la consultation : TVX-MLTICAMPUS MARCHE DE TRAVAUX DE REPARATION, D'ENTRETIEN, OU DE RENOVATION DES BATIMENTS DE L'UNIVERSITE COTE D'AZUR",fns,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"[""Ouvrage d'infrastructure""]",[253],non,non
9,20-73140,2020-06-08,2020-06-29,['6'],Equipement pour la salle d'analyse sensorielle de la plateforme mutualisée CoCoLab,fns,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Equipements spécialisés', 'Laboratoire (matériel)', 'Matériel de précision']","[115, 188, 215]",non,oui
