,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-150112,2019-10-03,2019-11-04,['1'],fourniture et mise en oeuvre d'un palan électrique et d'une armoire électrique pour le grappin à sables de la station d'épuration de bourg en bresse,mapa,cmp2006,appeloffre,initial,CA DU BASSIN DE BOURG EN BRESSE,01000,Bourg en bresse,,"[""Station d'épuration (travaux)""]",[328],non,non
1,19-150050,2019-10-03,2019-10-30,['1'],Réhabilitation du bâtiment CAMSP du Centre Hospitalier de Bourg-en-Bresse - Lot Bardage/couverture,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,['Couverture'],[74],non,non
2,19-149743,2019-10-03,2019-10-28,['1'],Fourniture et pose de volets roulants et stores extérieurs au Centre Hospitalier Public d'Hauteville,mapa,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,['Matériel de sécurité'],[209],non,non
3,19-149928,2019-10-03,2019-10-31,['2'],"Location de structures gonflables, jeux d'extérieurs, de stands de gourmandises pour la ville de Saint-Quentin",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Jeux, jouets', 'Location (matériels)']","[175, 185]",non,non
4,19-150163,2019-10-03,2019-10-18,"['3', '63']",location et installation de vestiaires et de sanitaires provisoires pour le sporting tennis de bellerive-sur-allier,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Bâtiments modulaires', 'Sanitaire']","[27, 319]",non,non
5,19-148585,2019-10-03,2019-10-31,"['4', '5', '13']",Contrats d'assurance pour la communauté de Communes Vallée de l'Ubaye Serre Ponçon.,joue,directive24,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,['Assurance'],[20],non,non
6,19-149619,2019-10-03,2019-11-07,['4'],Numéro de la consultation : 19SIR003 RD17 - PR84+500 - Reconstruction du Pont de l'Ecole - Commune d'Entrepierres,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Matériaux routiers', ""Ouvrage d'art"", 'Terrassement']","[199, 252, 341]",non,oui
7,19-148378,2019-10-03,2019-11-30,['5'],Passation de marchés d assurances risques statutaires au profit du Centre de Gestion et collectivités et entités publiques l ayant mandatés à cet effet pour la passation de leurs contrats.,joue,directive24,attribution,initial,CDG 05,05000,GAP,"[('2019-09-27', 'SOFAXIS', (408000, 'EUR'), 'Assurances statutaires')]",['Assurance'],[20],non,non
8,19-148851,2019-10-03,2019-10-09,['5'],"Marché d'AMO, de maîtrise d'oeuvre, de missions géotechniques, d'expertises environnementales, relatif à la construction d'un barrage et à ses infrastructures d'accompagnement",joue,directive24,appeloffre,initial,ASA du Canal de Gap,05000,GAP,,"['Barrage', 'Etude', ""Maîtrise d'oeuvre"", 'Réseaux divers', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[31, 118, 197, 306, 433, 455]",non,non
9,19-149693,2019-10-03,2019-12-03,['6'],marché de travaux d'électricité,fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Electricité (travaux)'],[105],non,non
10,19-149701,2019-10-03,2019-12-03,['6'],marché de travaux de signalétique pour le compte de la regie parcs d'azur et de la semiacs,fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,['Signalétique'],[333],non,non
11,19-149724,2019-10-03,2019-11-04,['6'],fourniture et maintenance de diffuseurs de parfums pour le compte de la régie parcs d'azur.,mapa,cmp2006,appeloffre,initial,REGIE PARCS D AZUR,06000,Nice,,['Hygiène (articles)'],[153],non,oui
12,19-148503,2019-10-03,2019-10-25,['6'],CH de Cannes - Toutes emprises - Accord cadre à bons de commande pour l'exécution des travaux d'entretien et d'adaptations mineures tous corps d'état - Lot 1 Courant fort et couran,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2019-09-20', 'INEO PCA', (475821.4, 'EUR'), ""CH de Cannes - Toutes emprises - Accord cadre à bons de commande pour l'exécution des travaux d'entretien et d'adaptations mineures tous corps d'état - Lot 1 Courant fort et courant faible"")]",['Electricité (travaux)'],[105],non,non
13,19-150247,2019-10-03,2019-12-31,['6'],"Modification des réseaux de VMC, des canalisations d'eau froide et des évacuations des eaux usées, des bâtiments, R&T, infocom et Qlio",fns,cmp2006,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Etude'],[118],non,non
14,19-149959,2019-10-03,2019-10-25,['6'],MAPA 2019-099 - Travaux d'entretien et de maintenance de diverses installations dans les bâtiments communaux - Menuiserie.,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,['Menuiserie'],[222],non,non
