,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-153707,2020-12-18,2021-01-18,"['1', '69', '75']",Accord cadre mono-attributaire relatif à la mise en place et maintenance d'un outil informatique à destination des bailleurs sociaux pour la signature électronique dedocuments.,joue,directive24,appeloffre,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
1,20-155162,2020-12-18,2021-01-11,['1'],Mission de programmiste pour le musée industriel de la Grande Vapeur,fns,cmp2006,appeloffre,initial,COMMUNE D OYONNAX,01100,OYONNAX,,"['Etude', 'Equipement muséographique']","[118, 409]",non,non
2,20-155669,2020-12-18,2021-02-01,['1'],Accord-cadre pour fournitures scolaires,fns,cmp2006,appeloffre,initial,COMMUNE D OYONNAX,01100,OYONNAX,,['Articles de bureau et articles scolaires'],[16],non,non
3,20-155630,2020-12-18,2021-02-01,['1'],Accord-cadre pour la fourniture de livres scolaires et petite enfance,fns,cmp2006,appeloffre,initial,COMMUNE D OYONNAX,01100,OYONNAX,,['Livres'],[184],non,non
4,20-150943,2020-12-18,2021-01-15,['1'],prestations d'entretien hebdomadaire et de nettoyage des locaux de la communauté d'agglomération du pays de gex,joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Nettoyage de locaux'],[239],non,non
5,20-154158,2020-12-18,2021-01-22,['2'],Rénovation des jardins familiaux au quartier Moulin Roux.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Espaces verts', 'Voirie et réseaux divers']","[116, 366]",non,non
6,20-155083,2020-12-18,2021-01-22,['2'],"Réfection des étanchéités de la toiture de la piscine-patinoire "" Le Dôme "" à LAON.",fns,cmp2006,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-Laon,,"['Couverture', 'Etanchéité']","[74, 117]",non,non
7,20-155538,2020-12-18,2021-01-13,['2'],Réalisation d'une mission de suivi-animation de l'observatoire Départemental de l'Habitat-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Etude'],[118],non,non
8,20-155248,2020-12-18,2021-02-26,['2'],Prestations relatives au transport de déchets recyclables entre l?EcoCentre à Grisolles et les centres de tri de Villeneuve Saint Germain et d?Urvillers,fns,cmp2006,attribution,initial,Valor'Aisne,02000,LAON,"[('2020-11-26', 'SUEZ RV NORD EST', (200000.0, 'EUR'), None)]",['Transport'],[347],non,non
9,20-153533,2020-12-18,2021-02-15,['2'],Assurer pour la Communauté d'Agglomération Chauny - Tergnier - La Fère (CACTLF) la collecte et le transport des déchets verts de ses 48 communes.,joue,directive24,attribution,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,"[('2020-12-15', 'SEPUR', (2300000, 'EUR'), 'Collecte au porte à porte et transport des déchets verts')]",['Déchets non ménagers (prestations)'],[404],non,non
10,20-155243,2020-12-18,2021-01-15,['3'],Centre Associatif et Syndical - Réfection de locaux,fns,cmp2006,appeloffre,rectificatif,Ville de Moulins,03016,Moulins cedex,,"['Curage', 'Electricité (travaux)', 'Menuiserie', 'Plâtrerie', 'Plomberie (travaux)']","[78, 105, 222, 269, 270]",non,non
11,20-154842,2020-12-18,2021-01-18,"['3', '63']",services de sécurité,fns,cmp2006,appeloffre,initial,VICHY CULTURE,03200,Vichy,,"['Gardiennage', 'Sécurité incendie']","[138, 332]",non,non
12,20-153492,2020-12-18,2021-02-19,"['3', '63']",Gestion de la fourrière communautaire pour animaux,joue,directive24,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Animaux', 'Fourrière']","[9, 451]",non,non
13,20-154921,2020-12-18,2021-01-18,"['3', '63', '69']",Étude de programmation dune unité territoriale de restauration collective,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Restauration collective', 'Etude']","[66, 118]",non,non
14,20-155328,2020-12-18,2021-01-25,"['3', '63', '69']",Étude de programmation d'une unité territoriale de restauration collective (rectificatif),mapa,cmp2006,appeloffre,rectificatif,Vichy Communauté,03209,VICHY,,"['Restauration collective', 'Etude']","[66, 118]",non,non
15,20-155518,2020-12-18,2021-01-05,['3'],REFECTION SUITE À INCENDIE BATIMENT D - ECOLE EDITH BUSSERON,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,"['Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Revêtements de sols']","[105, 222, 264, 269, 308]",non,non
16,20-153675,2020-12-18,2021-01-19,['4'],Prestation De Service De Maintenance Et De Mise En Conformite Des Systemes D'Elevation Mecanique,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Ascenseur'],[17],non,non
17,20-153829,2020-12-18,2021-01-26,['4'],Inspections Detaillees D'Ouvrages D'Art Sur Les Routes Departementales -,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"[""Ouvrage d'art""]",[252],non,non
18,20-155118,2020-12-18,2021-03-17,['5'],Hôtel du Département - Restructuration des salles de réunion et de l'hémicycle,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,"[('2020-12-17', 'SARL MAF RENOVATION', (406, 'EUR'), None), ('2020-12-17', 'BARBIERI', (11908, 'EUR'), None), ('2020-12-17', 'SE CHARLES', (27444, 'EUR'), None), ('2020-12-17', 'MIROITERIE GAPENCAISE', (13000, 'EUR'), None), ('2020-12-17', 'SARL ARC EN CIEL', (19211, 'EUR'), None), ('2020-12-17', ""INEO PROVENCE ET COTE D'AZUR"", (177803, 'EUR'), None)]","['Carrelage', 'Cloison, faux plafond', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)']","[53, 63, 105, 222, 264]",non,non
19,20-155221,2020-12-18,2021-01-22,['5'],Dsp relative à l'exploitation du restaurant de la plage de Bois Vieux à Rousset (Hautes Alpes),dsp,dsp,appeloffre,initial,SMADESEP,05160,Savines-Le-Lac,,['Délégation de service public'],[406],non,non
20,20-153347,2020-12-18,2021-02-16,['6'],marché de renouvellement des équipements de péage des parcs de stationnement acropolis et palais de justice.,joue,directive24,attribution,initial,REGIE PARCS D AZUR,06000,Nice,"[('2020-11-30', 'OSP HOLDING FRANCE', (444686.85, 'EUR'), None)]",['Equipements spécialisés'],[115],non,non
21,20-155149,2020-12-18,2021-01-18,['6'],"PROJET DE RENOVATION, DE REQUALIFICATION ET DE DEVELOPPEMENTVILLAGE VACANCES DE BERTHEMONT-LES-BAINSRoquebillière (06450)Bâtiments RICCI et CORNIGLION",fns,cmp2006,appeloffre,initial,la Semeuse,06000,Nice,,"['Carrelage', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Ravalement', 'Revêtements de sols', 'Ventilation']","[53, 61, 63, 74, 87, 105, 117, 144, 222, 264, 270, 299, 308, 360]",non,non
22,20-155058,2020-12-18,2021-02-08,['6'],Centre Hospitalier de Puget-Theniers - Travaux de remplacement de deux ascenseurs,fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cedex 1,,['Ascenseur'],[17],non,non
23,20-153722,2020-12-18,2021-01-12,['6'],FOURNITURE DE PETIT OUTILLAGE,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Manutention', 'Outillage', 'Pneumatiques']","[237, 251, 271]",non,non
24,20-155177,2020-12-18,2021-01-19,['6'],"Conception et animation de modules de formation au management sur mesure, en intra, à destination du personnel d'encadrement de la CPAM",fns,cmp2006,appeloffre,initial,CPAM Nice,06100,Nice,,['Formation'],[410],oui,oui
25,20-155238,2020-12-18,2021-01-11,['6'],MAPA 2021-003 FOURNITURE D'APPAREILS ELECTROMENAGERS,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Cuisine (équipement)'],[77],non,non
26,20-155067,2020-12-18,2021-01-25,['6'],REQUALIFICATION DU BOULEVARD CARNOT A GRASSELOT 3 - RENOVATION DE L'ECLAIRAGE PUBLIC,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,['Eclairage public'],[102],non,oui
27,20-155119,2020-12-18,2021-01-25,['6'],MAINTENANCE DES SANITAIRES PUBLICS A AUTOMATISATION,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,['Sanitaire'],[319],non,oui
28,20-153782,2020-12-18,2021-03-15,['6'],Fetes De Fin D'Annee A Antibes Juan Les PinsAnimations Artistiques,joue,directive24,attribution,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,['Spectacle'],[472],non,non
29,20-153838,2020-12-18,2021-03-15,['6'],Fêtes De Fin D'Année A Antibes Juan Les PinsEquipements Des Sites,joue,directive24,attribution,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,"[('2020-10-12', 'Synerglace', (129582, 'EUR'), ""Location D'Une Patinoire""), ('2020-10-12', 'Dushow', (139000, 'EUR'), 'Location De Structures Sceniques Et Plafond Lumineux'), ('2020-10-12', 'Jpl Audio', (38000, 'EUR'), 'Location Montage Et Demontage De Chalets Bois')]",['Illumination'],[170],non,non
