,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-147157,2020-12-04,2020-12-10,['1'],"Mise à disposition de bennes à déchets, avec ou sans enlèvement et transport vers les centres de traitement",joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2020-12-01', 'C. Serrand', (546882, 'EUR'), ""Déchetterie d'Oyonnax-Veyziat""), ('2020-12-01', 'C. Serrand', (669696, 'EUR'), ""Déchetterie d'Izernore"")]",['Benne'],[34],non,oui
1,20-147886,2020-12-04,2021-01-11,['1'],marché de maîtrise d'oeuvre relatif à la démolition de l'udep existante et à la création d'une udep de 4 000 eh de type boues activées sur la commune de saint-jean de gonville.,fns,cmp2006,appeloffre,initial,REGIE DES EAUX GESSIENNES,01630,Saint Genis POuilly,,"['Assainissement', ""Maîtrise d'oeuvre""]","[18, 197]",non,non
2,20-148354,2020-12-04,2021-01-06,['2'],Audit financier de la Ville de Saint-Quentin et de la Communauté d'Agglomération du Saint-Quentinois Consultation lancée par un groupement de commandes composé des membres suivants : - Agglomérat,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Audit'],[21],non,non
3,20-147074,2020-12-04,2021-01-28,['2'],"ACQUISITION, MAINTENANCE, SUPPORT ET PRESTATION POUR LES FIREWALLS",joue,directive24,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
4,20-148457,2020-12-04,2021-01-06,['2'],Travaux de transformation du Stade municipal J.P PAPIN en terrain de football A11 et A8 en gazon synthétique avec zones d'entrainement à Soissons (02200),fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,['Terrain de sport'],[342],non,non
5,20-148156,2020-12-04,2020-12-30,['2'],ENTRETIEN DU MATERIEL DE CHAUFFERIE DU PATRIMOINE COMMUNAL-.,fns,cmp2006,appeloffre,initial,MAIRIE DE CHAUNY,02302,Chauny cedex,,['Maintenance'],[196],non,non
6,20-147485,2020-12-04,2021-01-14,['2'],Schéma directeur de gestion des eaux pluviales (SDGEP) et zonage des eaux pluviales (ZEP) de GrandSoissons Agglomération : Relance du Lot no 1 : Élaboration du SDGEP et du ZEP,joue,directive24,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Assainissement', 'Etude']","[18, 118]",non,non
7,20-148468,2020-12-04,2021-01-11,['3'],construction de locaux communautaires et d'une maison france services,fns,cmp2006,appeloffre,initial,Cté Cnes du Bocage Bourbonnais,03160,BOURBON L'ARCHAMBAULT,,"['Bâtiment', 'Isolation', 'Menuiserie', 'Plâtrerie', 'Photovoltaïque']","[33, 169, 222, 269, 476]",non,non
8,20-145620,2020-12-04,2020-12-22,"['3', '63']",vérifications périodiques réglementaires d'engins et de matériel de levage,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy Cedex,,['Prestations de services'],[274],non,non
9,20-148264,2020-12-04,2021-01-15,['3'],La présente consultation concerne la passation d'un marché de travaux pour l'installation d'une ombrière photovoltaïque en autoconsommation et vente du surplus au SDE03 (Yzeure 03).,fns,cmp2006,appeloffre,initial,SDE 03,03401,Yzeure cedex,,"['Electricité (travaux)', 'Photovoltaïque']","[105, 476]",non,non
10,20-148217,2020-12-04,2021-01-12,['4'],Numéro de la consultation : 20MTF003 RD13 - AMENAGEMENT DU PONT DES JOUVENCELLES,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Gros oeuvre', 'Maçonnerie']","[144, 195]",non,non
11,20-147207,2020-12-04,2021-02-02,['6'],19V0622 - LOCATION ET TRANSPORT DE SANITAIRES AUTONOMES SANS RACCORDEMENT POUR LES MARCHES DE PLEIN VENT DE LA VILLE DE NICE,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2020-11-27', 'SNA PROSPERI', (113995, 'EUR'), 'LOCATION ET TRANSPORT DE SANITAIRES AUTONOMES SANS RACCORDEMENT POUR LES MARCHES EN PLEIN VENT DE LA VILLE DE NICE')]","['Sanitaire', 'Automate']","[319, 402]",non,oui
12,20-131909,2020-12-04,2021-01-11,['6'],bilans des émissions de gaz à effet de serre du département des alpes-maritimes : bilan organisation et bilan territoire,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Etude'],[118],non,non
13,20-148249,2020-12-04,2021-03-04,['6'],Travaux de mise en conformité réglementaire de la hauteur des garde-corps i4 et i5 des ouvrages d'art du réseau,mapa,cmp2006,attribution,initial,ESCOTA,06211,Mandelieu cedex,,"['Matériel de sécurité', 'Métallurgie', 'Voirie et réseaux divers']","[209, 224, 366]",non,non
14,20-147095,2020-12-04,2021-02-08,['6'],ACQUISITION DE VÉHICULES POUR LE PARC MUNICIPAL ET LE CCAS,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,Mandelieu Cedex,"[('2020-11-25', 'SPEVEMAT', (754500, 'EUR'), ""Le présent lot porte sur l'acquisition (fournitures et livraison) de deux véhicules amphibies à chenilles articulés pour le Parc Municipal de la commune de Mandelieu la Napoule.""), ('2020-11-25', 'HOPCAR SCP CANNES', (8964, 'EUR'), ""Le présent lot porte sur l'acquisition (fournitures et livraison) d'un véhicule segment A pour le CCAS de la commune de Mandelieu-La Napoule"")]","['Mécanique', 'Véhicules', 'Véhicules (acquisition)']","[221, 359, 475]",non,non
15,20-147098,2020-12-04,2021-02-08,['6'],"FOURNITURES DE PETITS MATERIELS, DE PRODUITS D'ENTRETIEN, DE NETTOYAGE ET DE SACS DECHETS",joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,"[('2020-11-24', 'SANOGIA', (19154, 'EUR'), ""Le présent lot porte sur l'acquisition de fournitures de petits matériels et de produits d'entretien.Montant minimum annuel :20 000,00 EUR HTMontant maximum annuel :Sans maximum""), ('2020-11-25', 'ORAPI HYGIENE', (19100, 'EUR'), ""Le présent lot porte sur l'acquisition de sacs déchets.Montant minimum annuel : 10 000,00 EUR HTMontant maximum annuel : Sans maximum"")]","['Produits chimiques', ""Produits d'entretien"", 'Sacs', 'Sanitaire']","[275, 278, 318, 319]",non,non
16,20-148199,2020-12-04,2021-01-02,['6'],TRAVAUX DE MISE EN ACCESSBILITE ET DE RESTRUCTURATION DE LA MAIRIE DE GATTIERES,fns,cmp2006,attribution,initial,mairie de Gattières,06510,Gattières,,"['Electricité (travaux)', 'Gros oeuvre', 'Plomberie (travaux)', ""Tous corps d'état"", 'Amiante (désamiantage)']","[105, 144, 270, 345, 479]",non,non
17,20-147180,2020-12-04,2021-01-26,['6'],Délégation de Service Public pour l'exploitation de la Restauration collective au sein du Centre International de Valbonne,joue,directive23,appeloffre,initial,CENTRE INTERNATIONAL DE VALBONNE,06560,Valbonne,,['Prestations de services'],[274],non,non
18,20-148588,2020-12-04,2021-01-25,['6'],Mission de maîtrise d'oeuvre pour l'installation d'ascenseurs conformes aux normes d'accessibilité PMR dans cinq groupes scolairesLieu(x) d'exécution : - Ecole la Fontonne,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
19,20-148395,2020-12-04,2021-01-07,['6'],entretien et maintenance des points d'arrêt du réseau de transports publics envibus de la c.a.s.a et fourniture de pièces détachées afférentes,fns,cmp2006,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia Antipolis cedex,,['Maintenance'],[196],non,non
20,20-147480,2020-12-04,2021-01-04,['7'],"Mission de coordination, sécurité, prévention et santé pour des travaux relevant des niveaux II et III",joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas cedex,,['Prestations de services'],[274],non,non
21,20-148190,2020-12-04,2020-12-12,"['7', '26']",Renforcement et réorganisation du réseau d'eau potable - Suppression d'un réservoir - Commune de Mirabel,fns,cmp2006,appeloffre,rectificatif,SIVOM OLIVIER DE SERRES,07580,Saint-jean-le-centenier,,['Alimentation en eau potable'],[6],non,non
22,20-148157,2020-12-04,2021-01-08,['8'],Marché a pour objet l'acquisition de consommables pour le laboratoire d'analyses du Conseil Départemental des Ardennes situé à HAGNICOURT (08430)-.,mapa,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,['Matériel médical'],[212],non,non
23,20-148469,2020-12-04,2021-01-08,['9'],Numéro de la consultation : 20043900 Remplacement des portes du bloc opératoire du CHIVA,fns,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,FOIX CEDEX,,"['Electricité (travaux)', 'Porte automatique, portail']","[105, 412]",non,non
24,20-148038,2020-12-04,2021-01-11,"['9', '31']",etudes pour l'amélioration de la surveillance et la gestion de crise en inondation (téléchargeable sur la plate forme achatpublic.com),mapa,cmp2006,appeloffre,initial,SYCOSERP,09200,Saint-Girons,,"['Rivières/ruisseaux', 'Surveillance']","[310, 331]",non,non
25,20-148418,2020-12-04,2021-01-11,['9'],FOURNITURE ET INSTALLATIONDE SIGNALISATION D'INFORMATION LOCALE,fns,cmp2006,appeloffre,initial,Cté de Communes Pays de Mirepoix,09500,Mirepoix,,['Signalisation'],[322],non,non
26,20-148600,2020-12-04,2021-02-05,['10'],Aménagement du jardin sud sur le site de l'ancien hôtel-Dieu-le-Comte à Troyes (10),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
27,20-147811,2020-12-04,2021-01-11,['11'],assistance à la mise en place du marché public global de performance pour rénovation ou extension de l'éclairage public et installations connexes,mapa,cmp2006,appeloffre,initial,Commune de Sigean,11130,Sigean,,['Assistance technique'],[19],non,non
28,20-148314,2020-12-04,2021-01-15,['11'],TRAVAUX DE CONSTRUCTION D'UNE CANTINE ET RENOVATION DES SANITAIRES EXISTANTS A L'ECOLE MATERNELLE MATHIEU PEYRONNE,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11785,NARBONNE CEDEX,,"[""Tous corps d'état""]",[345],non,non
29,20-148309,2020-12-04,2021-03-01,['12'],Fourniture d'oxygène médical,fns,cmp2006,attribution,initial,SDIS 12,12031,Rodez,"[('2020-12-03', 'LINDE FRANCE SA', (200000, 'EUR'), None)]",['Gaz médicaux'],[140],non,non
30,20-146942,2020-12-04,2021-01-08,['12'],marché de services d'assurance pour decazeville communauté,joue,directive24,appeloffre,initial,Decazeville communauté,12300,Decazeville,,['Assurance'],[20],non,non
31,20-147428,2020-12-04,2021-01-21,"['13', '83', '84']",Modernisation et augmentation de la capacité de production d'eau potable du complexe des Giraudets-Commune des Pennes Mirabeau 13170,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Station de relevage'],[327],non,oui
32,20-147167,2020-12-04,2020-12-31,"['13', '75', '92', '93']",Mission de conduite d'opération - Extension du réseau de tramway de Marseille de la rue de Rome vers la place du 4 septembre,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
