a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-10103,2020-01-22,2020-02-27,['1'],Aménagement du carrefour RD1075x1084 - commune de Saint Denis en Bugey - Ecrans acoustiques sur GBA,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Mur antibruit'],[232],non,non
20-10287,2020-01-22,2020-02-17,['1'],"Fourniture, installation, mise en service et maintenance de laveurs-désinfecteurs de matériel médico-chirurgical pour le Centre Hospitalier du Haut Bugey",fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Matériel de stérilisation'],[218],non,non
20-1937,2020-01-22,2020-02-07,['1'],TRANSFERT ET TRAITEMENT EN SECOURS DES DECHETS DU SIDEFAGE DURANT LES TRAVAUX DE REMPLACEMENT DU TRAITEMENT DES FUMEES DE L'UNITE DE VALORISATION ENERGETIQUE DES DECHETS MENAGERS DE VALSERHONE,joue,directive24,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Bellegarde-sur-valserine,,['Prestations de services'],[274],non,non
20-8825,2020-01-22,2020-04-18,['1'],Réalisation de prestations de maintenance et d'assistance technique pour la station d'épuration et la station de pré traitement de l'abattoir municipal pour la ville de Valserhone,joue,directive25,attribution,initial,Commune de Valserhone,01206,Bellegarde Sur Valserine,"[('2019-04-29', 'Sogedo', (134257, 'EUR'), ""Station d'épuration de la commune déléguée de Bellegarde sur Valserine""), ('2019-04-29', 'Sogedo', (43645, 'EUR'), ""Station de pré traitement de l'abattoir municipal de la ville de Valserhône"")]","[""Station d'épuration (travaux)""]",[328],non,oui
20-8749,2020-01-22,2020-04-18,['1'],Avis d'attribution du marché de travaux de viabilisation des lots P04 et P05 du secteur de la Poterie à Ferney-Voltaire,joue,directive24,attribution,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"['Espaces verts', 'Voirie et réseaux divers']","[116, 366]",non,non
20-6406,2020-01-22,2020-02-17,['1'],"Fourniture, livraison et installation de conteneurs d'apports volontaires semi-enterrés pour la collecte sélective sur le territoire de la Communauté de Communes Bresse et Saône",joue,directive24,appeloffre,initial,COM. COM. BRESSE & SAONE,01380,BAGE LE CHATEL,,"['Conteneur, poubelles']",[71],non,non
20-6669,2020-01-22,2020-02-14,['2'],Etudes d'ingénierie en voirie et bâtiment pour la Ville et le Ccas de Saint-Quentin,joue,directive24,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Ingénierie'],[455],non,non
20-5967,2020-01-22,2020-02-15,['2'],Prestations de collecte et transport du verre en apport volontaire sur le territoire de la Communauté de Communes du Pays du Vermandois-.,joue,directive24,attribution,initial,COMMUNAUTE COMMUNES PAYS DU VERMANDOIS,02420,BELLICOURT,,['Collecte sélective'],[82],non,non
20-8701,2020-01-22,2020-03-20,['2'],exploitation de services de transport villéo-retzéo pour une période transitoire de 11 mois,joue,directive24,attribution,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts cedex,,['Transport'],[347],non,non
20-7815,2020-01-22,2020-02-14,['3'],Fournitures De Pompes Immergées De Type Flygt Et Mengin Et D'Agitateurs De Type Flygt Pour Le Service Eau Et Assainissement De Montluçon Communauté (Materiels Neufs Et Pieces Detac,joue,directive24,appeloffre,initial,Montluçon Communauté,03106,Montlucon,,"['Pièces détachées', 'Pompes']","[266, 272]",non,non
