a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-135664,2020-11-07,2020-11-20,['1'],Fourniture de polymères pour le traitement des boues de la station d'épuration de Bourg-en-Bresse de la CA3B et assistance technique,joue,autre,rectificatif,rectificatif,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Produits chimiques'],[275],non,non
20-136186,2020-11-07,2020-12-11,['1'],Maîtrise d'oeuvre pour la réalisation du prolongement du tramway no15 des Nations (Genève/Suisse) sur la commune de Ferney-Voltaire (France),joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,GEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-135692,2020-11-07,2020-11-16,['2'],Services d' Assurances,joue,autre,rectificatif,rectificatif,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Assurance'],[20],non,non
20-136127,2020-11-07,2020-12-05,['2'],MARCHE DE SERVICES DE TRANSPORTS DE FONDS AVEC LA MISE A DISPOSITION D'AUTOMATES DE DEPOT DES RECETTES DANS LES CENTRES DE LA RTA,joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,['Transport'],[347],non,non
20-135920,2020-11-07,2020-12-05,['2'],ACCORD-CADRE RELATIF A L'APPROVISIONNEMENT PAR CARTES ACCREDITIVES EN GAZ NATUREL (GNV) POUR LES VEHICULES DE LA RTA,joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,"['Carburant, hydrocarbure', 'Gaz divers']","[52, 139]",non,non
20-135991,2020-11-07,2021-02-02,['3'],Prestation de services en assurances : Responsabilité Civile et Tous risques Exposition,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-11-05', 'Paris Nord Assurance', (417500, 'EUR'), 'Responsabilité Civile et risques annexes'), ('2020-11-05', 'Sarre Et Moselle', (60000, 'EUR'), 'Tous risques Exposition')]",['Assurance'],[20],non,non
20-136165,2020-11-07,2021-02-02,['5'],Fourniture Et Livraison De Sel De Deneigement,joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,"[('2020-10-28', 'Rock', (336733.5, 'EUR'), None)]",['Sel de déneigement'],[320],non,non
20-136073,2020-11-07,2020-12-07,['5'],Traitement des ordures ménagères résiduelles et des refus issus des déchèteries (encombrants)Tri et conditionnement des matériaux issus du tri sélectif : emballages ménagers<,joue,directive24,appeloffre,initial,Communauté de Communes Buëch Dévoluy,05400,Veynes,,['Ordures ménagères (prestations)'],[249],non,non
20-132871,2020-11-07,2020-11-23,['6'],location d'hélicoptère en vue d'heures de vol dans le cadre des activités du conseil départemental comportant notamment du transport de charges,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Location (matériels)', 'Transport']","[185, 347]",non,non
20-136009,2020-11-07,2020-11-26,['6'],20N0515 - ACQUISITION D'EFFETS D'HABILLEMENT,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Textile'],[343],non,non
