,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-70084,2021-05-27,2021-06-25,['69'],Marché de Maîtrise d'oeuvre pour la réhabilitation des bâtiment E et F de la Résidence Allix à Lyon 5e,joue,directive24,appeloffre,initial,SEMCODA,01000,Bourg En Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,21-69957,2021-05-27,2021-07-26,['1'],Transfert et mise en place de bâtiments modulaires pour le Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-05-18', 'ALGECO', (532151, 'EUR'), None)]",['Bâtiments modulaires'],[27],non,non
2,21-69842,2021-05-27,2021-06-25,['1'],Fourniture de chlorure ferrique pour le traitement des eaux usées de diverses stations dépuration de la CA3B.,joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Produits chimiques'],[275],non,non
3,21-69804,2021-05-27,2021-07-01,"['1', '39', '69', '71']",Evacuation et déchirage d'une péniche stationnée à Thoissey (01),joue,directive24,appeloffre,initial,DDT AIN,01012,BOURG EN BRESSE,,['Amiante (désamiantage)'],[479],non,non
4,21-71664,2021-05-27,2021-07-05,['2'],"Maitrise d'oeuvre pour l'étude, la restauration et la valorisation du patrimoine historique de la ville de Saint-Quentin",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"[""Maîtrise d'oeuvre""]",[197],non,non
5,21-71676,2021-05-27,2021-06-21,['2'],Mise en place d'un réseau wifi public dans le cadre de l'appel a projet européen WIFI4U,fns,cmp2006,appeloffre,initial,CA DU SAINT QUENTINOIS,02108,Saint-Quentin,,['Informatique (prestations de services)'],[163],non,non
6,21-71141,2021-05-27,2021-06-28,['2'],Location d'un conférencier pour les conseils communautaires intégrant un système de vote électronique,fns,cmp2006,appeloffre,initial,CA DU SAINT QUENTINOIS,02108,Saint-Quentin,,"['Informatique (prestations de services)', 'Location (matériels)']","[163, 185]",non,non
7,21-69735,2021-05-27,2021-06-14,['2'],Réalisation d'examens de biologie médicale et transports associés pour les CH de Guise et de Ham,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Prestations de services'],[274],non,non
8,21-71006,2021-05-27,2021-07-08,"['2', '60', '59']",collecte des déchets ménagers et assimilés (rectificatif),fns,cmp2006,appeloffre,rectificatif,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,"['Collecte sélective', 'Ordures ménagères (prestations)']","[82, 249]",non,non
9,21-71600,2021-05-27,2021-06-18,['3'],STEP des Isles - Réfection des couvertures des deux bâtiments prétraitement et stockage boue de la station d'épuration,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,['Couverture'],[74],non,non
