a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-51383,2021-04-16,2021-05-17,['1'],Extension et réaménagement du Centre Départemental de Solidarité de Châtillon-sur-Chalaronne,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Carrelage', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Terrassement']","[53, 144, 222, 264, 341]",non,non
21-50783,2021-04-16,2021-05-10,"['1', '69']",travaux de réalisation de poutres treillis métalliques ossatures supports d'agrès de cirque aériens.,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Bâtiment', 'Métallerie', 'Ouvrage métallique']","[33, 223, 254]",non,oui
21-51031,2021-04-16,2021-06-10,['1'],Délégation du service public de production et de distribution d'eau potable - Services Dombes Saône et Veyle Chalaronne,fns,cmp2006,appeloffre,initial,SEP Bresse Dombes Saône,01390,CIVRIEUX,,"['Alimentation en eau potable', 'Délégation de service public']","[6, 406]",non,non
21-51064,2021-04-16,2021-05-17,['2'],TRAVAUX DE MISE EN CONFORMITE DES RESEAUX D'EAUX USEES ET D'EAUX PLUVIALES AU COLLEGE DE VERMAND-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
21-51681,2021-04-16,2021-07-14,['3'],"Travaux de démolition et de reconstruction du tablier du pont franchissant le Lamaron par la RD72 au niveau du PR0+34, situé sur la rue Barathon dans l'agglomération de Montluçon",fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-04-15', 'NGE GC, mandataire du Gpt NGE GC-Chaptard Construction - Société Montluçonnaise de Construction', (177000, 'EUR'), None)]","[""Ouvrage d'art""]",[252],non,non
21-51748,2021-04-16,2021-05-07,"['4', '83']",Location de toilettes sèches pour le site du Point Sublime / Couloir Samson,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Location (matériels)', 'Sanitaire']","[185, 319]",non,non
21-51745,2021-04-16,2021-05-07,"['4', '83']",Location d'une structure d'accueil et de logistique dédiée aux personnels affectés à la gestion du site du Point Sublime / Couloir Samson,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,['Location (matériels)'],[185],non,non
21-51569,2021-04-16,2021-05-04,['4'],"Travaux d'aménagement et de rénovation des colléges d'ANNOT,SAINT ANDRE LES ALPES et CASTELLANE - Relance du lot 6 Electricité",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Electricité (travaux)'],[105],non,non
21-51577,2021-04-16,2021-05-12,['5'],Rénovation de deux courts de tennis municipauxCourts no8 et no9 de la Plaine de Loisirs de Fontreyne,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Terrain de sport'],[342],non,non
21-51109,2021-04-16,2021-05-18,"['5', '4']","Marché de travaux de création de quatre bureaux en extension du Centre pédopsychiatrique Corto Maltese à GAP 05000, 49 avenue Emile Didier, géré par le Centre hospitalier Buëch-Durance à LARAGNE MO..",fns,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Bâtiment'],[33],non,non
