,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-186026,2019-12-15,2020-02-14,"['1', '69', '38', '7']",Renouvellement des assurances de Bourg Habitat,joue,directive24,attribution,initial,Bourg Habitat,01009,Bourg en Bresse,,['Assurance'],[20],non,non
1,19-185525,2019-12-15,2020-01-30,['1'],accords cadre relatifs à l'exécution des prestations d'entretien des aires des gens du voyage,joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Déneigement', 'Electricité (travaux)', 'Espaces verts', 'Maçonnerie', 'Prestations de services', 'Sanitaire', 'Serrurerie', 'Déchets non ménagers (prestations)']","[98, 105, 116, 195, 274, 319, 321, 404]",non,non
2,19-186447,2019-12-15,2020-01-21,['4'],Suivi-Animation De Deux Opérations Programmes D'Amélioration De L'Habitat-Renouvellement Urbain (Opah-Ru) De Manosque Et Oraison,joue,directive24,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Etude'],[118],non,non
3,19-185973,2019-12-15,2020-02-14,['6'],ORGANISATION DES JOURNEES NATIONALES DE LA FILIERE DE SANTE SLA ET AUTRES MALADIES RARES DU NEURONE MOTEUR,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Prestations de services'],[274],non,non
4,19-185974,2019-12-15,2020-02-20,['6'],"MARCHE PUBLIC GLOBAL SECTORIEL INTÉGRANT LA CONCEPTION, LA CONSTRUCTION ET L AMÉNAGEMENT POUR L'EXTENSION ET LA RESTRUCTURATION DES PLATEAUX MEDICO TECHNIQUES DU CH GRASSE",joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Bâtiment'],[33],non,non
5,19-186180,2019-12-15,2020-02-03,['6'],CREATION ET REPARATION DE RESEAUX D'ARROSAGE,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,"['Arrosage', 'Canalisations', 'Espaces verts', 'Terrassement', 'Voirie et réseaux divers']","[13, 48, 116, 341, 366]",non,non
6,19-185803,2019-12-15,2020-02-13,['6'],19V0408 - Sachets de pique-niques et de goûters,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2019-11-15', 'LA SURIENNE', (33840, 'EUR'), 'Sachets de pique-niques et de goûters')]",['Denrées alimentaires'],[88],non,non
7,19-186340,2019-12-15,2020-02-13,['6'],19V0571 - Prestation de nettoyage et maintenance des bassins et fontaines et fourniture de fontaines à boire pour lesbesoins de la ville de Nice,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,,"['Prestations de services', 'Fontaine']","[274, 449]",non,non
8,19-186080,2019-12-15,2020-02-13,['6'],19V1186-00. Achat de gaz alimentaire,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2019-12-03', 'LINDE FRANCE', (11057, 'EUR'), 'Achat de gaz alimentaire')]","['Gaz divers', 'Maintenance']","[139, 196]",non,non
9,19-185777,2019-12-15,2020-01-07,['6'],19V1436 - CONCEPTION GRAPHIQUE ET MISE EN PAGE DE DOCUMENTS,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
10,19-186199,2019-12-15,2020-01-20,['6'],Maintenance et exploitation des installations thermiques dans les bâtiments communaux de la Ville de Cannes et de la Communauté d'Agglomération Cannes Pays de Lérins,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Equipement thermique', 'Maintenance']","[114, 196]",non,non
11,19-186063,2019-12-15,2020-01-10,"['6', '83', '13', '75']","REALISATION, FOURNITURE ET LIVRAISON DE TITRES REPAS POUR LES AGENTS DE LA C.A.C.P.L. ET DE SA REGIE PALM BUS",joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Carte magnétique, carte à puce', 'Titres restaurant']","[403, 416]",non,non
12,19-185396,2019-12-15,2020-01-21,['6'],prestations de curage et de diagnostic des réseaux et ouvrages d'eaux usées,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Curage', 'Station de pompage']","[78, 326]",non,oui
13,19-185882,2019-12-15,2020-01-27,['7'],Achat d'une pelle de manutention neuve avec un grappin à métaux,joue,directive24,appeloffre,initial,SICTOMSED,07160,Le cheylard,,['Véhicules (acquisition)'],[475],non,non
14,19-186472,2019-12-15,2020-01-13,['8'],"Travaux d'assainissement, d'eau potable et d'aménagement de voirie dans la Grande Rue à MARBY-.",fns,cmp2006,appeloffre,initial,COMMUNAUTE DE COM ARDENNES THIERACHE,08260,MAUBERT-FONTAINE,,"['Alimentation en eau potable', 'Assainissement', 'Voirie']","[6, 18, 365]",non,non
15,19-186000,2019-12-15,2020-01-10,['8'],Assurances,joue,directive24,attribution,initial,MAIRIE DE REVIN,08500,08500 REVIN,,['Assurance'],[20],non,non
16,19-186435,2019-12-15,2020-01-16,['9'],Location de matériels et de dispositifs médicaux pour Ght des Pyrénées Ariégeoises - Relance Du Lot 6,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,Foix Cedex,,"['Consommables médicaux', 'Location (matériels)', 'Matériel médical']","[69, 185, 212]",non,non
17,19-186165,2019-12-15,2020-01-21,['9'],Fourniture d'énergie calorifique comportant AOT,joue,directive24,appeloffre,initial,Centre communal d'action sociale,09140,Seix,,"['Chauffage (exploitation, entretien)', 'Electricité, gaz (fourniture)']","[59, 443]",non,oui
18,19-185804,2019-12-15,2020-01-27,['10'],Fourniture de corbeilles à déchets équipées de cendriers amovibles-.,joue,directive24,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Mobilier'],[230],non,non
19,19-185750,2019-12-15,2020-01-17,['11'],"FOURNITURE DE PRODUITS, PETITS MATERIELS ET MATERIAUX POUR LES BESOINS TECHNIQUES DE LA COLLECTIVITE",joue,directive24,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,['Peinture (fourniture)'],[263],non,non
20,19-186160,2019-12-15,2019-12-22,"['11', '31', '34']",Etudes pour la révision des PPRI du bassin versant du Trapel,joue,directive24,attribution,initial,DDTM11,11838,Carcassonne cedex 9,"[('2019-12-11', 'SCE Agence de Toulouse- Tél : 05 67 34 04 40 SIRET : 345 081 459 00298', (171000, 'EUR'), 'Études pour la révision des PPRi du bassin versant du Trapel')]",['Ingénierie'],[455],non,non
21,19-185981,2019-12-15,2020-01-13,"['13', '84', '83']",PRESTATIONS D'ASSISTANCE MÉTÉOROLOGIQUE DE LA MÉTROPOLE AIX-MARSEILLE-PROVENCE,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Assistance technique'],[19],non,non
22,19-185923,2019-12-15,2020-01-12,['13'],Nettoyage cars et locaux,joue,directive24,attribution,initial,RDT13,13097,Aix en provence cedex 2,"[('2019-11-25', 'CARRE SERVICES', (176752, 'EUR'), 'Dépot Aix'), ('2019-11-25', 'Société multi-servies SMS', (77770, 'EUR'), 'Dépot Gémenos'), ('2019-11-25', 'Nera Propreté Littoral', (27361, 'EUR'), 'Dépot Chateauneuf les Martigues'), ('2019-11-25', 'Nera Propreté Littoral', (26243, 'EUR'), 'Dépot de Chateaurenard'), ('2019-11-25', 'Nera Propreté Littoral', (7164, 'EUR'), 'Dépot de Marignane'), ('2019-11-25', 'Nera Propreté Littoral', (2820, 'EUR'), 'Les Aygalades Marseille')]",['Nettoyage urbain'],[240],non,non
23,19-186293,2019-12-15,2020-01-21,['13'],Acquisition de deux passerelles mobiles d'embarquement/débarquement des passagers des gares maritimes du Cap Janet (poste 11 et poste 6),joue,directive25,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,['Construction navale'],[70],non,non
24,19-185863,2019-12-15,2019-12-23,['13'],Connexion électrique des navires à quai (Cenaq) création de 2 points de raccordement aux postes à quai 78 et 80,joue,autre,rectificatif,rectificatif,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,['Electricité (travaux)'],[105],non,non
25,19-185864,2019-12-15,2019-12-23,['13'],Travaux De Reprise De Beton Et De Genie Civil Dans Les Formes De Radoub Des Bassins Est Du Grand Port Maritime De Marseille,joue,autre,rectificatif,rectificatif,GRAND PORT MARITIME DE MARSEILLE,13226,Marseille,,"[""Ouvrage d'infrastructure""]",[253],non,non
26,19-186371,2019-12-15,2020-02-13,"['13', '30', '83', '84']","Accord cadre en vue de l'exécution de travaux d'entretien, de rénovation, de réparation des bâtiments appartenant au département ou loué par lui - LOT 02 Maçonnerie - 7 secteurs géographique",joue,directive24,attribution,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Maçonnerie'],[195],non,non
