a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-22252,2020-02-12,2020-04-12,['1'],construction du centre d'incendie et de secours de nantua - montreal la cluse (16 lots),fns,cmp2006,attribution,initial,SDIS de L'Ain,01000,bourg en bresse,[],"['Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Sanitaire', 'Signalétique', 'Terrassement', 'Ventilation', 'Porte automatique, portail']","[33, 53, 57, 61, 105, 117, 144, 169, 222, 264, 269, 270, 308, 309, 319, 333, 341, 360, 412]",non,non
20-21094,2020-02-12,2020-03-12,"['1', '38', '73']",Service de transport à la demande en porte à porte sur le territoire de la Communauté de communes Bugey Sud,joue,directive24,attribution,initial,Communauté de communes Bugey Sud,01300,BELLEY,"[('2020-02-03', 'AIT TRANSPORTS', (715840, 'EUR'), 'Service de transport à la demande en porte à porte ')]",['Transport'],[347],non,non
20-20617,2020-02-12,2020-04-12,['2'],Exploitation du quai de transfert et de l'ISDND - EcoCentre La Tuilerie,joue,directive24,attribution,initial,Valor'Aisne,02000,LAON,"[('2020-01-30', 'VEOLIA PROPRETE NORD NORMANDIE', (14709148.0, 'EUR'), 'Lot unique')]",['Assainissement'],[18],non,non
20-20591,2020-02-12,2020-04-12,['2'],Prestations relatives à la location d'engins,joue,directive24,attribution,initial,Valor'Aisne,02000,LAON,,['Equipement industriel'],[112],non,non
20-20507,2020-02-12,2020-03-17,['2'],Fourniture de produits d'entretien et d'hygiène pour les établissements membres du GHT SAPHIR,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL DE SOISSONS,02209,Soissons,,"['Droguerie', 'Hygiène (articles)', ""Produits d'entretien""]","[95, 153, 278]",non,non
20-22047,2020-02-12,2020-03-23,['2'],Location ou achat de véhicules pour le centre hospitalier de Soissons,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Véhicules'],[359],non,non
20-21941,2020-02-12,2020-03-10,['2'],Travaux d'aménagement de la rue Adrien Leclère à Montescourt-Lizerolles (02)-.,fns,cmp2006,appeloffre,initial,COMMUNE,02440,MONTESCOURT-LIZEROLLES,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-22363,2020-02-12,2020-03-06,['3'],"Travaux de réfection, de mise aux normes ou de premier établissement de chaussées et trottoirs sur l'ensemble du territoire de Moulins Communauté",fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,['Voirie'],[365],non,non
20-20398,2020-02-12,2020-03-16,['3'],Exécution de transports individuels avec des véhicules légers pour le compte du Département de l'Allier,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
20-20405,2020-02-12,2020-03-27,['3'],Exécution des services de Lignes Régulières du réseau de transport interurbain de l'Allier,joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
