,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-43976,2020-03-23,2020-04-10,['2'],Travaux d'aménagement du secteur LE POINT DU JOUR de la ZAC de l'Ecoquartier à Guignicourt (02) - Phase 2,fns,cmp2006,appeloffre,rectificatif,SEDA,02007,Laon cedex,,"['Terrassement', 'Travaux de viabilité']","[341, 353]",non,non
1,20-44032,2020-03-23,2020-05-18,['2'],Approvisionnement en biomasse bois pour la chaufferie du complexe aquatique ' Les Bains du Lac ',fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Bois', 'Carburant, hydrocarbure', 'Chauffage (matériel)']","[38, 52, 60]",non,non
2,20-44146,2020-03-23,2020-04-22,['6'],"MAPA 2020-017 : FOURNITURE ET POSE DE PNEUMATIQUES ET DES EQUIPEMENTS ASSOCIES SUR LES VEHICULES LEGERS DE LA VILLE DU CANNET, DU CCAS ET DU GIP",mapa,cmp2006,appeloffre,rectificatif,COMMUNE LE CANNET,06110,LE CANNET,,['Pneumatiques'],[271],non,non
3,20-43911,2020-03-23,2020-04-01,['6'],Maintenance des centrifugeuses des installations de la Régie Eau d'Azur,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Maintenance'],[196],non,non
4,20-43930,2020-03-23,2020-04-10,['6'],Fourniture de matériaux de rénovation de bâtiment,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Charpente', 'Chauffage (matériel)', 'Climatisation', 'Matériaux de construction', 'Matériel de travaux publics', 'Menuiserie', 'Peinture (fourniture)', 'Plomberie (travaux)', 'Serrurerie', 'Ventilation']","[57, 60, 62, 198, 220, 222, 263, 270, 321, 360]",non,non
5,20-43931,2020-03-23,2020-04-09,['6'],Maintenance des équipements de chauffage-ventilation-climatisation des bâtiments de la Régie Eau d'Azur,fns,cmp2006,appeloffre,annulation,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Chauffage (exploitation, entretien)', 'Climatisation', 'Maintenance']","[59, 62, 196]",non,non
6,20-43724,2020-03-23,2020-04-16,['7'],Construction du centre d'incendie et de secours du Val de Cance,fns,cmp2006,appeloffre,rectificatif,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07000,Privas,,"[""Tous corps d'état""]",[345],non,non
7,20-43881,2020-03-23,2020-04-22,['7'],Contrôle technique et antipollution des véhicules de moins de 3t5,mapa,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07000,Privas,,['Contrôle technique'],[72],non,non
8,20-43871,2020-03-23,2020-05-11,['10'],SIGNALISATION HORIZONTALE-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,"[""Ouvrage d'infrastructure""]",[253],non,non
9,20-43878,2020-03-23,2020-05-11,['10'],REALISATION D'UN TERRAIN DE FOOTBALL SYNTHETIQUE AU COMPLEXE SPORTIF JEAN BIANCHI-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,Ville Saint-André les Vergers,10120,Saint-André-les-Vergers,,"[""Tous corps d'état""]",[345],non,non
10,20-43948,2020-03-23,2020-04-23,['12'],Élaboration du plan local d'urbanisme intercommunal de la communauté de communes Conques-Marcillac,fns,cmp2006,attribution,initial,COMUNAUTE COMMUNES CONQUES MARCILLAC,12330,Marcillac-Vallon,,['Etude'],[118],non,non
11,20-44019,2020-03-23,2020-04-04,['13'],RÉNOVATION DES TOITURES DE L'ÉCOLE COMMUNALE,fns,cmp2006,attribution,initial,Ville de Saint Paul lez Durance,13115,SAINT PAUL LEZ DURANCE,"[('2020-03-20', 'ECO CONSTRUCTION BOIS', (95217.13, 'EUR'), None)]",['Matériaux de construction'],[198],non,non
12,20-43876,2020-03-23,2020-05-11,['13'],MARCHE DE MAITRISE D'OEUVRE POUR LA CONSTRUCTION DE SALLES DE CLASSE SUR LE SITE DU CENTRE AERE AU QUARTIER PIERRE VINCENT,fns,cmp2006,appeloffre,initial,ville de Chateauneuf les Martigues,13168,CHATEAUNEUF LES MARTIGUES CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
13,20-44119,2020-03-23,2020-04-23,['13'],REMPLACEMENT DU RESEAU D'EAU CHAUDE SANITAIRE,fns,cmp2006,appeloffre,initial,SEMPA,13200,ARLES,,['Sanitaire'],[319],non,non
14,20-43837,2020-03-23,2020-04-06,['13'],REALISATION D'UN DIAGNOSTIC ET MISE EN OEUVRE DE L'INTEROPERABILITE DES BASES DE DONNEES EN MATIERE DE BIODIVERSITE ET HABITATS SUR LE TERRITOIRE TRANSALPIN DANS LE CADRE DU PROGRAMME INTERR,fns,cmp2006,appeloffre,rectificatif,AGENCE REGIONALE POUR L ENVIRONNEMENT,13205,Marseille,,"['Etude', 'Logiciel', 'Prestations de services', 'Progiciel']","[118, 186, 274, 283]",oui,oui
15,20-44175,2020-03-23,2020-04-06,['13'],Numéro de la consultation : 20STMS03 Acquisition de matériel scénique,fns,cmp2006,appeloffre,rectificatif,REGIE CULTURELLE REGIONALE,13320,BOUC-BEL-AIR,,['Matériel scénique'],[216],non,non
16,20-44022,2020-03-23,2020-04-23,"['13', '5', '83']",Nettoyage des tunnels et des tranchées couvertes du réseau routier non concédé de la DIRMED - 2020 - 2023,fns,cmp2006,appeloffre,rectificatif,DIRMED,13331,Marseille cedex 03,,['Prestations de services'],[274],non,non
17,20-44064,2020-03-23,2020-06-20,['13'],"REALISATION, EDITION ET DIFFUSION D'OUVRAGES POUR LE MUSEE REATTU",fns,cmp2006,attribution,initial,Ville d'Arles,13637,Arles,"[('2020-03-11', 'Couleurs Contemporaines SAS', (150000, 'EUR'), None)]","['Edition', 'Impression', 'Livres']","[104, 160, 184]",non,non
18,20-43839,2020-03-23,2020-04-20,['13'],Numéro de la consultation : 2020-S-0011 FETES DE L'ETE - SPECTACLES PYROTECHNIQUES - ANNEE 2020,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE MARTIGUES,13692,Martigues cedex,,['Spectacle'],[472],non,non
19,20-43846,2020-03-23,2020-04-20,['13'],"Numéro de la consultation : 2020-S-0012 FÊTES DE L'ETE 2020 - ANIMATION STRUCTURE GONFLABLE ET JEUX D'EAU, SPECTACLES MUSICAUX ET ARTS DE RUE",fns,cmp2006,appeloffre,rectificatif,COMMUNE DE MARTIGUES,13692,Martigues cedex,,['Spectacle'],[472],non,non
20,20-44154,2020-03-23,2020-04-16,"['13', '34', '83', '84']",Achat de titres de paiement d'aide à la personne par le CCAS de la Ville de Fos sur Mer. DLRO REPORTE AU 16/04/2020 CAUSE COVID 19.,fns,cmp2006,appeloffre,rectificatif,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,,['Prestations de services'],[274],non,non
21,20-43882,2020-03-23,2020-05-25,"['13', '83', '84']",Réalisation de prestations d'entretien et de rénovation des revêtements en béton poreux des courts de tennis de la Ville de Fos sur Mer.,mapa,cmp2006,appeloffre,rectificatif,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,,['Equipement sportif'],[113],non,non
