,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-58291,2021-05-02,2021-05-31,['1'],Mission de maîtrise d'oeuvre pour la réhabilitation des bâtiments St Antoine et Ste Thérèse site de la Madeleine à Bourg-en-Bresse,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,21-58698,2021-05-02,2021-06-08,['1'],Accord-cadre à bon de commande de désamiantage et démolition,joue,directive24,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
2,21-58742,2021-05-02,2021-06-02,['2'],Accord-cadre à bons de commande pour la fourniture et l'installation de mobilier pour la Maison des associations de Soissons (02),joue,directive24,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,['Mobilier'],[230],non,non
3,21-58808,2021-05-02,2021-05-31,['75'],Marché de maitrise d'oeuvre - Regroupement des services de l'ambassade de France à Oslo,joue,directive24,appeloffre,initial,Ministère des Affaires étrangères,0244,Oslo,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
4,21-58679,2021-05-02,2021-06-10,['2'],Mission de maîtrise d'½uvre pour la réhabilitation et l'aménagement de la Tour Florentine classée Monument historique-.,joue,directive24,appeloffre,initial,COMMUNAUTE DE COMMUNES DES 3 RIVIERES,02500,BUIRE,,"[""Maîtrise d'oeuvre""]",[197],non,non
5,21-58161,2021-05-02,2021-07-28,['3'],Mission de maîtrise d'oeuvre et constitution des dossiers réglementaires pour l'aménagement de la zone d'activités des Fontaines à Dompierre-sur-Besbre,joue,directive24,attribution,initial,Com. Com. Entr'Allier Besbre et Loire,03150,Varennes-Sur-Allier,"[('2021-04-19', 'Ingerop Clermont Ferrand', (123900, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
6,21-58570,2021-05-02,2021-05-31,['4'],Fourniture et livraison de colonnes semi-enterrées et enterrées,joue,directive24,attribution,initial,COMMUNAUTE DE HAUTE PROVENCE,04300,Mane,,"['Conteneur, poubelles']",[71],non,non
7,21-58317,2021-05-02,2021-07-28,['4'],Prestation De Service De Maintenance Et De Mise En Conformite Des Systemes D'Elevation Mecanique,joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2021-04-09', 'Thyssenkrupp Ascenseurs', (23775, 'EUR'), 'Secteur Est - maison technique Digne et les bâtiments Centraux'), ('2021-04-09', 'Thyssenkrupp Ascenseurs', (23775, 'EUR'), 'Secteur Ouest - Maisons techniques Forcalquier et Sisteron')]",['Ascenseur'],[17],non,non
8,21-58303,2021-05-02,2021-05-31,['5'],Fourniture d'électricité pour un ensemble de Points de livraison de la Régie Syndicale des Stations du Queyras et des services associés à cette fourniture,joue,directive24,appeloffre,initial,Syndicat mixte des stations Queyras,05350,Molines En Queyras,,"['Electricité, gaz (fourniture)']",[443],non,non
9,21-58266,2021-05-02,2021-07-15,['6'],CHU DE NICE - FOURNITURE D'UN CAISSON HYPERBARE DE LOCATION POUR LE SITE DE PASTEUR 1,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Matériel médical'],[212],non,non
