a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-54383,2021-04-22,2021-05-12,"['1', '69', '75']",Fourniture de prestations en ergonomie IHM et design UX/UI.,mapa,cmp2006,appeloffre,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,['Informatique (prestations de services)'],[163],non,non
21-54430,2021-04-22,2021-05-11,['1'],Service d'impression,fns,cmp2006,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01002,BOURG-EN-BRESSE CEDEX,,['Impression'],[160],non,non
21-52675,2021-04-22,2021-05-21,['1'],Travaux de carrelage / faïence dans les bâtiments du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Carrelage'],[53],non,non
21-52936,2021-04-22,2021-05-25,['1'],Prestation d'assistance et de conseil au recrutement pour les besoins du Département de l'Ain,joue,directive24,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Prestations de services'],[274],non,non
21-52674,2021-04-22,2021-05-21,['1'],Gestion et animation d'accueil de loisirs sans hébergements (ALSH) de Certines et Saint-Martin-du-Mont,joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Prestations de services'],[274],non,non
21-54119,2021-04-22,2021-05-17,['2'],Maintenance des installations électriques haute tension du GHT Aisne Nord Haute Somme,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Maintenance'],[196],non,non
21-14661,2021-04-22,2021-05-27,['2'],Services de transports en autocar pour la ville de Villers-Cotterêts,joue,directive24,appeloffre,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts Cedex,,['Transport'],[347],non,non
21-52076,2021-04-22,2021-05-19,['3'],rénovation du terrain synthétique de rugby - complexe sportif jean moulin,fns,cmp2006,appeloffre,initial,Ville de Cusset,03306,Cusset,,['Terrain de sport'],[342],non,non
21-54199,2021-04-22,2021-05-19,['4'],"ACQUISITION DE FOURNITURES SCOLAIRES, DE MATERIELS PEDAGOGIQUES ET LIBRAIRIES SCOLAIRES",fns,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Articles de bureau et articles scolaires'],[16],non,non
21-53174,2021-04-22,2021-05-22,['4'],Prise en charge et compostage des boues des stations d'épuration de Saint Lazare et de la Zac Val de Durance,joue,directive24,appeloffre,initial,Ville de Sisteron,04200,Sisteron,,"[""Station d'épuration (exploitation)""]",[335],non,non
21-53003,2021-04-22,2021-05-25,"['5', '4', '83']",Procédure complémentaire agrafages en chirurgie ouverte,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,"['Abris', 'Matériel médical']","[1, 212]",non,non
21-54363,2021-04-22,2021-05-28,['5'],Travaux d'aménagement du torrent du Chagnon sur la commune de Vars - Phase 1,fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,"['Digue', 'Ouvrage hydraulique']","[91, 255]",non,non
21-54104,2021-04-22,2021-07-20,['5'],Projet de reprise des ouvrages gravitaires de l'asa du Grand Canal de la Bâtie-Montsaléon,fns,cmp2006,attribution,initial,ASA DU GRAND CANAL DE LA BÂTIE-MONTSAL,05700,LA BÂTIE-MONTSALÉON,,['Irrigation'],[168],non,non
21-21206,2021-04-22,2021-05-20,['6'],acquisition et maintenance d'un système de télétransmission aux normes sesam-vitale,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
21-52227,2021-04-22,2021-10-01,['6'],"Conception, mise en place et support à l'exploitation du système d'information pour la gestion des interventions de la régie eau d'azur",joue,directive25,attribution,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,"[('2021-03-30', 'SOMEI SA', (2691892, 'EUR'), ""Conception, mise en place et support à l'exploitation du système d'information pour la gestion des interventions de la Régie Eau d'Azur"")]","['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
