,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-4817,2020-01-21,2020-02-21,['1'],"fourniture, pose et dépose de matériel de signalisation verticale",fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,['Panneaux'],[261],non,oui
1,20-9288,2020-01-21,2020-02-13,['1'],"marchés relatifs à l'exécution des travaux d'aménagement d'une scénographie dans la salle porte de france, sur le site du fort l'ecluse.",fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Electricité (travaux)', 'Serrurerie', 'Equipement muséographique']","[105, 321, 409]",non,non
2,20-9811,2020-01-21,2020-02-18,"['1', '69', '73', '74']",Numéro de la consultation : ALSH L11 et 13 réalisation d'un ACCUEIL DE LOISIRS SANS HERBERGEMENT A L'ECOLE DE LA BRETONNIERE ET MODIFICATIONS PARTIELLES DE L'ECOLE,fns,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,PREVESSIN-MOENS,,['Bâtiment'],[33],non,non
3,20-9162,2020-01-21,2020-02-06,['2'],"Divers travaux dans les écoles THEILLIER DESJARDINS, PATRIOTES, MARIA MONTESSORI et ERNEST LAVISSE à Saint-Quentin",fns,cmp2006,appeloffre,rectificatif,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Ravalement']","[105, 144, 222, 264, 299]",non,non
4,20-9716,2020-01-21,2020-02-10,['2'],TRAVAUX DE REFECTION DE L'ETANCHEITE DE LA TOITURE-TERRASSE DE L'ECOLE MATERNELLE HENRI ARNOULD A SAINT-QUENTIN,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Etanchéité'],[117],non,non
5,20-9302,2020-01-21,2020-02-10,['2'],TRAVAUX D'ENTRETIEN DE LA RÉSERVE NATIONALE DES MARAIS D'ISLE ET DE SES ABORDS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Espaces verts'],[116],non,non
6,20-9577,2020-01-21,2020-02-12,['2'],Assistance à maitrise d'ouvrage pour la définition et le suivi du schéma directeur d'assainissement et de gestions des eaux pluviales urbaines-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
7,20-9635,2020-01-21,2020-01-31,['4'],"Numéro de la consultation : 2019-CDB-0022 Travaux de réfection du Parking Gassendi, de la place Charles De Gaulle au droit du parking Gassendi et du Cours des Arès - Lot no3 Etanchéité",fns,cmp2006,appeloffre,rectificatif,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,['Etanchéité'],[117],non,non
8,20-9226,2020-01-21,2020-03-24,['4'],"Numéro de la consultation : 19SAJ002 Mission de diagnostic, de conseil et d'accompagnement pour optimiser la fonction achats du Département des Alpes de Haute-Provence",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Etude'],[118],non,non
9,20-9528,2020-01-21,2020-04-20,['5'],"Prestations de maintenance et d'entretien du matériel de restauration et des installations frigorifiques du Centre Hospitalier des Escartons à BRIANÇON, du Centre Hospitalier d'AIGUILLES-QUE",fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Maintenance'],[196],non,non
