,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-28089,2021-03-02,2021-03-30,['1'],marchés relatifs à l'exécution des travaux de création d'une maison de santé pluridisciplinaire à gex,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,Gex,,"['Ascenseur', 'Bardage', 'Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Echafaudage', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Métallerie', 'Nettoyage de locaux', 'Peinture (travaux)', 'Plancher technique', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Serrurerie', 'Terrassement', 'Ventilation', 'Voirie et réseaux divers', 'Photovoltaïque']","[17, 30, 33, 53, 57, 61, 63, 74, 101, 105, 195, 222, 223, 239, 264, 267, 270, 308, 309, 321, 341, 360, 366, 476]",non,non
1,21-28409,2021-03-02,2021-03-23,['1'],marchés relatifs à l'exécution des travaux de création d'une maison de santé pluridisciplinaire à gex: lot no01 désamiantage - curage - démolition.,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,Gex,,"['Curage', 'Démolition', 'Amiante (désamiantage)']","[78, 87, 479]",non,non
2,21-25221,2021-03-02,2021-03-24,['1'],Marché public relatif à la collecte et au transport du verre recyclable,fns,cmp2006,appeloffre,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,,['Déchets non ménagers (prestations)'],[404],non,non
3,21-27969,2021-03-02,2021-03-17,"['1', '69']",construction d'une caserne de gendarmerie à meximieux lot no02a - renforcement de sol (nouvelle consultation suite à sonclassement sans suite),fns,cmp2006,appeloffre,initial,Mairie de Meximieux,01800,Meximieux,,['Gros oeuvre'],[144],non,non
4,21-28225,2021-03-02,2021-04-13,['2'],Construction du centre de secours de VILLENEUVE SUR AISNE-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,02007,Laon,,"['Bardage', 'Chauffage (travaux)', 'Couverture', 'Electricité (travaux)', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', ""Tous corps d'état"", 'Voirie', 'Porte automatique, portail']","[30, 61, 74, 105, 144, 169, 222, 264, 269, 270, 308, 345, 365, 412]",non,non
5,21-28279,2021-03-02,2021-04-06,['3'],Aménagement de bureaux à l'étage de la mairie de Lapalisse,fns,cmp2006,appeloffre,initial,Commune de Lapalisse,03120,Lapalisse,,['Bâtiment'],[33],non,non
6,21-28203,2021-03-02,2021-03-30,['4'],Vérifications périodiques et maintenances obligatoires des bâtiments et installations de la ville de Sainte-Tulle.,fns,cmp2006,appeloffre,initial,Ville de Sainte Tulle,04220,Sainte-Tulle,,"['Dératisation, désinsectisation', 'Maintenance', 'Surveillance']","[89, 196, 331]",non,non
7,21-28067,2021-03-02,2021-03-26,['4'],MARCHE DE MAITRISE D'OEUVRE POUR L'AMENAGEMENT D'UNE ZONE D'ACTIVITES SUR LA COMMUNE DE DAUPHIN (04300),mapa,cmp2006,appeloffre,initial,COMMUNAUTE DE HAUTE PROVENCE,04300,Mane,,"[""Maîtrise d'oeuvre""]",[197],non,non
8,21-28145,2021-03-02,2021-03-30,['4'],"Travaux d'aménagement et de rénovation des colléges d'ANNOT,SAINT ANDRE LES ALPES et CASTELLANE",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Charpente', 'Cloison, faux plafond', 'Menuiserie', 'Plomberie (travaux)']","[57, 63, 222, 270]",non,non
9,21-28214,2021-03-02,2021-04-09,"['5', '4', '38', '13', '83']",(05120) - Travaux de restructuration et d'extension de l'EHPAD Montbrison - L'ARGENTIERE LA BESSEE,fns,cmp2006,appeloffre,rectificatif,EHPAD Guil Ecrins,05600,GUILLESTRE,,['Bâtiment'],[33],non,non
