a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-192966,2019-12-31,2020-02-29,['1'],fourniture et livraison de granulés de bois pour chaufferie,fns,cmp2006,attribution,initial,SDIS de L'Ain,01000,Bourg-en-bresse,,['Combustible'],[438],non,non
19-192546,2019-12-31,2020-01-31,['1'],Avenue Jean Marie Verne : Réfection totale de la voirie et aménagement paysager des trottoirs,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Espaces verts', 'Réseaux divers', 'Végétaux', 'Voirie']","[116, 306, 358, 365]",oui,non
19-193223,2019-12-31,2020-02-10,['1'],"Souscription des assurances Tous Risques Montage Essais, Tous Risques Chantier, Dommages aux existants, Frais supplémentaires, Responsabilité Civile Maitre d'ouvrage et Dommages Ouvrage, dans le",fns,cmp2006,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,BELLEGARDE SUR VALSERINE,,['Assurance'],[20],non,non
19-193002,2019-12-31,2020-01-20,['2'],PRESTATION STRUCTURE ET MOBILIER DANS LE CADRE DE LA SOIRÉE BLANCHE ET DE LA FÊTE DU PARC DES 27 ET 28 JUIN 2020,mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Tente'],[473],non,non
19-193015,2019-12-31,2020-01-22,['2'],"OPÉRATIONS SPÉCIFIQUES DAMÉNAGEMENT DES BÂTIMENTS DU PARC DISLE, DE LA PISCINE JEAN BOUIN ET DES VESTIAIRES DU CTA",fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Mobilier'],[230],non,non
19-193245,2019-12-31,2020-02-24,['5'],marché de maîtrise d'oeuvre requalification du bâtiment parc des colombiers,mapa,cmp2006,appeloffre,initial,COMMUNE DE SAINT CHAFFREY,05330,Saint-chaffrey,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
19-192650,2019-12-31,2020-01-29,['6'],Travaux de plomberie sur le patrimoine de Côte d'Azur Habitat lot n2.2 Agence Ariane Menton,joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Plomberie (travaux)'],[270],non,non
19-192651,2019-12-31,2020-01-30,['6'],Assurance dommages aux biens et risques annexes pour les besoins de Côte d'Azur Habitat,joue,directive24,attribution,initial,Côte d'Azur Habitat,06282,Nice cedex 3,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
19-193086,2019-12-31,2020-01-31,['6'],Travaux sur le réseau syndical d'eau potableextension du réseau d'eau potable sur le secteur de charvin,fns,cmp2006,appeloffre,initial,Syndicat Intercommunal de Valberg,06470,Valberg,,['Alimentation en eau potable'],[6],non,non
19-189654,2019-12-31,2020-01-22,"['8', '51', '2', '55', '10']","maintenance des équipements de protection individuelle, des instruments de mesure et de contrôle et des extincteurs du sdis 08",fns,cmp2006,appeloffre,initial,SDIS des Ardennes,08000,Prix-Les-Mézières,,['Maintenance'],[196],non,non
19-168582,2019-12-31,2020-03-02,['13'],Amenagement de la place Emile Zola à Marseille 13013,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-11-14', 'A2BTP', (567874.0, 'EUR'), None)]",['Voirie'],[365],non,non
