a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-32896,2021-03-11,2021-04-12,"['1', '38', '42', '69', '71']",Aménagement du tablier supérieur permettant à la RD61A de franchir l'autoroute A42 à Dagneux,fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Génie civil', ""Ouvrage d'infrastructure""]","[141, 253]",non,non
21-32435,2021-03-11,2021-04-05,['1'],Aménagement coeur de village,fns,cmp2006,appeloffre,initial,COMMUNE DE ST ETIENNE DU BOIS,01370,Saint etienne du bois,,"['Bâtiment', 'Espaces verts', 'Terrassement', 'Aire de jeux']","[33, 116, 341, 400]",non,non
21-21944,2021-03-11,2021-04-19,['1'],Travaux de construction du gymnase la chanal (8 lots),fns,cmp2006,appeloffre,initial,Cté de Cnes de Miribel et du Plateau,01700,Miribel,,"['Bardage', 'Bâtiment', 'Charpente', 'Cloison, faux plafond', 'Couverture', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Serrurerie']","[30, 33, 57, 63, 74, 117, 144, 222, 321]",non,oui
21-32383,2021-03-11,2021-04-06,['3'],Travaux de mise en conformité accessibilité handicapés pour 5 collèges du département-(03),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Gros oeuvre'],[144],oui,oui
21-32190,2021-03-11,2021-04-12,['3'],"mission d'audit, de conseil et d'assistance à la passation du marché d'assurances 'dommages aux biens' de vichy communauté",mapa,cmp2006,appeloffre,initial,Vichy Communauté,03200,Vichy,,"['Audit', 'Assistance juridique']","[21, 434]",non,non
21-32817,2021-03-11,2021-04-12,['3'],Marché de travaux pour l'extension de la déchèterie d'AVERMES,fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Bâtiments modulaires', 'Déchetterie (travaux)']","[27, 96]",non,non
21-31259,2021-03-11,2021-06-06,['3'],"1 châssis cabine, 19 tonnes Ptac et d'une Benne à ordures ménagères de 14 à 16m31 châssis cabine, 26 tonnes Ptac et d'une Benne à ordures ménagères de plus ou moins 16m3 avec",joue,directive24,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Benne', 'Véhicules (acquisition)']","[34, 475]",non,non
21-32222,2021-03-11,2021-04-08,['5'],Mission d'assistance à la maîtrise d'ouvrage dans le cadre de la reconstruction du Centre Hospitalier d'EMBRUN sur un nouveau site de la commune - AMORCHE21,fns,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-32894,2021-03-11,2021-04-12,['5'],RETRAITEMENT EN PLACE A L'EMULSION DE BITUME DES ROUTES DEPARTEMENTALES,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Matériaux routiers'],[199],oui,non
21-31583,2021-03-11,2021-05-09,['6'],"20N0201. FOURNITURE DE PIECES DETACHEES, REPARATION ET MAINTENANCE DES VEHICULES INDUSTRIELS, TECHNIQUES ET DE TRAVAUX DE POIDS INFERIEUR OU EGAL A 3.5 T",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2021-02-10', 'SOMI', (308650, 'EUR'), 'FOURNITURE DE PIECES DETACHEES, REPARATION ET MAINTENANCE DES VEHICULES INDUSTRIELS, TECHNIQUES ET DE TRAVAUX DE POIDS INFERIEUR OU EGAL A 3.5 T')]","['Pièces détachées', 'Véhicules']","[266, 359]",non,oui
