,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-117827,2020-09-25,2020-10-16,['1'],marché de travaux construction d'une caserne de gendarmerie à JAYAT 01 - lot 3 charpente bois couverture bardage -,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"['Bardage', 'Charpente', 'Couverture']","[30, 57, 74]",non,non
1,20-117356,2020-09-25,2020-10-23,['1'],Mission d'assistance à maîtrise d'ouvrage pour l'élaboration d'un schéma de mobilité pour le Département de l'Ain,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Etude'],[118],non,non
2,20-117277,2020-09-25,2020-10-23,['2'],Ecole maternelle Macault : réfection de la BCD et pose de brise-soleil.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Cloison, faux plafond', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)']","[63, 105, 222, 264]",non,non
3,20-117495,2020-09-25,2020-10-03,"['2', '77', '51', '60', '59', '8', '80']","Lot 1 : travaux de mise en défens de cours d'eau : pose d'abreuvoirs rustiques, passages à gué et installation de clôtures agricoles.Lot 2 : restauration de cours d'eau : aménagements",fns,cmp2006,appeloffre,initial,Syndicat intercommunal de l'Ourcq,02000,Chivy les etouvelles,,"['Berge', 'Clôture', 'Ouvrage hydraulique', 'Rivières/ruisseaux']","[35, 64, 255, 310]",non,non
4,20-117249,2020-09-25,2020-10-15,['2'],"Agencement de scénographie de l'exposition "" Le Grand Magasin - Mode et Arts de vivre des Années 1920/1930",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Bâtiment', 'Menuiserie', 'Peinture (travaux)', 'Vitrerie']","[33, 222, 264, 363]",non,non
5,20-117350,2020-09-25,2020-10-22,['3'],Missions de contrôle extérieur en phase travaux - Travaux d'aménagement du deuxième pont sur l'Allier à Moulins,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,['Prestations de services'],[274],non,non
6,20-117318,2020-09-25,2020-12-23,['3'],ACQUISITION BALAYEUSE POUR LES BESOINS DU CENTRE TECHNIQUE MUNICIPAL,fns,cmp2006,attribution,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Véhicules (acquisition)'],[475],non,non
7,20-117319,2020-09-25,2020-12-23,['3'],DEMOLITION DESAMIANTAGE IMMEUBLE 23 RUE C. THIVRIER,fns,cmp2006,attribution,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Démolition'],[87],non,oui
8,20-116319,2020-09-25,2020-11-02,['4'],"Contrat d'entretien des équipements individuels de chauffage, d'eau chaude sanitaire, de robinetterie et de ventilation du patrimoine de Habitations de Haute-Provence",joue,directive24,appeloffre,initial,Habitations de Haute-Provence,04005,DIGNE LES BAINS,,"['Chauffage (exploitation, entretien)']",[59],non,non
9,20-117216,2020-09-25,2020-11-06,"['4', '5', '13']",entretien permanent des stations de pompage des réseaux d'irrigation du sivu d'irrigation de la motte-turriers 2020-2023,mapa,cmp2006,appeloffre,initial,SIVOM de la Motte-Turriers,04250,La motte du caire,,"['Irrigation', 'Maintenance']","[168, 196]",non,non
10,20-116283,2020-09-25,2020-10-29,['4'],Travaux de débroussaillement en bordure des routes départementales des Alpes de Haute-Provence,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Travaux forestiers'],[350],oui,oui
11,20-116459,2020-09-25,2020-10-26,['5'],Entretien et nettoyage des locaux des Bâtiments départementaux,joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Nettoyage de locaux'],[239],oui,oui
12,20-117824,2020-09-25,2020-10-16,['5'],Rénovation de la Maison SerresRe-consultation des lots no4 Charpente et no12 Plomberie,fns,cmp2006,appeloffre,initial,COMMUNE DE CROTS,05200,CROTS,,"['Charpente', 'Plomberie (travaux)']","[57, 270]",non,non
13,20-117284,2020-09-25,2020-10-30,['6'],Missions de Surveillance et de Prestations Aériennes des Différentes Zones de la Commune de Mandelieu-La Napoule à l'aide d'un Aéronef Télé-Piloté,fns,cmp2006,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"['Matériel photographique et cinématographique', 'Prestations de services', 'Surveillance']","[214, 274, 331]",non,non
14,20-116362,2020-09-25,2020-10-15,['6'],20N0620-LIVRAISON DE MASQUES PAR VOIE POSTALE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Colis', 'Consommables médicaux']","[65, 69]",non,non
15,20-116369,2020-09-25,2020-11-23,['6'],19N0600 - Aménagement d'un giratoire au droit de la route du collège - Commune de Saint Martin du Var,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Eclairage public', 'Espaces verts', 'Génie civil']","[102, 116, 141]",non,non
16,20-116481,2020-09-25,2020-10-23,['6'],18N0574-MARCHE DE SUIVI ANIMATION DU 3EME PROGRAMME D'INTERET GENERAL METROPOLITAIN,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-09-17', 'CITEMETRIE', (711610, 'EUR'), 'Lot mixte :Marché à bon de commandeMini : 418,65 EURMaxi : 650 000,00 EUR- Pour la partie globale et forfaitaire et à BDCDurée (hors reconduction) : 48 mois')]","['Assistance juridique', 'Ingénierie']","[434, 455]",non,non
17,20-116576,2020-09-25,2020-10-26,['6'],Prestations De Services D'Agence De Voyages Et Autres Services Associes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Voyage'],[367],non,non
18,20-116464,2020-09-25,2020-12-21,['6'],Prestations de plongée sous-marine,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-09-22', 'Groupement Prodive Marina/Acqua caren', (480000, 'EUR'), ""Intervention de vérification, de prestations courantes et/ou urgentes sur les infrastructures d'amarrage""), ('2020-09-22', 'Ydgs company', (400000, 'EUR'), ""Retraits, stockages et destructions de bateaux ou d'épaves"")]",['Travaux sous-marins'],[351],non,non
19,20-116355,2020-09-25,2020-12-21,['6'],Logiciel Municipol et Verbalisation Electronique Gve-Gvs - Maintenance et acquisitions complémentaires,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-09-18', 'Logitud Solutions', (267100, 'EUR'), None)]","['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
20,20-117594,2020-09-25,2020-11-02,['6'],Acquisition de matériels pour la maintenance et l'installation des réseaux d'arrosage automatique,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Irrigation'],[168],non,non
21,20-117440,2020-09-25,2020-11-02,['6'],Travaux d'aménagement et d'installation de conteneurs maritimes démontables,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,"['Conteneur, poubelles']",[71],non,non
22,20-116552,2020-09-25,2020-10-31,['6'],Fourniture et maintenance de matériels et infrastructures pédagogiques.,joue,directive24,appeloffre,initial,SICTIAM,06905,Sophia Antipolis Cedex,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Maintenance', 'Matériel didactique', 'Matériel électronique', 'Informatique (assistance)']","[162, 163, 196, 202, 204, 453]",non,oui
23,20-117799,2020-09-25,2020-10-24,"['7', '48', '43']",Construction de l'hébergement du gîte étape et de séjour La Fage.La surface créée voisine les 580m²,fns,cmp2006,appeloffre,initial,SYNDICAT DEPARTEMENTAL EQPT ARDECH,07000,Privas,,"['Bâtiment', 'Chauffage (travaux)', ""Tous corps d'état""]","[33, 61, 345]",oui,non
24,20-116308,2020-09-25,2020-10-30,['7'],Prestations de services d'assurance,joue,directive24,appeloffre,initial,CDC du Rhône aux Gorges de l'Ardèche,07700,Bourg saint andeol,,['Assurance'],[20],non,non
25,20-116506,2020-09-25,2020-11-15,['8'],Marché d'exploitation d'un centre de tri des déchets ménagers recyclables à Charleville-Mézière,joue,directive24,appeloffre,initial,SMTDA,08000,Charleville mézière,,['Collecte sélective'],[82],non,non
26,20-117287,2020-09-25,2020-10-26,['10'],Théâtre de la Madeleine : Rénovation désenfumage de scène - Renforcement charpente cage de scène - Rénovation de la couverture de l'Aquarium - 2ème Relance du lot no1 : Echafaudage-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Echafaudage'],[101],non,non
27,20-114949,2020-09-25,2020-11-01,['10'],"concours restreint relatif à la maîtrise d'oeuvre pour la construction d'une halle de gymnastique y compris vestiaires foot, parc de stationnement et aménagements extérieurs sur le site henri terré",joue,directive24,attribution,initial,Ville de Troyes,10026,Troyes,,"['Equipement sportif', ""Maîtrise d'oeuvre""]","[113, 197]",non,non
28,20-117410,2020-09-25,2020-10-19,"['11', '66', '75', '31', '34', '13', '33', '30']","Prestation d'acquisition, d'installation et de maintenance applicative d'un logiciel de gestion du temps de travail et fourniture du matériel associé.",fns,cmp2006,appeloffre,initial,MSA Grand Sud,11000,Carcassonne,,['Logiciel'],[186],non,non
29,20-117652,2020-09-25,2020-10-16,['11'],La location longue durée et la maintenance d'un véhicule léger médicalisé (VLM) pour le SMUR du Centre Hospitalier de Carcassonne,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Carcassonne,11010,Carcassonne cedex,,"['Prestations de services', 'Véhicules (location)']","[274, 474]",non,non
30,20-117289,2020-09-25,2020-10-28,['11'],DIAGNOSTIC SANITAIRE DU PALAIS DES ARCHEVEQUES (rectificatif),fns,cmp2006,appeloffre,rectificatif,COMMUNE DE NARBONNE,11785,NARBONNE CEDEX,,['Monuments historiques'],[236],non,non
31,20-117248,2020-09-25,2020-10-25,['11'],Traitement des façades du bâtiment externat par isolation thermique extérieure au collège Gaston Bonheur à Trèbes,fns,cmp2006,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,"[('2020-09-25', 'SARL PAYA', (149982.06, 'EUR'), None)]",['Isolation'],[169],oui,non
32,20-117635,2020-09-25,2020-10-19,['11'],assurance 'flotte automobile',fns,cmp2006,appeloffre,initial,CIAS CARCASSONNE AGGLO SOLIDARITE,11890,Carcassonne,,['Assurance'],[20],non,non
33,20-116399,2020-09-25,2020-10-03,['13'],"Fourniture de médicaments Azacitidine, Bevacizumab, Erlotinib et Melphalan",joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13005,Marseille,"[('2020-08-31', 'Centre spécialités pharmaceutiques', (414981, 'EUR'), 'Lot 5 : melphalan'), ('2020-08-31', 'MYLAN', (2956535, 'EUR'), 'Lot 1 : azacitidine, lot 4 : erlotinib'), ('2020-08-31', 'Pfizer', (7997744, 'EUR'), 'Lot 2 : bevacizumab'), ('2020-08-31', 'Roche', (4444293, 'EUR'), 'Lot 3 : bevacizumab')]",['Produits pharmaceutiques'],[280],non,non
34,20-117831,2020-09-25,2020-10-30,['13'],Interventions urgentes sur les installations de signalisation lumineuse et de régulation du trafic L'accord cadre concerne des travaux sur les installations de signalisation lumineuse et de régul,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Electricité (travaux)', 'Matériel électrique', 'Signalisation']","[105, 203, 322]",non,oui
35,20-117331,2020-09-25,2020-10-20,['13'],Dilatation du réseau pluvial avenue du Général Leclerc à Plan-de-Cuques,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Travaux de viabilité'],[353],non,non
36,20-117682,2020-09-25,2020-10-21,['13'],EXPERIMENTATION DE TRI A LA SOURCE ET VALORISATION DES DECHETS ALIMENTAIRES,fns,cmp2006,appeloffre,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Ordures ménagères (prestations)'],[249],non,non
37,20-116343,2020-09-25,2020-10-23,['13'],Entretien et maintenance des engins de levage portuaires de la Métropole Aix-Marseille Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Installation portuaire'],[165],non,non
38,20-116513,2020-09-25,2020-10-02,['13'],Fourniture de pièces détachées destinées à l'entretien et à la réparation des climatisations embarquées sur les autobus de la Régie des Transports Métropolitains (3 LOTS),joue,autre,rectificatif,rectificatif,Régie des Transports Métropolitains,13013,Marseille,,['Pièces détachées'],[266],non,non
39,20-117378,2020-09-25,2020-10-12,['13'],Exposition Germain Nouveau - transport d'oeuvres d'art,mapa,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Transport'],[347],non,non
40,20-117365,2020-09-25,2020-10-16,['13'],Marché à bons de commande de voirie et réseaux divers,fns,cmp2006,appeloffre,initial,LAMANON,13113,Lamanon,,['Voirie et réseaux divers'],[366],non,non
41,20-116526,2020-09-25,2020-10-08,['13'],Réalisation de supports et prestations de communication - Commune de Miramas,joue,autre,rectificatif,rectificatif,Commune de Miramas,13140,Miramas,,['Impression'],[160],oui,oui
