,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-129871,2020-10-24,2020-11-23,['1'],Accords-cadres de prestations en levers d'architecture préalables à une opération pour des bâtiments du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Topographie'],[344],non,non
1,20-130402,2020-10-24,2020-11-26,['1'],Fourniture et livraison de carburant gazole pour le Sidefage sur les sites de Valserhône et d'Etrembières - 2 lots,joue,directive24,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Valserhone,,"['Carburant, hydrocarbure']",[52],non,non
2,20-129919,2020-10-24,2020-11-25,['1'],contrats d'assurance pour le groupement de commandes de la ville de divonne les bains et son ccas,joue,directive24,appeloffre,initial,Ville de Divonne les Bains,01220,Divonne les Bains,,['Assurance'],[20],non,non
3,20-130319,2020-10-24,2020-11-26,"['4', '13']",Fourniture de Denrées Alimentaires et Assistance Technique à la commande - Ehpad Lou Cigalou - Les Mées,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Denrées alimentaires'],[88],non,non
4,20-129926,2020-10-24,2020-11-05,['4'],Etude Et Suivi De Travaux D'Entretien Des Batiments Departementaux - Annees 2021 A 2025,joue,autre,rectificatif,rectificatif,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Etude'],[118],non,oui
5,20-130056,2020-10-24,2020-11-21,['6'],"AOO 2020-026 - Entretien et maintenance des installations téléphoniques des bâtiments de la Ville, du CCAS et du GIP",joue,directive24,attribution,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Matériel de téléphonie'],[339],non,non
6,20-130066,2020-10-24,2020-12-28,['6'],TRAVAUX D'IMPRESSION,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"['Impression', 'Imprimés']","[160, 161]",non,non
7,20-129959,2020-10-24,2020-11-24,['6'],20V0395 - Achat de CD audio et de DVD.,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Cd, DVD']",[45],non,non
8,20-130185,2020-10-24,2020-11-21,['6'],20N0417 - Travaux de réhabilitation sans tranchée des ouvrages d'assainissement non visitables sur le territoire métropolitain,joue,directive25,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,NICE CEDEX 4,,['Assainissement'],[18],non,non
9,20-130331,2020-10-24,2020-11-26,['6'],19N0580 - Travaux sur les infrastructures affectées aux transports collectifs.,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Génie civil'],[141],non,non
10,20-130046,2020-10-24,2020-11-27,['6'],"Maintenance, entretien et extension des équipements de détection incendie et d'alarme anti-intrusion des bâtiments communaux de la Ville de MENTON.",joue,directive24,appeloffre,initial,Commune de Menton,06500,Menton,,"['Prestations de services', 'Sécurité incendie']","[274, 332]",non,non
11,20-130440,2020-10-24,2020-12-31,['6'],Acquisition et maintenance de cabines sanitaires publics,joue,directive24,attribution,initial,Commune de Menton,06500,Menton,"[('2020-08-20', 'SAGELEC', (279048, 'EUR'), 'Acquisition et maintenance de cabines sanitaires publiques')]",['Sanitaire'],[319],non,non
