,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-171470,2019-11-14,2019-11-25,['1'],fourniture et livraison de granulés de bois pour chaufferie (rectificatif),fns,cmp2006,appeloffre,rectificatif,SDIS de L'Ain,01000,Bourg-en-bresse,,['Combustible'],[438],non,non
1,19-171762,2019-11-14,2020-02-11,['1'],Numéro de la consultation : 2019-AMO-0007 Réalisation des travaux d'aménagements extérieurs,fns,cmp2006,attribution,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"['Espaces verts', 'Métallerie', 'Serrurerie', 'Voirie et réseaux divers']","[116, 223, 321, 366]",non,non
2,19-170512,2019-11-14,2019-12-19,['1'],Fourniture et montage d'équipements hydrauliques et électriques sur des engins de déneigement du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Equipement hydraulique'],[111],non,non
3,19-171535,2019-11-14,2019-12-13,['1'],Fourniture de matériels de cuisine pour le Centre Hospitalier Public d'Hauteville,mapa,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,"['Cuisine (équipement)', 'Matériel de manutention']","[77, 208]",non,non
4,19-171675,2019-11-14,2019-12-11,['1'],marché de travaux pour l'aménagement des routes de la douane et de l'eglise,fns,cmp2006,appeloffre,initial,COMMUNE DE SAUVERNY,01220,Sauverny,,"['Assainissement', 'Matériaux de construction', 'Matériaux routiers', 'Voirie']","[18, 198, 199, 365]",non,non
5,19-171753,2019-11-14,2019-12-06,"['1', '69']",construction d'un groupe scolaire 15 classes dans l'ecoquartier des orfèvres lot 1 terrassement vrd,fns,cmp2006,appeloffre,initial,Commune de Trévoux,01600,trevoux,,['Terrassement'],[341],oui,non
6,19-171406,2019-11-14,2019-12-11,['1'],Infogérance et fourniture de matériel informatique,fns,cmp2006,appeloffre,initial,Ville de Saint-Maurice de Beynost,01703,Saint-Maurice de Beynost,,['Informatique (prestations de services)'],[163],non,non
7,19-171238,2019-11-14,2020-01-14,['1'],travaux d'éclairage public sur plusieurs secteurs,fns,cmp2006,attribution,initial,Ville de Meximieux,01800,Meximieux,,['Eclairage public'],[102],non,non
8,19-171702,2019-11-14,2019-12-05,['2'],Réfection des réseaux de chauffage et de production d'ECS décentralisée à l'EDEF de Laon-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
9,19-171607,2019-11-14,2019-12-04,['2'],commune de sommeron - relance pour la rénovation et extension de la salle polyvalente,fns,cmp2006,appeloffre,initial,Commune de SOMMERON,02260,Sommeron,,"['Charpente', 'Etanchéité', 'Plomberie (travaux)', 'Ventilation']","[57, 117, 270, 360]",non,non
