,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-77083,2020-06-18,2020-06-26,['1'],EXECUTION DE SERVICES PUBLICS DE TRANSPORT INTERURBAIN DE VOYAGEURS DES LIGNES 140 ET 141,joue,autre,rectificatif,rectificatif,R.D.T. Ain,01000,Bourg en Bresse,,['Transport'],[347],non,non
1,20-77846,2020-06-18,2020-07-15,"['1', '69', '71']",travaux de rénovation du gymnase de vonnas - lot CFO/CFA et CVC/plomberie,fns,cmp2006,appeloffre,initial,CC DE LA VEYLE,01290,Pont de veyle,,"['Chauffage (matériel)', 'Chauffage (travaux)', 'Electricité (travaux)', 'Plomberie (travaux)', 'Ventilation']","[60, 61, 105, 270, 360]",non,non
2,20-78090,2020-06-18,2020-09-06,"['1', '69', '38', '42', '73', '74']","Les maintenances préventives et curatives des machines à étancher les coutures de l'atelier équipements pilotes ARE de la division Sécurité Sauvetage Survie (SSS), au profit de l'Atelier Ind",fns,cmp2006DEFENSE,appeloffre,initial,AIA Ambérieu en Bugey,01508,Ambérieu en bugey cedex,,"['Machines-outils', 'Maintenance']","[194, 196]",non,non
3,20-78452,2020-06-18,2020-07-20,['1'],La présente consultation concerne : L'aménagement de la rue des Ceytines est prévu au début du 2ème semestre de l'année 2020.,fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly.fr,,['Voirie et réseaux divers'],[366],non,non
4,20-78160,2020-06-18,2020-07-17,"['2', '8', '60', '80', '51']",Travaux de restauration de la continuité écologique - Moulin CarandaLes aménagements ont pour objectif de restaurer la continuité écologiques de l'ourcq et du Ru de Coupé au droit de l'anci,fns,cmp2006,appeloffre,initial,Syndicat intercommunal de l'Ourcq,02000,Chivy-les-etouvelles,,"['Ouvrage hydraulique', 'Rivières/ruisseaux', 'Terrassement']","[255, 310, 341]",non,non
5,20-76911,2020-06-18,2020-07-16,['2'],PRESTATIONS DE VISITES PERIODIQUES ET CONTROLES TECHNIQUES POUR L'ENSEMBLE DES VEHICULES DE LA RTA,joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,"['Contrôle technique', 'Véhicules']","[72, 359]",non,non
6,20-77993,2020-06-18,2020-07-10,"['19', '92']",Le présent marché a pour objet la fourniture et la livraison de kits de pièces de rechanges pour la réparation de régulateurs hydrostatiques VAB (4820 14 348 7283) au profit de la 13ème BSMAT Détac..,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Acier'],[3],non,non
7,20-78055,2020-06-18,2020-07-10,['4'],Le présent marché concerne la fourniture de carburants délivrés à la pompe aux stations pour les véhicules de la Mairie de Forcalquier à l'aide de cartes d'identification pour chaque véhicul,mapa,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,"['Carburant, hydrocarbure']",[52],non,non
8,20-78542,2020-06-18,2020-07-23,"['4', '83']",TRAVAUX D'AMÉNAGEMENT DU SITE POINT SUBLIME - COULOIR SAMSON,fns,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Bâtiment', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Electricité (travaux)', 'Espaces verts', 'Génie civil', 'Gros oeuvre', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie', 'Terrassement', 'Ventilation']","[33, 57, 61, 63, 74, 105, 116, 141, 144, 195, 222, 264, 270, 321, 341, 360]",non,non
9,20-77963,2020-06-18,2020-07-17,"['4', '5', '13', '38']",Travaux d'entretien de la végétation 2020 au niveau d'ouvrages hydrauliques.,mapa,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,"['Bois', 'Espaces verts', 'Ouvrage hydraulique', 'Rivières/ruisseaux', 'Travaux forestiers']","[38, 116, 255, 310, 350]",non,non
10,20-78382,2020-06-18,2020-07-16,['5'],Accompagnement opérationnel à la mise en oeuvre du laboratoire de biologie médicale commun,mapa,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Audit'],[21],non,non
11,20-78309,2020-06-18,2020-07-09,"['5', '4']",Marché de coordination santé et protection de la santé dans le cadre de la restructuration partielle-extension du pavillon Buëch existant sur le site du Centre Hospitalier Buëch-Durance - RCHABRE20.,mapa,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Assistance technique'],[19],non,non
12,20-78548,2020-06-18,2020-07-10,['5'],Procédure d'expropriation dans le cadre d'une D.U.P. - Réalisation d'un dossier d'enquête parcellaire et de son suivi,mapa,cmp2006,appeloffre,initial,Communauté de Communes de l'Embrunais,05200,EMBRUN,,['Ingénierie'],[455],non,non
13,20-77095,2020-06-18,2020-07-16,['6'],20V0502-CONCEPTION ET REALISATION DES CHARS-CARNAVAL DE NICE 2021,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06000,Nice,,['Evénementiel'],[445],non,non
14,20-78302,2020-06-18,2020-07-09,['6'],MAPA 2020-039 EXPERTISE PHYTOSANITAIRE DES ARBRES DE LA COMMUNE DU CANNET,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Végétaux'],[358],non,non
15,20-78248,2020-06-18,2020-07-31,['6'],"Travaux d'équipements, d'électricité, et de canalisations pour deux forages sur le champ captant des Prairies, commune de Nice",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Canalisations', 'Electricité (travaux)', 'Electromécanique', 'Génie civil', 'Ouvrage hydraulique', 'Station de pompage', 'Terrassement']","[48, 105, 107, 141, 255, 326, 341]",non,non
16,20-77166,2020-06-18,2020-07-31,['6'],FOURNITURE DE CARBURANTS A LA POMPE,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,"['Carburant, hydrocarbure']",[52],non,non
17,20-78139,2020-06-18,2020-07-10,['6'],"Capture, ramassage, transports, fourrière et soins vétérinaires des animaux errants ou sans vie sur la voie publique du territoire de la Ville de Mougins.",fns,cmp2006,appeloffre,initial,Mairie de Mougins,06250,MOUGINS,,"['Animaux', 'Prestations de services']","[9, 274]",non,non
18,20-77281,2020-06-18,2020-07-17,"['6', '83']",Fournitures De E-Cartes Dematerialisees Pour Le Crous De NiceToulon,joue,directive24,appeloffre,initial,CROUS NICE-TOULON,06300,Nice,,"['Carte magnétique, carte à puce']",[403],non,non
19,20-77021,2020-06-18,2020-07-28,['6'],EPICERIE CONVENTIONELLE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Boisson', 'Denrées alimentaires']","[39, 88]",non,oui
20,20-78445,2020-06-18,2020-07-17,['6'],Prestations de services et de fournitures en vue d'assurer l'organisation d'obsèques par le service funéraire municipal de la ville de Biot.,fns,cmp2006,appeloffre,initial,Ville de Biot,06410,Biot,,"['Articles funéraires, cercueil']",[401],non,non
21,20-77093,2020-06-18,2020-07-27,['6'],Acquisition de machines agricoles,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,"['Matériel agricole, horticole']",[200],non,non
22,20-78338,2020-06-18,2020-07-17,"['7', '26']",CREATION D'UNE CHAUFFERIE BOIS GRANULEET RENOVATION DE LA DISTRIBUTION DE CHALEURDE LA CHAMBRE D'AGRICULTURE DE L'ARDECHE A PRIVAS (07),fns,cmp2006,appeloffre,initial,Chambre Agriculture de La Loire,07001,PRIVAS,,"['Chauffage (matériel)', 'Chauffage (travaux)']","[60, 61]",non,non
23,20-78175,2020-06-18,2020-08-17,['7'],Marché 2020.070 DSP pour la gestion de l'aire d'accueil des gens du voyage,dsp,dsp,appeloffre,initial,CC DU BASSIN D AUBENAS,07200,Ucel,,['Délégation de service public'],[406],non,non
24,20-78092,2020-06-18,2020-07-31,['7'],Entretien et petits travaux neufs de VRD,fns,cmp2006,attribution,initial,Ville de La Voulte-sur-Rhône,07800,La Voulte sur Rhône,,['Voirie et réseaux divers'],[366],non,non
