a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-21785,2021-02-18,2021-03-24,['1'],"Fourniture, mise en uvre et maintenance de matériels audiovisuels pour la création ou modernisation de salles de réunions du Département de l'Ain",joue,directive24,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,"['Informatique (matériel)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[162, 453, 454]",non,non
21-21922,2021-02-18,2021-03-18,"['1', '69']","Requalification des espaces extérieurs de la Plaine Tonique comprenant des travaux de voirie réseaux-divers, de bétons qualitatifs, d'espaces verts, d'éclairage public et de mobilier urbain.",joue,directive24,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Eclairage public', 'Espaces verts', ""Ouvrage d'infrastructure"", 'Revêtements de sols', 'Voirie et réseaux divers']","[102, 116, 253, 308, 366]",oui,oui
21-21638,2021-02-18,2021-03-18,"['1', '69']","Les travaux correspondent au prolongement de la voie verte ' La Traverse ' à Bourg-en-Bresse sur 3 kilomètres et comprennent de la VRD, du mobilier urbain et des espaces verts.",joue,directive24,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Espaces verts', 'Mobilier urbain', 'Signalisation', 'Terrassement', 'Voirie et réseaux divers']","[116, 231, 322, 341, 366]",oui,oui
21-22779,2021-02-18,2021-03-19,['2'],Restauration de la porte monumentale située rue du 13 octobre 1918.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Maçonnerie', 'Monuments historiques']","[195, 236]",non,non
21-22793,2021-02-18,2021-03-19,['2'],Maison des associations : Restauration de la façade sur rue.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Maçonnerie', 'Menuiserie', 'Monuments historiques', 'Serrurerie']","[195, 222, 236, 321]",non,non
21-23376,2021-02-18,2021-03-15,['2'],Remplacement de menuiseries extérieures au groupe scolaire Paul Bert de la Ville de Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Menuiserie'],[222],non,non
21-22936,2021-02-18,2021-03-15,['2'],ACCORD-CADRE RELATIF A LA FOURNITURE DE LUBRIFIANTS ET GRAISSES POUR L'ENSEMBLE DES VEHICULES DE LA RTA,fns,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,"['Lubrifiants', 'Véhicules']","[187, 359]",non,non
21-23212,2021-02-18,2021-03-26,['2'],Accès Multimodal au Pôle Scolaire d'Aubenton et au Secteur Bois Millet-.,fns,cmp2006,appeloffre,initial,Commune d'Aubenton,02500,AUBENTON,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-21985,2021-02-18,2021-03-26,"['2', '59', '60', '80']",prestations de restauration pour la ville de tergnier,joue,directive24,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Assistance technique', 'Restauration collective', 'Denrées alimentaires', 'Repas, traiteur']","[19, 66, 88, 304]",non,oui
21-22155,2021-02-18,2021-03-19,['3'],Accord cadre à bons de commande - Entretien des bouches d'égout et des réseaux d'assainissement privés,joue,directive24,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Prestations de services'],[274],non,non
21-23230,2021-02-18,2021-03-05,"['3', '63']","réalisation d'un levé topographique, d'une géo-détection des réseaux et fourniture des plans associés",mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Réseaux divers', 'Topographie']","[306, 344]",non,non
21-22913,2021-02-18,2021-03-05,"['3', '63']",Fourniture et pose de 2 cabines de toilettes autonomes,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Sanitaire'],[319],non,non
21-23344,2021-02-18,2021-03-18,['4'],Numéro de la consultation : 2021-CDB-0004 Travaux de mise en conformité du plan d'eau des Ferréols - 1ère phase,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Electromécanique', 'Forage', 'Pompes']","[107, 132, 272]",non,non
