a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-17986,2021-02-10,2021-03-08,"['1', '69', '75']",Mise en place et maintenance d'un Centre de Relation Client (CRC),joue,directive24,appeloffre,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,"['Informatique (prestations de services)', 'Logiciel', 'Prestations de services']","[163, 186, 274]",non,non
21-17678,2021-02-10,2022-03-19,['1'],"la CCRAPC souhaite confier à un prestataire des opérations de prestations de collecte des ordures ménagères, collecte des recyclables secs et la gestion des déchets de déchèteries.",joue,directive24,appeloffre,initial,C.C.R.A.P.C,01640,Jujurieux,,"['Collecte sélective', 'Ordures ménagères (prestations)', 'Verre']","[82, 249, 361]",non,non
21-17802,2021-02-10,2021-04-19,['2'],Fourniture et livraison de sel destiné au déneigement et au déverglaçage des routes départementales de l'Aisne B20053,joue,directive24,attribution,initial,DEPARTEMENT DE L'AISNE,02000,Laon,"[('2021-01-29', 'ROCK', (566802.0, 'EUR'), 'Lot unique')]",['Minéraux divers'],[228],non,non
21-17985,2021-02-10,2021-03-08,['2'],"réalisation, fourniture et livraison de chèques emploi service universels préfinancés cesu pour les besoins du conseil départemental de l'aisne",joue,directive24,attribution,initial,DEPARTEMENT DE L'AISNE,02000,Laon,"[('2020-12-14', 'DOMISERVE', (34980, 'EUR'), None)]",['Prestations de services'],[274],non,non
21-18851,2021-02-10,2021-03-08,['2'],Installation d'une centrale de traitement d'air à l'école Georges Bachy à Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Climatisation'],[62],non,non
21-18657,2021-02-10,2021-03-05,['2'],Accord Cadre pour la fourniture de plateaux repas froids au collège Léopold Senghor à Corbeny.,mapa,cmp2006,appeloffre,initial,COLLEGE L. S. SENGHOR,02820,Corbeny,,['Restauration collective'],[66],non,non
21-18958,2021-02-10,2021-03-12,['3'],Reprise de la voirie d'accès au site de Chézy (03)VISITE OBLIGATOIRE SUR SITE,fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Travaux de viabilité', 'Voirie']","[353, 365]",non,non
21-18848,2021-02-10,2021-03-12,['4'],rénovation du quai de transfert des déchets ménagers à lurs,fns,cmp2006,appeloffre,initial,SYDEVOM de Haute Provence,04310,Peyruis,,['Déchetterie (travaux)'],[96],non,non
21-19266,2021-02-10,2021-03-16,['4'],Numéro de la consultation : 20SIR012 RD 908 - Calibrage de chaussée et franchissement du ravin de Montgros du P.R. 50+200 au 50+530,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"[""Ouvrage d'art""]",[252],non,oui
21-19388,2021-02-10,2021-03-19,['5'],"La consultation concerne les travaux de remise à niveau des systèmes d'assainissement, d'eau potable et aménagement de l'espace public sur le vieux village d'Espinasses (05190).",fns,cmp2006,appeloffre,initial,Cté Cnes Serre-Poncon Val d'Avance,05230,La Bâtie Neuve,,"['Alimentation en eau potable', 'Assainissement', 'Réseaux divers', 'Voirie']","[6, 18, 306, 365]",non,non
