,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-44473,2020-03-24,2020-05-18,['2'],Travaux de réparations des couvertures sur la Basilique de Saint-Quentin et restauration de la baie sud de la travée de l'orgue,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Charpente', 'Couverture', 'Maçonnerie', 'Monuments historiques']","[57, 74, 195, 236]",non,non
1,20-44548,2020-03-24,2020-05-15,['2'],RENOVATION DU RESEAU D'EAUX USEES DE LA RUE DELACROIX A CHAUNY,fns,cmp2006,appeloffre,rectificatif,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Assainissement'],[18],non,non
2,20-44554,2020-03-24,2020-05-15,['2'],Acquisition de tablette numériques,mapa,cmp2006,appeloffre,rectificatif,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Informatique (matériel)'],[162],non,non
3,20-44643,2020-03-24,2020-05-07,['4'],Numéro de la consultation : VILMI20T01 CONSTRUCTION ET AMÉNAGEMENTS DE LA MAISON DE LA BIODIVERSITÉ,fns,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Remembrement (travaux connexes)'],[303],non,non
4,20-44465,2020-03-24,2020-06-08,['4'],Restructuration du Centre d'Incendie et de Secours de Barcelonnette.Liaison Bat B-C - Bat C. Consultation Lot 4 et 7,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Bâtiment'],[33],non,non
5,20-44611,2020-03-24,2020-05-28,['6'],19N0794 - Réalisation d'un film de présentation du PLIE de la métropole Nice Côte d'Azur.,fns,cmp2006,appeloffre,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Audiovisuel'],[22],non,non
6,20-44404,2020-03-24,2020-04-23,['6'],Travaux de sécurisation de la salle polyvalente communale - Rectificatif date et durée de la consultation,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CASTILLON,06500,Castillon,,"['Bâtiment', 'Etanchéité', 'Génie civil']","[33, 117, 141]",non,non
7,20-44522,2020-03-24,2020-04-25,['7'],Prestations d'assistance technique de diététiciens nutritionnistes pour les collèges publics du département de l'Ardèche,fns,cmp2006,attribution,initial,Département de l'Ardèche,07007,Privas,,['Assistance technique'],[19],non,non
8,20-44343,2020-03-24,2020-04-05,['7'],Prestations d'assistance technique de diététiciens nutritionnistes pour les collèges publics du département de l'Ardèche.,fns,cmp2006,appeloffre,rectificatif,Département de l'Ardèche,07007,Privas,,['Assistance technique'],[19],non,non
9,20-44662,2020-03-24,2020-06-21,['9'],Prestation intellectuelle : Étude visant a définir les zones a risques et les équipements de prévention et de lutte pour la défense des forêts contre les incendies sur le territoire de la Haute Ariège,fns,cmp2006,attribution,initial,CC DE LA HAUTE ARIEGE,09250,LUZENAC,"[('2020-03-24', 'ONF', (38319, 'EUR'), None)]",['Etude'],[118],non,non
