a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-6256,2020-01-19,2020-02-17,['6'],TRAVAUX D'ENTRETIEN DES ESPACES VERTS,joue,directive24,appeloffre,initial,Ville de Vence,06140,Vence,,['Espaces verts'],[116],non,non
20-6509,2020-01-19,2020-02-28,"['7', '26']",Alimentation en eau potable - Canalisations - St-Alban d'Ay - Satillieu : Bouchat - Faugère - Taillas - Appel d'Offres Ouvert,joue,directive24,appeloffre,initial,Syndicat des eaux Cance-Doux,07300,Saint jean de muzols,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
20-6136,2020-01-19,2020-02-17,['11'],ENTRETIEN ET AMENAGEMENT DES ESPACES VERTS,joue,directive24,appeloffre,initial,COMMUNE DE LEUCATE,11370,LEUCATE,,['Espaces verts'],[116],non,non
20-6184,2020-01-19,2020-02-17,"['13', '4', '5', '6', '83', '84']",Lutte anti vectorielle,joue,directive24,appeloffre,initial,Agence Régionale de Santé PACA,13003,Marseille,,"['Dératisation, désinsectisation']",[89],non,non
20-6291,2020-01-19,2020-03-06,['13'],CLOUD : INFRASTRUCTURE ET PRESTATIONS ASSOCIÉES,joue,directive24,appeloffre,initial,COMMUNE DE VITROLLES,13743,Vitrolles cedex,,"['Informatique (prestations de services)', 'Prestations de services']","[163, 274]",non,non
20-6756,2020-01-19,2020-02-21,['16'],Remplacement des appareils de péages des parcs souterrains de la Ville d'Angoulême,joue,directive24,appeloffre,initial,Commune d'Angoulême,16023,Angouleme cedex,,['Matériel électronique'],[204],non,non
20-6132,2020-01-19,2020-02-27,['17'],Mise en oeuvre du plan de lutte par arrachage de la jussie sur le territoire du Syndicat mixte de la Charente aval (SMCA),joue,directive24,appeloffre,initial,SYNDICAT MIXTE DE LA CHARENTE AVAL,17304,ROCHEFORT cedex,,"[""Travaux dans l'eau"", 'Végétaux']","[349, 358]",non,non
20-6456,2020-01-19,2020-02-18,['19'],Amenagement Du Boulevard Roger Combe Et Du Square Musset (Anru Rivet),joue,directive24,appeloffre,initial,Mairie de BRIVE LA GAILLARDE,19312,Brive,,"['Espaces verts', 'Mobilier urbain', 'Voirie']","[116, 231, 365]",non,non
20-6695,2020-01-19,2020-02-20,['20A'],fourniture de services d'externalisation du système d'information,joue,directive24,appeloffre,initial,GIP GIRTEC,20000,Ajaccio,,"['Informatique (prestations de services)', 'Informatique (maintenance serveurs et réseaux)']","[163, 454]",non,non
20-6697,2020-01-19,2020-02-17,['22'],"Réalisation de missions de contrôle technique, de coordination Sps, coordinateur Ssi concernant diverses opérations du bâtiment et d'infrastructure au sein des établissements du Gh",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER SAINT BRIEUC,22027,Saint-Brieuc,,"['Contrôle technique', 'Sécurité incendie']","[72, 332]",non,non
