a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-158085,2020-12-28,2021-02-01,['1'],Accord-cadre pour la fourniture d'équipements pédagogiques et jeux,mapa,cmp2006,appeloffre,initial,COMMUNE D OYONNAX,01100,OYONNAX,,"['Jeux, jouets']",[175],non,non
20-158137,2020-12-28,2021-02-28,['6'],Acquisition de vaisselle et articles pour la cuisine et la table,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Vaisselle'],[357],non,non
20-158320,2020-12-28,2021-01-12,"['10', '51', '52', '54', '21', '88', '89', '75', '77']",fourniture d'une balayeuse aspiratrice de voirie d'occasion récente-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES REG BAR SUR AUBE,10202,BAR SUR AUBE CEDEX,,['Transport'],[347],non,non
20-153808,2020-12-28,2021-02-22,['10'],Convention d'occupation temporaire (cot) du domaine public en vue de l'occupation et de l'exploitation du port fluvial de l'aube à nogent-sur-seine.,dsp,dsp,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-Seine,,"['Installation portuaire', 'Maintenance', 'Manutention']","[165, 196, 237]",non,non
20-158246,2020-12-28,2021-02-28,['11'],maintenance du gestionnaire des voies radio,fns,cmp2006,attribution,initial,SDIS DE L'AUDE,11870,Carcassonne Cedex 9,,['Télécommunications'],[338],non,non
20-158041,2020-12-28,2021-01-26,['12'],route departementale no 999renforcement de la chaussée et réfection de la couche de roulementpr 56.510 à 59.330canton de saint-affriquecommune de saint-affrique,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Voirie'],[365],non,non
20-158089,2020-12-28,2021-02-22,['13'],Démolition de la passerelle Capitaine Gèze et aménagements provisoires des voiries - commune de Marseille,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-10-13', 'Groupement INTERTRAVAUXGUINTOLI', (816336.84, 'EUR'), None), ('2020-10-13', 'Groupement EUROVIA PACA/CITEOS/MIDI TRACAGE', (1390732.05, 'EUR'), None)]",['Démolition'],[87],non,non
20-158341,2020-12-28,2021-03-27,['13'],Numéro de la consultation : 2020-0636 Fourniture de produits alimentaires de type Epicerie pour la distribution automatique de type caféterie,fns,cmp2006,attribution,initial,AP-HM pour le compte du CHPA-CHIAP,13616,Aix en Provence,"[('2020-12-28', 'MAXICOFFEE', (144000, 'EUR'), None)]",['Denrées alimentaires'],[88],non,non
20-155302,2020-12-28,2021-01-28,['14'],Gestion du parc d'élevage d'animaux sauvages de la forêt de Grimbosq,fns,cmp2006,attribution,initial,Ville de Caen,14027,Caen,"[('2020-12-16', 'OFFICE NATIONAL DES FORÊTS (O.N.F.)DT- SEINE-NORD', (29520, 'EUR'), None)]","['Animaux', 'Prestations de services']","[9, 274]",non,non
20-155232,2020-12-28,2021-01-28,['14'],Gestion de l'aire d'accueil permanente des gens du voyage de Ouistreham,fns,cmp2006,attribution,initial,Communauté Urbaine Caen la mer,14050,Caen,"[('2020-12-15', 'SOLIHA TERRITOIRES EN NORMANDIE', (49500, 'EUR'), None)]","[""Aire d'accueil""]",[430],non,non
20-158269,2020-12-28,2021-01-25,['17'],acquisition d'une orthophotographie haute resolution (hr) a 20 cm sur le territoire de la charente-maritime,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Prestations de services'],[274],non,non
20-158438,2020-12-28,2021-02-05,['17'],Restauration de la façade nord de l'Eglise Saint Eutrope à Saintes,fns,cmp2006,appeloffre,initial,Commune de Saintes,17100,Saintes,,['Ravalement'],[299],non,non
20-158401,2020-12-28,2021-02-28,['17'],prestations de service d'assurance pour les besoins de la commune,fns,cmp2006,attribution,initial,COMMUNE DE SAINT SULPICE DE ROYAN,17200,Saint-sulpice-de-royan,,['Assurance'],[20],non,non
20-158169,2020-12-28,2021-01-26,['18'],Fourniture de barrières et potelets,fns,cmp2006,appeloffre,initial,Ville de Bourges,18000,BOURGES,,['Matériel de sécurité'],[209],non,non
