,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-7119,2020-01-27,2020-02-19,['1'],maîtrise d'oeuvre pour la mise en séparatif des réseaux sur la commune de villereversure,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,20-11433,2020-01-27,2020-02-19,['1'],extension du réseau d'eaux usées - chemin du pilon à val-revermont,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,Bourg-en-Bresse,,['Assainissement'],[18],non,non
2,20-12790,2020-01-27,2020-02-28,['1'],TRAVAUX ET ENTRETIEN DE LA SIGNALISATION DE POLICE ET DE SIGNALETIQUE SUR TERRITOIRE DE LA 3CM,fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Signalisation', 'Signalétique']","[322, 333]",non,non
3,20-11893,2020-01-27,2020-03-06,"['1', '69']",Marché de travaux pour l'évacuation de remblais aux abords de la station d'épuration des bords de saône,fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,,['Terrassement'],[341],non,non
4,20-12656,2020-01-27,2020-02-15,['2'],contrôle des dispositifs d'assainissement non collectif sur le territoire de la ccrv,fns,cmp2006,attribution,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts cedex,,"['Assainissement', 'Contrôle technique']","[18, 72]",non,non
5,20-11991,2020-01-27,2020-02-14,['2'],mise en place d'une convention de participation 'prévoyance' pour les agents de la ccrv,fns,cmp2006,attribution,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts cedex,,"['Assurance', 'Couverture']","[20, 74]",non,non
6,20-12478,2020-01-27,2020-02-11,['3'],initiation au codage informatique pour les enfants de 3 à 11 ans sur le temps extrascolaire et périscolaire sur le territoire de vichy communauté - reconsultation suite à infructuosité,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Informatique (prestations de services)'],[163],non,non
7,20-12713,2020-01-27,2020-03-02,['4'],Construction d'un bâtiment comprenant un garage technique communal.,fns,cmp2006,appeloffre,initial,MAIRIE DE BEAUVEZER,04370,Beauvezer,,['Bâtiment'],[33],non,non
8,20-12476,2020-01-27,2020-02-20,['5'],"REALISATION D'UN FORAGE EN NAPPE ALLUVIALE DU BUËCH ET DES EQUIPEMENTS PERMETTANT SON EXPLOITATION (LOCAL, POMPES, CANALISATIONS, RACCORDEMENTS ELECTRIQUES, ARMOIRES ELECTRIQUES, COMPTAGE, ETC",fns,cmp2006,appeloffre,rectificatif,ASA DE LA BEOUX,05000,GAP,,"['Forage', 'Génie civil', 'Station de pompage', 'Terrassement']","[132, 141, 326, 341]",non,non
9,20-12789,2020-01-27,2020-02-14,['5'],Travaux d'automatisation de la prise d'eau de l'ASA du canal Gaillard à La-Salle-les-Alpes (05),fns,cmp2006,appeloffre,initial,ASA DU CANAL GAILLARD,05000,Gap,,"['Busage', 'Enrochements', 'Irrigation', 'Ouvrage hydraulique', ""Travaux dans l'eau""]","[40, 110, 168, 255, 349]",non,non
