a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-1312,2021-01-05,2021-02-02,"['1', '69', '71']",RENOVATION ET MISE EN CONFORMITE DE L'ACCESSIBILITE DU GYMNASE INTERCOMMUNAL ET DU CENTRE SPORTIF A SAINT-DIDIER-SUR-CHALARONNE,fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,"['Bardage', 'Carrelage', 'Chauffage (travaux)', 'Couverture', 'Electricité (travaux)', 'Menuiserie', 'Métallerie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Serrurerie', 'Terrassement', 'Voirie et réseaux divers']","[30, 53, 61, 74, 105, 222, 223, 264, 269, 270, 308, 321, 341, 366]",non,non
21-880,2021-01-05,2021-02-12,"['2', '60', '80', '62', '59']","Rénovation et mise aux normes de l'accueil et de la petite salle de cinéma 'Le Casino', 7 rue Marceau à Tergnier-.",fns,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Appareil élévateur', 'Bardage', 'Charpente', 'Chauffage (travaux)', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Equipements spécialisés', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Revêtements de sols', 'Serrurerie', 'Sonorisation', ""Tous corps d'état"", 'Ventilation', 'Amiante (désamiantage)']","[11, 30, 57, 61, 74, 87, 105, 115, 222, 264, 269, 308, 321, 324, 345, 360, 479]",non,non
21-1016,2021-01-05,2021-02-04,['6'],"MAINTENANCE ET ASSISTANCE DU LOGICIEL "" SAGE COMPTABILITE "", "" SAGE PAIE "" ET DES MODULES ASSOCIES",fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Logiciel', 'Maintenance']","[186, 196]",non,non
21-700,2021-01-05,2021-01-29,['6'],19C0027 - Marché de Maîtrise d'oeuvre pour la réalisation de travaux d'amélioration énergétique sur le patrimoine bâti du CCAS,fns,cmp2006,appeloffre,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
21-801,2021-01-05,2021-03-05,['6'],20N0627 - Diagnostic et préconisations relatifs à la mission de prise en charge des jeunes entre 11 et 25 ans du moyen et haut pays de la métropole Nice Côte d'Azur.,fns,cmp2006,attribution,initial,METROPOLE NCA,06364,NICE CEDEX 4,"[('2020-12-03', 'Association MONTJOIE', (96755, 'EUR'), None)]",['Sanitaire'],[319],non,non
21-925,2021-01-05,2021-02-05,['6'],Réparation et amélioration du réseau d'éclairage public et de signalisation lumineuse tricolore (2 lots)lot 1 : réparation et amélioration du réseau d'éclairage publiclot 2 : réparation et,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Eclairage public'],[102],non,non
21-881,2021-01-05,2021-03-16,['10'],Réalisation de pontages de fissures sur les couches de surface des voiries et propriétés départementales et des voiries communales de l'Aube,fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-12-17', 'EUROJOINT', (295056.0, 'EUR'), None)]","[""Ouvrage d'infrastructure""]",[253],non,non
21-1207,2021-01-05,2021-01-26,['12'],fournitures pour le service éclairage pubic - ville de millau,fns,cmp2006,appeloffre,initial,Ville de Millau,12100,Millau Cedex,,['Eclairage public'],[102],non,non
21-1042,2021-01-05,2021-04-01,['13'],Fourniture d'articles de visserie pour les ateliers de la Régie des Transports Métropolitains,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Quincaillerie (articles)'],[291],non,non
21-800,2021-01-05,2021-04-01,['13'],"Assurance dommages ouvrage de la RTM, maître d'ouvrage pour le projet Saint Charles XXL",fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Assurance'],[20],non,non
