a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-91339,2020-07-17,2020-07-27,['1'],"Désamiantage et déconstruction de bâtiments existants sur Bourg en Bresse, Viriat et Saint Denis les Bourg",fns,cmp2006,appeloffre,rectificatif,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
20-91009,2020-07-17,2020-08-31,['1'],sécurisation de la rd 884 face aux franchissements de la faune sur un secteur accidentogène - commune de saint jean de gonville,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,Bourg en Bresse cedex,,['Etude'],[118],non,oui
20-91587,2020-07-17,2020-09-15,['1'],"Les travaux de désamiantage et de démolition concernent d'anciens bâtiments de réparation automobile, de garage de stationnement, d'une maison d'habitation et d'un commerce situés",fns,cmp2006,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2020-07-15', 'STP2R', (64315.0, 'EUR'), None)]",['Démolition'],[87],non,non
20-90293,2020-07-17,2020-09-07,['2'],"Fourniture, transport et livraison de bitumes et d'émulsions de bitume pour la réalisation d'enduits superficiels et d'emplois partiels-.",joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"['Carburant, hydrocarbure']",[52],non,non
20-91369,2020-07-17,2020-08-07,['2'],Approvisionnement en biomasse bois pour la chaufferie du complexe aquatique ' Les Bains du Lac ',fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Bois', 'Carburant, hydrocarbure', 'Chauffage (matériel)']","[38, 52, 60]",non,non
20-90076,2020-07-17,2020-08-25,['2'],Services d'assurances pour GrandSoissons Agglomération,joue,directive24,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Assurance'],[20],non,non
20-90427,2020-07-17,2020-09-21,"['6', '83']",regime de prevoyance pour le personnel des ports de la ccinca,joue,directive24,appeloffre,initial,CCI de Nice Côte d'Azur,06005,NICE,,['Assurance'],[20],non,non
20-90411,2020-07-17,2020-09-18,['6'],"travaux de restauration hydromorphologique des cours d'eau et des vallons (berges, lit mineur et annexes hydrauliques)",fns,cmp2006,appeloffre,initial,Cté Agglomération Sophia Antipolis,06091,Sophia antipolis cedex,,"['Rivières/ruisseaux', ""Travaux dans l'eau""]","[310, 349]",non,oui
20-90417,2020-07-17,2020-08-14,"['6', '83', '75']",mise en état d'exploitation d'une installation thermique,joue,directive24,appeloffre,initial,epa Villa Arson,06100,nice,,"['Chauffage (exploitation, entretien)']",[59],oui,oui
20-90311,2020-07-17,2020-09-15,['6'],Prestations de traiteur de gamme supérieure pour les besoins de la régie autonome Acropolis-Nikaia,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2020-07-01', 'SARL CHEZ NOUS - ROLAND PAIX TRAITEUR (attributaire no1)', (913358, 'EUR'), 'Marché multi-attributairePrestations de traiteur de gamme supérieure pour les besoins de la régie autonome Acropolis-Nikaia'), ('2020-06-30', 'Pavillon traiteur (attributaire no2)', (1270655, 'EUR'), 'Marché multi-attributaire Prestations de traiteur de gamme supérieure pour les besoins de la régie autonome Acropolis-Nikaia'), ('2020-06-30', 'La toque du midi (attributaire no3)', (1019845, 'EUR'), 'Marché multi-attributaire Prestations de traiteur de gamme supérieure pour les besoins de la régie autonome Acropolis-Nikaia')]",['Prestations de services'],[274],non,non
20-90375,2020-07-17,2020-09-15,['6'],19N0363 - TRAVAUX DE GENIE CIVIL POUR L'ECLAIRAGE PUBLIC ET RESEAUX SECS- LOTS 2 A 6,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Eclairage public', 'Génie civil']","[102, 141]",non,non
20-90102,2020-07-17,2020-09-15,['6'],"19C0012- ENTRETIEN, MAINTENANCE ET TRAVAUX DES APPAREILS DE VMC ET DE CLIMATISATION DU CCAS DE NICE",joue,directive24,attribution,initial,CENTRE COMMUNAL D ACTION SOCIALE,06364,NICE Cedex 4,"[('2020-07-02', 'CCE', (86122, 'EUR'), 'ENTRETIEN, MAINTENANCE ET TRAVAUX SUR LE RESEAU VMC , HOTTES'), ('2020-07-02', 'CCE', (93821, 'EUR'), 'ENTRETIEN, MAINTENANCE ET TRAVAUX SUR LES INSTALLATIONS DE CLIMATISATION')]","['Climatisation', 'Prestations de services', 'Ventilation']","[62, 274, 360]",non,non
20-90437,2020-07-17,2020-08-14,['6'],19N0615 MARCHE D'EXPLOITATION ET MODERNISATION DES EQUIPEMENTS D'ECLAIRAGE ET DE VENTILATION DES TUNNELS DE LA METROPOLE,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Eclairage public'],[102],non,non
20-90063,2020-07-17,2020-09-15,['6'],Prestations d'impression de documents divers pour la Commune et le C.C.A.S Lot no04 : Reprographie et façonnage,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-07-10', 'Reprographie cauvin', (5742.6, 'EUR'), ""Prestations d'impression de documents divers pour la commune et le ccas - lot 4: reprographie et façonnage"")]",['Prestations de services'],[274],non,oui
20-90073,2020-07-17,2020-08-13,['6'],"FOURNITURE DE MATÉRIELS INFORMATIQUES : SERVEURS, POSTES DE TRAVAIL ET ÉLÉMENTS RÉSEAUX (avis rectificatif)",joue,autre,rectificatif,rectificatif,SICTIAM,06905,Sophia Antipolis Cedex,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[162, 163, 453, 454]",non,non
20-90119,2020-07-17,2020-10-05,['7'],Marché 2020.080 Fourniture et acheminement d'électricité et de gaz naturel,joue,directive24,appeloffre,initial,CC DU BASSIN D AUBENAS,07200,Ucel,,"['Electricité, gaz (fourniture)']",[443],non,non
20-91820,2020-07-17,2020-09-04,"['7', '43', '26', '42']",Réhabilitation de l'église de saint-agrèveLes présents travaux ne modifient le bâtiment ni en surface ni en usage ni en aspect extérieur.Ils concernent principalement:- la restauration des cha,fns,cmp2006,appeloffre,initial,Ville de Saint-Agrève,07320,Saint agrève,,['Couverture'],[74],non,non
20-90429,2020-07-17,2020-08-31,['8'],ACHAT ET LIVRAISON D'EQUIPEMENTS DESTINES A LA PROTECTION SANITAIRE DES AGENTS ET DE LA POPULATION DU TERRITOIRE D'ARDENNE METROPOLE-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Textile'],[343],non,non
20-91577,2020-07-17,2020-08-10,['8'],Raccordement des habitations à l'assainissement collectif - travaux en domaine privé-.,fns,cmp2006,appeloffre,initial,Commune de Rimogne,08150,Rimogne,,['Assainissement'],[18],non,non
20-90372,2020-07-17,2020-08-24,['8'],concession de service public relative à l'exploitation du château fort de Sedan,joue,directive23,attribution,initial,Mairie de Sedan,08200,SEDAN,"[('2020-05-28', 'ALFRAN', (10065800, 'EUR'), ""concession de service public relative à l'exloitation du château fort de Sedan"")]",['Monuments historiques'],[236],non,non
20-91699,2020-07-17,2020-08-14,['10'],impression et distribution de deux magazinesà destination du territoirede troyes champagne métropole,mapa,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,Troyes,,['Impression'],[160],non,non
20-90051,2020-07-17,2020-09-20,['10'],gestion de la patinoire des 3 seine,joue,directive24,attribution,initial,Troyes Champagne Métropole,10000,Troyes,"[('2020-07-02', 'EQUALIA', (1419045, 'EUR'), 'Gestion de la patinoire des 3 Seine')]",['Equipement sportif'],[113],non,non
20-91198,2020-07-17,2020-09-07,['11'],GN20C04 - Fourniture de matériel électrique pour le Grand Narbonne,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Matériel électrique'],[203],non,non
20-90099,2020-07-17,2020-10-12,['11'],Contrat D'Exploitation Des Installations Collectives De Chauffage Avec Ou Sans Production D'Eau Chaude Sanitaire Du Patrimoine D'Habitat Audois,joue,directive24,attribution,initial,OFFICE PUBLIC DE L HABITAT DE L AUDE,11890,Carcassonne,"[('2020-06-29', 'Veolia Energie France', (389194, 'EUR'), None)]","['Chauffage (exploitation, entretien)']",[59],non,non
20-88645,2020-07-17,2020-09-03,['12'],Route Départementale 25Traverse de salmiechTF pr 4.633 à pr 5.173 TO1 pr 5.173 à pr 5.545 Canton des monts du requistanais Commune de salmiech,fns,cmp2006,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Voirie'],[365],non,non
20-90091,2020-07-17,2020-10-12,['6'],Appel d'offres restreint de maîtrise d'oeuvre pour la restructuration et la réhabilitation du complexe sportif municipal des Bouillides à Valbonne (06),joue,directive24,attribution,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13003,Marseille,"[('2020-07-10', 'i-Lot Architecture', (373550, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
20-90309,2020-07-17,2020-09-04,['13'],Fourniture de dispositifs médicaux stériles à usage unique : CEC,joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13005,Marseille,,['Consommables médicaux'],[69],non,non
20-90500,2020-07-17,2020-09-15,['13'],"Travaux de mise en oeuvre de réseaux assainissement, eaux usées, et adduction d'eau potable",joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Abris', 'Assainissement']","[1, 18]",oui,non
20-90144,2020-07-17,2020-09-08,"['13', '84', '83']","Actions de sensibilisation avec diffusion d'information auprès des usagers dans les domaines de la réduction, de la prévention, du tri et du traitement des déchets",joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
20-89907,2020-07-17,2020-09-15,"['13', '84', '83']","Fourniture et pose de matériels, de gros outillages et d'équipements d'ateliers mécaniques de la Métropole",joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-02-17', 'AUTODISTRIBUTION FARSY', (36021.4, 'EUR'), None), ('2020-06-25', 'Société FARSY', (27477, 'EUR'), None), ('2020-06-25', 'PROVAC', (37430.31, 'EUR'), None), ('2020-06-25', 'Société FARSY', (7156, 'EUR'), None), ('2020-06-25', 'Société SDE', (9963.6, 'EUR'), None), ('2020-02-17', 'Société FARSY', (17331, 'EUR'), None), ('2020-02-17', 'Société FARSY', (69488, 'EUR'), None), ('2020-02-17', 'Société FARSY', (40151, 'EUR'), None), ('2020-06-25', 'DESCOURS ET CABAUD', (8028.75, 'EUR'), None), ('2020-06-25', 'Société FARSY', (8779, 'EUR'), None), ('2020-06-25', 'Société FARSY', (7793, 'EUR'), None), ('2020-06-25', 'Société SDE', (7777, 'EUR'), None), ('2020-06-25', 'DESCOURS ET CABAUD', (8843, 'EUR'), None), ('2020-02-17', 'Société FARSY', (17093, 'EUR'), None)]",['Equipements spécialisés'],[115],non,non
20-90384,2020-07-17,2020-09-15,['13'],Accord-cadre de Travaux de démolition de bâtiments,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Bâtiment'],[33],oui,non
20-91561,2020-07-17,2020-09-07,['13'],"Dans le cadre des recrutements de l'Organisme, le prestataire apportera assistance à la CPCAM des Bouches-du-Rhône pour le recrutement de :- gestionnaires d'accueil téléphonique sur la pla",fns,cmp2006,appeloffre,initial,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,13009,Marseille,,['Prestations de services'],[274],non,non
20-91596,2020-07-17,2020-08-10,['13'],COLIS DE NOEL 2020 POUR LES PERSONNES AGEES DE LA COMMUNE DE GARDANNE,mapa,cmp2006,appeloffre,initial,CTRE COM ACTION SOCIALE DE GARDANNE,13120,GARDANNE,,['Colis'],[65],non,non
20-91611,2020-07-17,2020-08-10,['13'],ILLUMINATIONS DE NOEL 2020,mapa,cmp2006,appeloffre,initial,COMMUNE DE GARDANNE,13120,GARDANNE,,['Illumination'],[170],non,non
20-91223,2020-07-17,2020-08-26,"['83', '13']",travaux de désamiantage et de démolition de plusieurs bâtiments sur la commune de six-fours-les-plages (83),fns,cmp2006,appeloffre,initial,ETS PUB FONCIER P A C A,13207,MARSEILLE CEDEX 01,,['Démolition'],[87],oui,oui
20-90256,2020-07-17,2020-10-15,['13'],"Travaux de réparation, d'entretien, de rénovation et de remplacement des installations scéniques de la ville de Marseille.",joue,directive24,attribution,initial,Ville de Marseille,13233,Marseille cedex 20,"[('2020-06-30', 'TAMBE SAS', (2400000.0, 'EUR'), None)]","['Bâtiment', 'Matériel scénique']","[33, 216]",non,oui
20-91240,2020-07-17,2020-09-17,['13'],Prestation de services d'assurances construction opération école de musique,fns,cmp2006,attribution,initial,Mairie de Pélissanne,13330,Pelissanne,,['Assurance'],[20],non,non
20-90305,2020-07-17,2020-07-31,"['4', '5', '13', '38']",RN 85- Fontaine de la Forge PR 65+700 ? Surveillance du glissement,joue,autre,rectificatif,rectificatif,DIRMED,13331,Marseille cedex 03,,['Etude'],[118],non,non
20-91818,2020-07-17,2020-08-24,['13'],"Les prestations, objet de la présente, portent sur l'hygiène et la propreté de certains bâtiments de la commune de Plan-de-Cuques.",fns,cmp2006,appeloffre,initial,Commune de plan de cuques,13380,PLAN DE CUQUES,,['Nettoyage de locaux'],[239],non,non
20-90512,2020-07-17,2020-10-12,['13'],Réalisation D'Une étude Prospective Portant Sur Le Devenir Des Stations De Montagne Des Alpes Du Sud,joue,directive24,attribution,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,"[('2020-06-19', 'Dia Neige', (68050, 'EUR'), 'Modélisation climatique, nivologique et énergétique des stations des Alpes du Sud'), ('2020-06-19', 'Kpmg Expertise Et Conseil', (66300, 'EUR'), 'Analyse du modèle financier et économique des domaines skiables'), ('2020-06-19', 'Antoine De Lombardon', (6750, 'EUR'), ""Analyse juridique des modalités possibles d'intervention régionale"")]",['Etude'],[118],non,non
