,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-137210,2020-11-11,2021-02-06,['74'],Maîtrise d'oeuvre pour la construction d'une gendarmerie à Boege (74),joue,directive24,attribution,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,"[('2020-11-02', 'Gpt N&Bo Architectes Associes, Crozet, Fradet, Tecta, Opus', (333864.25, 'EUR'), None)]",['Prestations de services'],[274],non,non
1,20-137541,2020-11-11,2020-11-21,['2'],prestations relatives à la location d'engins-. (rectificatif),joue,autre,rectificatif,rectificatif,Valor'Aisne,02000,LAON,,['Equipement industriel'],[112],non,non
2,20-137299,2020-11-11,2020-12-11,['2'],Marché de maîtrise d'½uvre pour la réhabilitation/transformation de l'ancienne école Mortimer en tiers-lieu-.,joue,directive24,appeloffre,initial,COMMUNE DE VILLENEUVE SUR AISNE,02190,VILLENEUVE-SUR-AISNE,,"['Bâtiment', ""Maîtrise d'oeuvre""]","[33, 197]",non,non
3,20-137275,2020-11-11,2021-02-15,['2'],"PRESTATION DE SERVICE POUR L'ENTRETIEN, LE SUIVI ET LE DEPANNAGE DE L'ENSEMBLE DES INSTALLATIONS D'ASSAINISSEMENT-.",joue,directive24,appeloffre,initial,SYND MIXTE PLAN EAU VALLEES AILETTE BI,02860,CHAMOUILLE,,['Assainissement'],[18],non,non
4,20-137390,2020-11-11,2020-12-14,['3'],Fourniture de signalisation routière verticale pour le département de l'Allier,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Panneaux'],[261],non,non
5,20-138161,2020-11-11,2020-12-03,['3'],MISE AUX NORMES SUIVANT DIAGNOSTIC ACCESSIBILITE DES ETABLISSEMENT RECEVANT DU PUBLIC (ERP),fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Bâtiment'],[33],non,non
6,20-137139,2020-11-11,2020-12-14,['6'],fourniture de denrées alimentaires surgelées - légumes surgelés et herbes aromatiques surgelées - FR - Alpes maritimes,joue,directive24,appeloffre,initial,syndicat interhospitalier,06151,CANNES LA BOCCA,,['Denrées alimentaires'],[88],non,non
7,20-137442,2020-11-11,2021-01-09,['6'],prestations d'économiste de la construction pour tous les bâtiments départementaux (collèges compris),joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Prestations de services'],[274],non,non
8,20-137112,2020-11-11,2020-12-17,['6'],"20N0199 - Commune de Nice - Requalification du site propre bus, des trottoirs, de la chaussée et création d'une piste cyclable bi directionnelle, rue Dante et Buffa - travaux de VRD",joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Voirie et réseaux divers'],[366],oui,non
9,20-137501,2020-11-11,2020-12-04,"['6', '83', '13', '75']","REALISATION DES ETUDES HYDRAULIQUES DANS LE CADRE DES COMPETENCES GEMAPI, EAUX USEES ET EAUX PLUVIALES DE LA CAPL",joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Etude', 'Prestations de services']","[118, 274]",non,non
10,20-137402,2020-11-11,2020-12-09,['11'],Réalisation d'une étude de diagnostic de l'évolution du trait de côte et des structures jouant un rôle vis-à-vis des aléas littoraux à l'échelle du littoral du bassin versant de l'Aude (cf CCTP)-,joue,directive24,attribution,initial,SYNDICAT MIXTE DU DELTA DE L'AUDE,11100,NARBONNE,,['Etude'],[118],non,non
11,20-137362,2020-11-11,2020-12-10,['11'],GN20E05 Maintenance des réseaux et ouvrages publics de collecte des eaux pluviales urbaines,joue,directive25,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"['Canalisations', 'Maintenance']","[48, 196]",non,non
12,20-33706,2020-11-11,2021-01-09,['12'],Acquisition et déploiement de Pass numériques dans le département de l'Aveyron,joue,directive24,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2020-02-28', 'APTIC SCIC SA', (548860, 'EUR'), ""Acquisition et déploiement de PASS numériques dans le département de l'Aveyron"")]",['Prestations de services'],[274],non,non
13,20-137214,2020-11-11,2021-02-01,['13'],MAINTENANCE DES ONDULEURS DES SITES DE LA REGIE DES TRANSPORTS METROPOLITAINS ET PRESTATIONS ASSOCIEES,joue,directive25,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,"[('2020-11-05', 'SOCOMEC', (212204, 'EUR'), 'Maintenance des onduleurs des sites de la RTM')]","['Informatique (prestations de services)', 'Matériel électrique']","[163, 203]",non,non
14,20-137254,2020-11-11,2021-01-01,['13'],Achat de dispositifs de groupage ABD-LYS pour automate QWALYS en fonction dans les laboratoires de L'EFS PACA CORSE,joue,directive24,attribution,initial,Etablissement Français du Sang,13272,Marseille cedex 08,"[('2020-10-22', 'DIAGAST', (167890, 'EUR'), ""Achat de dispositifs de groupage ABD-LYS pour automate QWALYS en fonction dans les laboratoires de L'EFS PACA CORSE"")]","['Produits pharmaceutiques', 'Réactifs']","[280, 301]",non,oui
15,20-137091,2020-11-11,2021-01-10,['13'],fourniture d'un spectromètre à temps de vol (ptr-tof-ms) pour l'analyse en ligne de composés organiques volatils et semi volatils dans l'atmosphère pour la plateforme technologique massalya de l'unive,joue,directive24,attribution,initial,Université d'Aix-Marseille,13284,Marseille cedex 7,"[('2020-10-05', 'IONICON ANALYTIK GESELLSCHAFT', (384990, 'EUR'), ""Fourniture d'un spectromètre à temps de vol pour l'analyse en ligne des COV et des COSV dans l'atmosphère pour la plateforme Massalya de l'Université d'Aix - Marseille"")]",['Equipements spécialisés'],[115],non,non
16,20-136681,2020-11-11,2020-12-08,['13'],"mission maitrise d'OEuvre dans le cadre de l'operation de remise en etat des reseaux -eu/ev, ep, aep des batiments d'AMU du p.p.i. (moe "" réhabilitation, réutilisation "") (rectificatif)",joue,autre,rectificatif,rectificatif,Université d'Aix-Marseille,13284,Marseille cedex 7,,"['Etude', ""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)"", 'Ingénierie']","[118, 197, 234, 455]",non,non
17,20-137204,2020-11-11,2021-02-06,"['13', '83', '84', '5', '6', '4']","Rénovation de 6 gares sur la ligne des chemins de fer de Provence Puget-Théniers, Entrevaux, Annot, Thorame Haute, Saint André les Alpes, Digne les Bains en 9 lots",joue,autre,rectificatif,rectificatif,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Electricité (travaux)', 'Gros oeuvre', 'Maçonnerie', 'Menuiserie', 'Amiante (désamiantage)']","[105, 144, 195, 222, 479]",non,non
